send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
11,下应路-大洋江,12,,07/0270211,11,0,2107,cruise-avg,63.03,41.52,63.03,837,63.82,63.76,63.61,0,63.03,single-route,,,,,priority_history_trip012,,
12,大洋江-泗港,12,,07/0270211,11,0,1847,cruise-avg,59.51,37.35,59.51,617,61.58,61.34,60.32,0,59.51,single-route,,,,,priority_history_trip012,,
13,泗港-曹隘,12,,07/0270211,11,0,2695,cruise-avg,77.04,48.06,77.04,831,77.74,77.63,77.58,0,77.04,single-route,,,,,priority_history_trip012,,
14,曹隘-柳隘,12,,07/0270211,11,0,2134,cruise-avg,73.36,44.16,73.36,475,75.46,75.11,74.73,0,73.36,single-route,,,,,priority_history_trip012,,
15,柳隘-海晏北路,12,,07/0270211,11,0,1807,cruise-avg,71.02,39.1,71.02,191,74.56,74.27,70.98,0,71.02,single-route,,,,,priority_history_trip012,,
16,海晏北路-民安东路,12,,07/0270211,11,0,1677,cruise-avg,71.46,37.17,71.46,220,73.35,73.29,72.75,0,71.46,single-route,,,,,priority_history_trip012,,
17,民安东路-会展中心,12,,07/0270211,11,0,1534,cruise-avg,67.38,34.07,67.38,201,69.04,68.92,68.16,0,67.38,single-route,,,,,priority_history_trip012,,
18,会展中心-院士路,12,,07/0270211,11,0,2288,cruise-avg,76.98,48.82,76.98,824,77.63,77.59,77.55,0,76.98,single-route,,,,,priority_history_trip012,,
19,院士路-盎孟港,12,,07/0270211,11,0,1815,cruise-avg,75.79,39.46,75.79,255,77.6,77.5,77.37,0,75.79,single-route,,,,,priority_history_trip012,,
20,盎孟港-三官堂,12,,07/0270211,11,0,2751,cruise-avg,68.03,49.16,68.03,1414,69.34,68.84,68.53,0,68.03,single-route,,,,,priority_history_trip012,,
21,三官堂-兴庄路,12,,07/0270211,11,0,2082,cruise-avg,53.17,37.34,53.17,950,53.82,53.73,53.63,0,53.17,single-route,,,,,priority_history_trip012,,
22,兴庄路-兴海南路,12,,07/0270211,11,0,1829,cruise-avg,60.85,37.75,60.85,607,63.47,63.12,61.32,0,60.85,single-route,,,,,priority_history_trip012,,
23,兴海南路-梅堰,12,,07/0270211,11,0,1641,cruise-avg,71.81,36.59,71.81,257,73.26,73.15,72.67,0,71.81,single-route,,,,,priority_history_trip012,,
24,梅堰-永茂路,12,,07/0370311,11,0,6348,cruise-avg,62.95,41.71,62.95,1747,64,63.48,63.33,0,62.95,single-route,,,,,priority_history_trip012,,
25,永茂路-镇海大道,12,,07/0270211,11,0,2848,cruise-avg,77.22,53.95,77.22,1332,77.65,77.58,77.54,0,77.22,single-route,,,,,priority_history_trip012,,
26,镇海大道-骆驼桥,12,,07/0270211,11,0,2330,cruise-avg,77.25,49.34,77.25,862,77.81,77.76,77.65,0,77.25,single-route,,,,,priority_history_trip012,,
