send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,22,,07/0370321,21,0,2348,max,65.36,43.81,63.88,1087,65.36,65.21,64.31,0,65.36,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip022,"<setPositionSpeed trainID=""priority_history_trip022"" speed=""65.36"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,22,,07/0370321,21,0,2998,max,65.36,48.52,63.62,1712,65.36,65.12,64.45,0,65.36,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip022,"<setPositionSpeed trainID=""priority_history_trip022"" speed=""65.36"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,22,,07/0370321,21,0,2202,max,66.16,43.51,65.21,905,66.16,66.06,65.63,0,66.16,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip022,"<setPositionSpeed trainID=""priority_history_trip022"" speed=""66.16"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,22,,07/0370321,21,0,1638,max,71.92,36.4,70.15,252,71.92,71.83,70.72,0,71.92,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip022,"<setPositionSpeed trainID=""priority_history_trip022"" speed=""71.92"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,22,,07/0370321,21,0,2658,max,74.11,50.4,72.44,1231,74.11,73.82,73,0,74.11,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip022,"<setPositionSpeed trainID=""priority_history_trip022"" speed=""74.11"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,22,,07/0370321,21,0,1925,max,70.18,40.67,67.89,584,70.18,70.04,68.22,0,70.18,single-route,,,,,priority_history_trip022,,
7,钟公庙-鄞州区政府,22,,07/0370321,21,0,1800,max,68.72,39.41,66.94,488,68.72,68.55,67.44,0,68.72,single-route,,,,,priority_history_trip022,,
8,鄞州区政府-钱湖南路,22,,07/0370321,21,1,2632,max,71.88,49.57,70.89,1266,71.88,71.74,71.51,0,71.88,single-route,,,,,priority_history_trip022,,
9,钱湖南路-南高教园区,22,,07/0370321,21,1,2008,max,69.07,41.92,66.74,674,69.07,68.68,67.15,0,69.07,single-route,,,,,priority_history_trip022,,
10,南高教园区-下应路,22,,07/0370321,21,1,2313,max,69.4,45.23,67.65,937,69.4,68.98,68.15,0,69.4,single-route,,,,,priority_history_trip022,,
