send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,36,,07/0670635,35,0,2331,cruise-avg,63.7,44.11,63.7,1066,65.21,65.02,64.07,0,63.7,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip036,"<setPositionSpeed trainID=""priority_history_trip036"" speed=""63.7"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,36,,07/0670635,35,0,3037,cruise-avg,62.68,47.9,62.68,1801,63.75,63.49,63.39,0,62.68,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip036,"<setPositionSpeed trainID=""priority_history_trip036"" speed=""62.68"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,36,,07/0670635,35,0,2236,cruise-avg,66.33,42.84,66.33,893,67.16,66.99,66.66,0,66.33,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip036,"<setPositionSpeed trainID=""priority_history_trip036"" speed=""66.33"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,36,,07/0670635,35,0,1633,cruise-avg,72.41,36.47,72.41,164,74.42,74.29,72.95,0,72.41,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip036,"<setPositionSpeed trainID=""priority_history_trip036"" speed=""72.41"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,36,,07/0670635,35,0,2609,cruise-avg,76.74,51.35,76.74,1107,77.44,77.34,77.18,0,76.74,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip036,"<setPositionSpeed trainID=""priority_history_trip036"" speed=""76.74"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,36,,07/0670635,35,0,1910,cruise-avg,70.48,40.98,70.48,528,72.86,72.74,71.15,0,70.48,single-route,,,,,priority_history_trip036,,
7,钟公庙-鄞州区政府,36,,07/0670635,35,0,1809,cruise-avg,70.09,39.18,70.09,400,74.46,74.16,70.81,0,70.09,single-route,,,,,priority_history_trip036,,
8,鄞州区政府-钱湖南路,36,,07/0670635,35,0,2642,cruise-avg,70.57,49.37,70.57,1259,71.28,71.17,71.1,0,70.57,single-route,,,,,priority_history_trip036,,
9,钱湖南路-南高教园区,36,,07/0670635,35,0,2022,cruise-avg,66.54,41.61,66.54,661,69.41,69.08,66.78,0,66.54,single-route,,,,,priority_history_trip036,,
10,南高教园区-下应路,36,,07/0670635,35,0,2287,cruise-avg,70.32,45.71,70.32,848,71.1,70.98,70.78,0,70.32,single-route,,,,,priority_history_trip036,,
11,下应路-大洋江,36,,07/0670635,35,0,2121,cruise-avg,62.7,41.19,62.7,843,63.41,63.36,63.28,0,62.7,single-route,,,,,priority_history_trip036,,
12,大洋江-泗港,36,,07/0670635,35,0,1855,cruise-avg,59.16,37.2,59.16,636,60.64,60.42,59.68,0,59.16,single-route,,,,,priority_history_trip036,,
13,泗港-曹隘,36,,07/0670635,35,0,2715,cruise-avg,76.56,47.69,76.56,850,77.41,77.16,77.11,0,76.56,single-route,,,,,priority_history_trip036,,
14,曹隘-柳隘,36,,07/0670635,35,0,2150,cruise-avg,73.24,43.77,73.24,466,75.62,75.32,74.19,0,73.24,single-route,,,,,priority_history_trip036,,
15,柳隘-海晏北路,36,,07/0670635,35,0,1791,cruise-avg,72.74,39.43,72.74,355,75.49,75.31,73.1,0,72.74,single-route,,,,,priority_history_trip036,,
16,海晏北路-民安东路,36,,07/0670635,35,0,1685,cruise-avg,70.85,36.97,70.85,226,72.66,72.63,72.08,0,70.85,single-route,,,,,priority_history_trip036,,
17,民安东路-会展中心,36,,07/0670635,35,0,1540,cruise-avg,66.11,33.95,66.11,204,67.65,67.56,67.18,0,66.11,single-route,,,,,priority_history_trip036,,
18,会展中心-院士路,36,,07/0670635,35,0,2316,cruise-avg,76.52,48.28,76.52,836,77.08,77.05,77,0,76.52,single-route,,,,,priority_history_trip036,,
19,院士路-盎孟港,36,,07/0670635,35,0,1829,cruise-avg,75.41,39.15,75.41,260,77.19,77.08,76.95,0,75.41,single-route,,,,,priority_history_trip036,,
20,盎孟港-三官堂,36,,07/0670635,35,0,2744,cruise-avg,68.97,49.29,68.97,1364,70.46,70.17,69.32,0,68.97,single-route,,,,,priority_history_trip036,,
21,三官堂-兴庄路,36,,07/0670635,35,0,2079,cruise-avg,53.05,37.45,53.05,956,54.58,54.28,53.4,0,53.05,single-route,,,,,priority_history_trip036,,
22,兴庄路-兴海南路,36,,07/0670635,35,0,1836,cruise-avg,60.83,37.59,60.83,582,63.53,63.24,60.97,0,60.83,single-route,,,,,priority_history_trip036,,
23,兴海南路-梅堰,36,,07/0670635,35,0,1633,cruise-avg,72.84,36.79,72.84,190,75.08,74.86,73.75,0,72.84,single-route,,,,,priority_history_trip036,,
24,梅堰-永茂路,36,,07/0870835,35,0,6599,cruise-avg,55.85,40.74,55.85,2097,58.34,56.26,56.12,0,55.85,single-route,,,,,priority_history_trip036,,
25,永茂路-镇海大道,36,,07/0670635,35,0,2855,cruise-avg,76.76,53.78,76.76,1330,77.21,77.16,77.11,0,76.76,single-route,,,,,priority_history_trip036,,
26,镇海大道-骆驼桥,36,,07/0670635,35,0,2344,cruise-avg,76.77,49.05,76.77,869,77.29,77.24,77.21,0,76.77,single-route,,,,,priority_history_trip036,,
