send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,44,,07/0870843,43,0,2378,max,65.53,43.93,63.68,1121,65.53,65.16,64.18,0,65.53,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip044,"<setPositionSpeed trainID=""priority_history_trip044"" speed=""65.53"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,44,,07/0870843,43,0,3012,max,66.36,49.09,64.51,1767,66.36,66.06,65.47,0,66.36,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip044,"<setPositionSpeed trainID=""priority_history_trip044"" speed=""66.36"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,44,,07/0870843,43,0,2209,max,66.96,44.09,65.93,899,66.96,66.84,66.5,0,66.96,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip044,"<setPositionSpeed trainID=""priority_history_trip044"" speed=""66.96"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,44,,07/0870843,43,0,1670,max,71.08,36.24,68.93,146,71.08,70.96,68.7,0,71.08,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip044,"<setPositionSpeed trainID=""priority_history_trip044"" speed=""71.08"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,44,,07/0870843,43,0,2623,max,78.02,51.86,76.22,1121,78.02,77.6,76.71,0,78.02,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip044,"<setPositionSpeed trainID=""priority_history_trip044"" speed=""78.02"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,44,,07/0870843,43,0,1912,max,71.2,41.57,68.85,540,71.2,71.03,69.24,0,71.2,single-route,,,,,priority_history_trip044,,
7,钟公庙-鄞州区政府,44,,07/0870843,43,0,1839,max,67.79,39.12,65.02,567,67.79,67.6,65.34,0,67.79,single-route,,,,,priority_history_trip044,,
8,鄞州区政府-钱湖南路,44,,07/0870843,43,0,2643,max,71.59,50.1,70.7,1296,71.59,71.35,71.24,0,71.59,single-route,,,,,priority_history_trip044,,
9,钱湖南路-南高教园区,44,,07/0870843,43,0,2015,max,71.01,42.41,67.65,662,71.01,70.7,68.04,0,71.01,single-route,,,,,priority_history_trip044,,
10,南高教园区-下应路,44,,07/0870843,43,0,2300,max,70.86,46.14,69.86,892,70.86,70.75,70.48,0,70.86,single-route,,,,,priority_history_trip044,,
