send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,18,,07/0370317,17,0,2329,max,64.71,44.14,63.88,1057,64.71,64.64,64.35,0,64.71,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip018,"<setPositionSpeed trainID=""priority_history_trip018"" speed=""64.71"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,18,,07/0370317,17,0,3029,max,64.09,48.02,62.74,1784,64.09,63.81,63.69,0,64.09,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip018,"<setPositionSpeed trainID=""priority_history_trip018"" speed=""64.09"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,18,,07/0370317,17,0,2202,max,68.07,43.5,66.72,882,68.07,67.85,67.07,0,68.07,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip018,"<setPositionSpeed trainID=""priority_history_trip018"" speed=""68.07"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,18,,07/0370317,17,0,1628,max,72.07,36.57,70.14,246,72.07,71.89,70.51,0,72.07,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip018,"<setPositionSpeed trainID=""priority_history_trip018"" speed=""72.07"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,18,,07/0370317,17,0,2654,max,73.94,50.47,72.44,1244,73.94,73.7,73,0,73.94,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip018,"<setPositionSpeed trainID=""priority_history_trip018"" speed=""73.94"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,18,,07/0370317,17,0,1932,max,69.09,40.5,65.83,595,69.09,68.96,66.12,0,69.09,single-route,,,,,priority_history_trip018,,
7,钟公庙-鄞州区政府,18,,07/0370317,17,0,1818,max,66.93,38.98,64.38,548,66.93,66.78,64.45,0,66.93,single-route,,,,,priority_history_trip018,,
8,鄞州区政府-钱湖南路,18,,07/0370317,17,0,2619,max,71.71,49.8,70.83,1267,71.71,71.58,71.42,0,71.71,single-route,,,,,priority_history_trip018,,
9,钱湖南路-南高教园区,18,,07/0370317,17,0,2003,max,69.91,42.01,66.74,666,69.91,69.6,67.02,0,69.91,single-route,,,,,priority_history_trip018,,
10,南高教园区-下应路,18,,07/0370317,17,0,2292,max,69.97,45.62,68.9,923,69.97,69.76,69.53,0,69.97,single-route,,,,,priority_history_trip018,,
11,下应路-大洋江,18,,07/0370317,17,0,2139,max,62.24,40.85,61.51,903,62.24,62.17,62.04,0,62.24,single-route,,,,,priority_history_trip018,,
12,大洋江-泗港,18,,07/0370317,17,0,1813,max,62.99,38.06,60.88,618,62.99,62.79,61.44,0,62.99,single-route,,,,,priority_history_trip018,,
13,泗港-曹隘,18,,07/0370317,17,0,2702,max,77.74,47.93,76.84,907,77.74,77.59,77.52,0,77.74,single-route,,,,,priority_history_trip018,,
