send_order,section,trip_no,run_id_filter,selection_mode,global_trip_id,traceability_segment,traceability_source_run_id,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
11,下应路-大洋江,6,,traceability,UP006_20240701_171011_R274,5,284,07/0170105,5,0,2036,cruise-avg,70.41,42.92,70.41,671,71.37,71.26,71.07,0,70.41,single-route,editSpeed-1306-R:STA_11_[1306]-STA_12_[1359],0,editSpeed-1306-R:STA_11_[1306]-STA_12_[1359],999999,priority_history_trip006,"<setPositionSpeed trainID=""priority_history_trip006"" speed=""70.41"" startRouteID=""editSpeed-1306-R:STA_11_[1306]-STA_12_[1359]"" startRouteOffset=""0"" endRouteID=""editSpeed-1306-R:STA_11_[1306]-STA_12_[1359]"" endRouteOffset=""999999""/>",
12,大洋江-泗港,6,,traceability,UP006_20240701_171011_R274,5,285,07/0170105,5,0,1826,cruise-avg,61.1,37.81,61.1,568,64.63,64.25,61.51,0,61.1,single-route,editSpeed-1359-R:STA_12_[1359]-STA_13_[1395],0,editSpeed-1359-R:STA_12_[1359]-STA_13_[1395],999999,priority_history_trip006,"<setPositionSpeed trainID=""priority_history_trip006"" speed=""61.1"" startRouteID=""editSpeed-1359-R:STA_12_[1359]-STA_13_[1395]"" startRouteOffset=""0"" endRouteID=""editSpeed-1359-R:STA_12_[1359]-STA_13_[1395]"" endRouteOffset=""999999""/>",
13,泗港-曹隘,6,,traceability,UP006_20240701_171011_R274,5,286,07/0170105,5,0,2680,cruise-avg,76.83,48.32,76.83,971,77.79,77.62,77.52,0,76.83,single-route,editSpeed-1395-R:STA_13_[1395]-STA_14_[1485],0,editSpeed-1395-R:STA_13_[1395]-STA_14_[1485],999999,priority_history_trip006,"<setPositionSpeed trainID=""priority_history_trip006"" speed=""76.83"" startRouteID=""editSpeed-1395-R:STA_13_[1395]-STA_14_[1485]"" startRouteOffset=""0"" endRouteID=""editSpeed-1395-R:STA_13_[1395]-STA_14_[1485]"" endRouteOffset=""999999""/>",
14,曹隘-柳隘,6,,traceability,UP006_20240701_171011_R274,5,287,07/0170105,5,0,2133,cruise-avg,73.68,44.11,73.68,459,76.03,75.83,74.7,0,73.68,single-route,editSpeed-1485-R:STA_14_[1485]-STA_15_[1566],0,editSpeed-1485-R:STA_14_[1485]-STA_15_[1566],999999,priority_history_trip006,"<setPositionSpeed trainID=""priority_history_trip006"" speed=""73.68"" startRouteID=""editSpeed-1485-R:STA_14_[1485]-STA_15_[1566]"" startRouteOffset=""0"" endRouteID=""editSpeed-1485-R:STA_14_[1485]-STA_15_[1566]"" endRouteOffset=""999999""/>",
15,柳隘-海晏北路,6,,traceability,UP006_20240701_171011_R274,5,288,07/0170105,5,0,1780,cruise-avg,76.49,39.73,76.49,288,77.7,77.65,77.52,0,76.49,single-route,editSpeed-1566-R:STA_15_[1566]-STA_16_[1633],0,editSpeed-1566-R:STA_15_[1566]-STA_16_[1633],999999,priority_history_trip006,"<setPositionSpeed trainID=""priority_history_trip006"" speed=""76.49"" startRouteID=""editSpeed-1566-R:STA_15_[1566]-STA_16_[1633]"" startRouteOffset=""0"" endRouteID=""editSpeed-1566-R:STA_15_[1566]-STA_16_[1633]"" endRouteOffset=""999999""/>",
16,海晏北路-民安东路,6,,traceability,UP006_20240701_171011_R274,5,289,07/0170105,5,0,1677,cruise-avg,71.5,37.13,71.5,211,73.46,73.41,72.71,0,71.5,single-route,editSpeed-1633-R:STA_16_[1633]-STA_17_[1686],0,editSpeed-1633-R:STA_16_[1633]-STA_17_[1686],999999,priority_history_trip006,"<setPositionSpeed trainID=""priority_history_trip006"" speed=""71.5"" startRouteID=""editSpeed-1633-R:STA_16_[1633]-STA_17_[1686]"" startRouteOffset=""0"" endRouteID=""editSpeed-1633-R:STA_16_[1633]-STA_17_[1686]"" endRouteOffset=""999999""/>",
17,民安东路-会展中心,6,,traceability,UP006_20240701_171011_R274,5,290,07/0170105,5,0,1535,cruise-avg,68,34.03,68,180,69.99,69.94,68.4,0,68,single-route,editSpeed-1686-R:STA_17_[1686]-STA_18_[1704],0,editSpeed-1686-R:STA_17_[1686]-STA_18_[1704],999999,priority_history_trip006,"<setPositionSpeed trainID=""priority_history_trip006"" speed=""68"" startRouteID=""editSpeed-1686-R:STA_17_[1686]-STA_18_[1704]"" startRouteOffset=""0"" endRouteID=""editSpeed-1686-R:STA_17_[1686]-STA_18_[1704]"" endRouteOffset=""999999""/>",
18,会展中心-院士路,6,,traceability,UP006_20240701_171011_R274,5,291,07/0170105,5,0,2288,cruise-avg,76.94,48.83,76.94,826,77.53,77.5,77.46,0,76.94,single-route,editSpeed-1704-R:STA_18_[1704]-STA_19_[1738],0,editSpeed-1704-R:STA_18_[1704]-STA_19_[1738],999999,priority_history_trip006,"<setPositionSpeed trainID=""priority_history_trip006"" speed=""76.94"" startRouteID=""editSpeed-1704-R:STA_18_[1704]-STA_19_[1738]"" startRouteOffset=""0"" endRouteID=""editSpeed-1704-R:STA_18_[1704]-STA_19_[1738]"" endRouteOffset=""999999""/>",
19,院士路-盎孟港,6,,traceability,UP006_20240701_171011_R274,5,292,07/0170105,5,0,1801,cruise-avg,75.43,39.77,75.43,238,77.5,77.45,76.88,0,75.43,single-route,editSpeed-1738-R:STA_19_[1738]-STA_20_[1798],0,editSpeed-1738-R:STA_19_[1738]-STA_20_[1798],999999,priority_history_trip006,"<setPositionSpeed trainID=""priority_history_trip006"" speed=""75.43"" startRouteID=""editSpeed-1738-R:STA_19_[1738]-STA_20_[1798]"" startRouteOffset=""0"" endRouteID=""editSpeed-1738-R:STA_19_[1738]-STA_20_[1798]"" endRouteOffset=""999999""/>",
20,盎孟港-三官堂,6,,traceability,UP006_20240701_171011_R274,5,293,07/0170105,5,0,2613,cruise-avg,76.35,51.76,76.35,1158,77.25,77.18,77.01,0,76.35,single-route,editSpeed-1798-R:STA_20_[1798]-STA_21_[1838],0,editSpeed-1798-R:STA_20_[1798]-STA_21_[1838],999999,priority_history_trip006,"<setPositionSpeed trainID=""priority_history_trip006"" speed=""76.35"" startRouteID=""editSpeed-1798-R:STA_20_[1798]-STA_21_[1838]"" startRouteOffset=""0"" endRouteID=""editSpeed-1798-R:STA_20_[1798]-STA_21_[1838]"" endRouteOffset=""999999""/>",
21,三官堂-兴庄路,6,,traceability,UP006_20240701_171011_R274,5,294,07/0170105,5,0,1963,cruise-avg,61.75,39.63,61.75,679,62.79,62.67,62.39,0,61.75,single-route,editSpeed-1838-R:STA_21_[1838]-STA_22_[1908],0,editSpeed-1838-R:STA_21_[1838]-STA_22_[1908],999999,priority_history_trip006,"<setPositionSpeed trainID=""priority_history_trip006"" speed=""61.75"" startRouteID=""editSpeed-1838-R:STA_21_[1838]-STA_22_[1908]"" startRouteOffset=""0"" endRouteID=""editSpeed-1838-R:STA_21_[1838]-STA_22_[1908]"" endRouteOffset=""999999""/>",
22,兴庄路-兴海南路,6,,traceability,UP006_20240701_171011_R274,5,295,07/0170105,5,0,1769,cruise-avg,71.24,39.05,71.24,370,72.09,72.01,71.96,0,71.24,single-route,editSpeed-1908-R:STA_22_[1908]-STA_23_[1953],0,editSpeed-1908-R:STA_22_[1908]-STA_23_[1953],999999,priority_history_trip006,"<setPositionSpeed trainID=""priority_history_trip006"" speed=""71.24"" startRouteID=""editSpeed-1908-R:STA_22_[1908]-STA_23_[1953]"" startRouteOffset=""0"" endRouteID=""editSpeed-1908-R:STA_22_[1908]-STA_23_[1953]"" endRouteOffset=""999999""/>",
23,兴海南路-梅堰,6,,traceability,UP006_20240701_171011_R274,5,296,07/0170105,5,0,1628,cruise-avg,75.61,36.9,75.61,158,77.51,77.47,76.2,0,75.61,single-route,editSpeed-1953-R:STA_23_[1953]-STA_24_[1988],0,editSpeed-1953-R:STA_23_[1953]-STA_24_[1988],999999,priority_history_trip006,"<setPositionSpeed trainID=""priority_history_trip006"" speed=""75.61"" startRouteID=""editSpeed-1953-R:STA_23_[1953]-STA_24_[1988]"" startRouteOffset=""0"" endRouteID=""editSpeed-1953-R:STA_23_[1953]-STA_24_[1988]"" endRouteOffset=""999999""/>",
24,梅堰-永茂路,6,,traceability,UP006_20240701_171011_R274,4,297,07/0170104,4,0,6366,cruise-avg,62.25,41.58,62.25,1780,63.16,62.79,62.68,0,62.25,single-route,editSpeed-1988-R:STA_24_[1988]-STA_25_[2180],0,editSpeed-1988-R:STA_24_[1988]-STA_25_[2180],999999,priority_history_trip006,"<setPositionSpeed trainID=""priority_history_trip006"" speed=""62.25"" startRouteID=""editSpeed-1988-R:STA_24_[1988]-STA_25_[2180]"" startRouteOffset=""0"" endRouteID=""editSpeed-1988-R:STA_24_[1988]-STA_25_[2180]"" endRouteOffset=""999999""/>",
25,永茂路-镇海大道,6,,traceability,UP006_20240701_171011_R274,5,298,07/0170105,5,0,2844,cruise-avg,77.19,53.98,77.19,1329,77.63,77.55,77.51,0,77.19,single-route,editSpeed-2180-R:STA_25_[2180]-STA_26_[2281],0,editSpeed-2180-R:STA_25_[2180]-STA_26_[2281],999999,priority_history_trip006,"<setPositionSpeed trainID=""priority_history_trip006"" speed=""77.19"" startRouteID=""editSpeed-2180-R:STA_25_[2180]-STA_26_[2281]"" startRouteOffset=""0"" endRouteID=""editSpeed-2180-R:STA_25_[2180]-STA_26_[2281]"" endRouteOffset=""999999""/>",
26,镇海大道-骆驼桥,6,,traceability,UP006_20240701_171011_R274,5,299,07/0170105,5,0,2345,cruise-avg,77.2,49.03,77.2,861,77.77,77.71,77.63,0,77.2,single-route,editSpeed-2281-R:STA_26_[2281]-STA_27_[2343],0,editSpeed-2281-R:STA_26_[2281]-STA_27_[2343],999999,priority_history_trip006,"<setPositionSpeed trainID=""priority_history_trip006"" speed=""77.2"" startRouteID=""editSpeed-2281-R:STA_26_[2281]-STA_27_[2343]"" startRouteOffset=""0"" endRouteID=""editSpeed-2281-R:STA_26_[2281]-STA_27_[2343]"" endRouteOffset=""999999""/>",end_offset_defaulted
