send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,43,,07/0870842,42,0,2347,cruise-avg,64.93,44.54,64.93,1075,66.68,66.4,65.43,0,64.93,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip043,"<setPositionSpeed trainID=""priority_history_trip043"" speed=""64.93"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,43,,07/0870842,42,0,3011,cruise-avg,64.43,49.11,64.43,1771,66.26,65.92,65.47,0,64.43,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip043,"<setPositionSpeed trainID=""priority_history_trip043"" speed=""64.43"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,43,,07/0870842,42,0,2233,cruise-avg,65.94,43.59,65.94,941,66.83,66.7,66.44,0,65.94,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip043,"<setPositionSpeed trainID=""priority_history_trip043"" speed=""65.94"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,43,,07/0870842,42,0,1584,cruise-avg,70.62,38.16,70.62,301,72.9,72.75,71.15,0,70.62,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip043,"<setPositionSpeed trainID=""priority_history_trip043"" speed=""70.62"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,43,,07/0870842,42,0,2729,cruise-avg,69.13,49.84,69.13,1394,71.2,70.62,69.93,0,69.13,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip043,"<setPositionSpeed trainID=""priority_history_trip043"" speed=""69.13"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,43,,07/0870842,42,0,1910,cruise-avg,69.17,41.62,69.17,570,71.83,71.67,69.22,0,69.17,single-route,,,,,priority_history_trip043,,
7,钟公庙-鄞州区政府,43,,07/0870842,42,0,1799,cruise-avg,67.54,40,67.54,513,68.44,68.37,68.14,0,67.54,single-route,,,,,priority_history_trip043,,
8,鄞州区政府-钱湖南路,43,,07/0870842,42,0,2664,cruise-avg,69.56,49.71,69.56,1336,70.4,70.2,70.08,0,69.56,single-route,,,,,priority_history_trip043,,
9,钱湖南路-南高教园区,43,,07/0870842,42,0,2025,cruise-avg,65.34,42.21,65.34,774,66.3,66.26,66,0,65.34,single-route,,,,,priority_history_trip043,,
10,南高教园区-下应路,43,,07/0870842,42,0,2321,cruise-avg,69.68,45.73,69.68,951,71.3,70.8,70.2,0,69.68,single-route,,,,,priority_history_trip043,,
11,下应路-大洋江,43,,07/0870842,42,0,2112,cruise-avg,63.78,42.03,63.78,845,64.58,64.51,64.41,0,63.78,single-route,,,,,priority_history_trip043,,
12,大洋江-泗港,43,,07/0870842,42,0,1840,cruise-avg,59.87,38.08,59.87,659,61.43,61.23,60.57,0,59.87,single-route,,,,,priority_history_trip043,,
13,泗港-曹隘,43,,07/0870842,42,0,2687,cruise-avg,78.11,48.95,78.11,830,79,78.76,78.66,0,78.11,single-route,,,,,priority_history_trip043,,
14,曹隘-柳隘,43,,07/0870842,42,0,2119,cruise-avg,74.13,45.12,74.13,498,75.91,75.83,75.53,0,74.13,single-route,,,,,priority_history_trip043,,
15,柳隘-海晏北路,43,,07/0870842,42,0,1777,cruise-avg,73.44,40.36,73.44,377,76,75.9,73.98,0,73.44,single-route,,,,,priority_history_trip043,,
16,海晏北路-民安东路,43,,07/0870842,42,0,1682,cruise-avg,71.69,37.59,71.69,172,73.83,73.78,72.17,0,71.69,single-route,,,,,priority_history_trip043,,
17,民安东路-会展中心,43,,07/0870842,42,0,1548,cruise-avg,67.14,34.26,67.14,207,68.76,68.67,68.21,0,67.14,single-route,,,,,priority_history_trip043,,
18,会展中心-院士路,43,,07/0870842,42,0,2306,cruise-avg,77.69,49.21,77.69,840,78.61,78.56,78.43,0,77.69,single-route,,,,,priority_history_trip043,,
19,院士路-盎孟港,43,,07/0870842,42,0,1802,cruise-avg,75.6,40.39,75.6,226,78.49,78.43,76.55,0,75.6,single-route,,,,,priority_history_trip043,,
20,盎孟港-三官堂,43,,07/0870842,42,0,2807,cruise-avg,66.85,48.89,66.85,1515,68.54,68.24,67.24,0,66.85,single-route,,,,,priority_history_trip043,,
21,三官堂-兴庄路,43,,07/0870842,42,0,2081,cruise-avg,53.81,37.96,53.81,963,55.42,55.34,54.3,0,53.81,single-route,,,,,priority_history_trip043,,
22,兴庄路-兴海南路,43,,07/0870842,42,0,1835,cruise-avg,61.34,38.21,61.34,632,63.02,62.76,61.87,0,61.34,single-route,,,,,priority_history_trip043,,
23,兴海南路-梅堰,43,,07/0870842,42,0,1634,cruise-avg,70.77,37.29,70.77,272,73.47,73.3,70.92,0,70.77,single-route,,,,,priority_history_trip043,,
24,梅堰-永茂路,43,,07/0970942,42,1,6511,cruise-avg,58.16,41.29,58.16,2001,59.45,58.66,58.55,0,58.16,single-route,,,,,priority_history_trip043,,
25,永茂路-镇海大道,43,,07/0870842,42,0,2852,cruise-avg,78.23,54.62,78.23,1335,78.77,78.65,78.58,0,78.23,single-route,,,,,priority_history_trip043,,
26,镇海大道-骆驼桥,43,,07/0870842,42,0,2343,cruise-avg,78.25,49.8,78.25,865,78.77,78.76,78.73,0,78.25,single-route,,,,,priority_history_trip043,,
