send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,58,,07/1071057,57,0,2332,cruise-avg,64.83,44.79,64.83,1062,66.22,65.95,65.22,0,64.83,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip058,"<setPositionSpeed trainID=""priority_history_trip058"" speed=""64.83"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,58,,07/1071057,57,0,3025,cruise-avg,63.67,48.85,63.67,1783,64.53,64.36,64.31,0,63.67,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip058,"<setPositionSpeed trainID=""priority_history_trip058"" speed=""63.67"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,58,,07/1071057,57,7,2132,cruise-avg,77.18,45.66,77.18,651,78.19,78.13,77.72,0,77.18,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip058,"<setPositionSpeed trainID=""priority_history_trip058"" speed=""77.18"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,58,,07/1071057,57,0,1637,cruise-avg,73.2,36.97,73.2,171,75.19,75.11,73.97,0,73.2,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip058,"<setPositionSpeed trainID=""priority_history_trip058"" speed=""73.2"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,58,,07/1071057,57,0,2605,cruise-avg,77.97,52.22,77.97,1105,78.6,78.54,78.48,0,77.97,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip058,"<setPositionSpeed trainID=""priority_history_trip058"" speed=""77.97"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,58,,07/1071057,57,0,1888,cruise-avg,74.59,42.11,74.59,437,78.14,77.98,75.31,0,74.59,single-route,,,,,priority_history_trip058,,
7,钟公庙-鄞州区政府,58,,07/1071057,57,0,1785,cruise-avg,75.1,40.31,75.1,300,78.42,78.36,76.17,0,75.1,single-route,,,,,priority_history_trip058,,
8,鄞州区政府-钱湖南路,58,,07/1071057,57,0,2556,cruise-avg,77.92,51.81,77.92,1056,78.36,78.32,78.29,0,77.92,single-route,,,,,priority_history_trip058,,
9,钱湖南路-南高教园区,58,,07/1071057,57,0,1942,cruise-avg,77.38,44.02,77.38,489,78.42,78.35,78.01,0,77.38,single-route,,,,,priority_history_trip058,,
10,南高教园区-下应路,58,,07/1071057,57,0,2222,cruise-avg,77.89,47.78,77.89,724,78.54,78.43,78.37,0,77.89,single-route,,,,,priority_history_trip058,,
11,下应路-大洋江,58,,07/1071057,57,0,2045,cruise-avg,72.07,43.4,72.07,644,72.74,72.66,72.6,0,72.07,single-route,,,,,priority_history_trip058,,
12,大洋江-泗港,58,,07/1071057,57,0,1813,cruise-avg,63.9,38.62,63.9,550,66.49,66.35,64.24,0,63.9,single-route,,,,,priority_history_trip058,,
13,泗港-曹隘,58,,07/1071057,57,0,2623,cruise-avg,77.42,50.13,77.42,1057,78.6,78.42,78.19,0,77.42,single-route,,,,,priority_history_trip058,,
14,曹隘-柳隘,58,,07/1071057,57,0,2137,cruise-avg,74.13,44.69,74.13,488,75.98,75.82,75.29,0,74.13,single-route,,,,,priority_history_trip058,,
15,柳隘-海晏北路,58,,07/1071057,57,0,1778,cruise-avg,77.21,40.3,77.21,282,78.46,78.37,78.21,0,77.21,single-route,,,,,priority_history_trip058,,
16,海晏北路-民安东路,58,,07/1071057,57,0,1686,cruise-avg,71.38,37.5,71.38,234,73.63,73.54,71.92,0,71.38,single-route,,,,,priority_history_trip058,,
17,民安东路-会展中心,58,,07/1071057,57,0,1544,cruise-avg,67.09,34.34,67.09,204,68.66,68.6,68.24,0,67.09,single-route,,,,,priority_history_trip058,,
18,会展中心-院士路,58,,07/1071057,57,1,2300,cruise-avg,77.73,49.34,77.73,832,78.37,78.34,78.27,0,77.73,single-route,,,,,priority_history_trip058,,
19,院士路-盎孟港,58,,07/1071057,57,1,1806,cruise-avg,75.84,40.26,75.84,201,78.27,78.21,76.52,0,75.84,single-route,,,,,priority_history_trip058,,
20,盎孟港-三官堂,58,,07/1071057,57,1,2809,cruise-avg,67.95,48.87,67.95,1461,69.14,68.98,68.18,0,67.95,single-route,,,,,priority_history_trip058,,
21,三官堂-兴庄路,58,,07/1071057,57,1,2031,cruise-avg,56.29,38.9,56.29,892,57.02,56.96,56.84,0,56.29,single-route,,,,,priority_history_trip058,,
22,兴庄路-兴海南路,58,,07/1071057,57,1,1853,cruise-avg,59.57,37.81,59.57,674,60.93,60.86,59.94,0,59.57,single-route,,,,,priority_history_trip058,,
23,兴海南路-梅堰,58,,07/1071057,57,1,1651,cruise-avg,71.69,36.91,71.69,279,73.23,73.02,72.5,0,71.69,single-route,,,,,priority_history_trip058,,
24,梅堰-永茂路,58,,07/1771757,57,0,6291,cruise-avg,64.72,42.1,64.72,1680,65.52,65.22,65.09,0,64.72,single-route,,,,,priority_history_trip058,,
25,永茂路-镇海大道,58,,07/1071057,57,1,2849,cruise-avg,77.91,54.7,77.91,1333,78.39,78.32,78.27,0,77.91,single-route,,,,,priority_history_trip058,,
26,镇海大道-骆驼桥,58,,07/1071057,57,1,2344,cruise-avg,77.97,49.78,77.97,872,78.47,78.42,78.38,0,77.97,single-route,,,,,priority_history_trip058,,
