send_order,section,trip_no,run_id_filter,selection_mode,global_trip_id,traceability_segment,traceability_source_run_id,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
11,下应路-大洋江,42,,traceability,UP042_20240708_073251_R2252,41,2262,07/0870841,41,0,2026,cruise-avg,72.48,43.82,72.48,637,73.07,73,72.95,0,72.48,single-route,editSpeed-1306-R:STA_11_[1306]-STA_12_[1359],0,editSpeed-1306-R:STA_11_[1306]-STA_12_[1359],999999,priority_history_trip042,"<setPositionSpeed trainID=""priority_history_trip042"" speed=""72.48"" startRouteID=""editSpeed-1306-R:STA_11_[1306]-STA_12_[1359]"" startRouteOffset=""0"" endRouteID=""editSpeed-1306-R:STA_11_[1306]-STA_12_[1359]"" endRouteOffset=""999999""/>",
12,大洋江-泗港,42,,traceability,UP042_20240708_073251_R2252,41,2263,07/0870841,41,0,1837,cruise-avg,59.85,38.13,59.85,661,61.45,61.28,60.46,0,59.85,single-route,editSpeed-1359-R:STA_12_[1359]-STA_13_[1395],0,editSpeed-1359-R:STA_12_[1359]-STA_13_[1395],999999,priority_history_trip042,"<setPositionSpeed trainID=""priority_history_trip042"" speed=""59.85"" startRouteID=""editSpeed-1359-R:STA_12_[1359]-STA_13_[1395]"" startRouteOffset=""0"" endRouteID=""editSpeed-1359-R:STA_12_[1359]-STA_13_[1395]"" endRouteOffset=""999999""/>",
13,泗港-曹隘,42,,traceability,UP042_20240708_073251_R2252,41,2264,07/0870841,41,0,2617,cruise-avg,77.82,50.23,77.82,1056,78.99,78.81,78.68,0,77.82,single-route,editSpeed-1395-R:STA_13_[1395]-STA_14_[1485],0,editSpeed-1395-R:STA_13_[1395]-STA_14_[1485],999999,priority_history_trip042,"<setPositionSpeed trainID=""priority_history_trip042"" speed=""77.82"" startRouteID=""editSpeed-1395-R:STA_13_[1395]-STA_14_[1485]"" startRouteOffset=""0"" endRouteID=""editSpeed-1395-R:STA_13_[1395]-STA_14_[1485]"" endRouteOffset=""999999""/>",
14,曹隘-柳隘,42,,traceability,UP042_20240708_073251_R2252,41,2265,07/0870841,41,0,2122,cruise-avg,74.51,45.04,74.51,468,76.75,76.41,75.72,0,74.51,single-route,editSpeed-1485-R:STA_14_[1485]-STA_15_[1566],0,editSpeed-1485-R:STA_14_[1485]-STA_15_[1566],999999,priority_history_trip042,"<setPositionSpeed trainID=""priority_history_trip042"" speed=""74.51"" startRouteID=""editSpeed-1485-R:STA_14_[1485]-STA_15_[1566]"" startRouteOffset=""0"" endRouteID=""editSpeed-1485-R:STA_14_[1485]-STA_15_[1566]"" endRouteOffset=""999999""/>",
15,柳隘-海晏北路,42,,traceability,UP042_20240708_073251_R2252,41,2266,07/0870841,41,0,1778,cruise-avg,77.65,40.34,77.65,285,78.85,78.78,78.61,0,77.65,single-route,editSpeed-1566-R:STA_15_[1566]-STA_16_[1633],0,editSpeed-1566-R:STA_15_[1566]-STA_16_[1633],999999,priority_history_trip042,"<setPositionSpeed trainID=""priority_history_trip042"" speed=""77.65"" startRouteID=""editSpeed-1566-R:STA_15_[1566]-STA_16_[1633]"" startRouteOffset=""0"" endRouteID=""editSpeed-1566-R:STA_15_[1566]-STA_16_[1633]"" endRouteOffset=""999999""/>",
16,海晏北路-民安东路,42,,traceability,UP042_20240708_073251_R2252,41,2267,07/0870841,41,0,1673,cruise-avg,71.61,37.79,71.61,234,74.08,74.02,72.38,0,71.61,single-route,editSpeed-1633-R:STA_16_[1633]-STA_17_[1686],0,editSpeed-1633-R:STA_16_[1633]-STA_17_[1686],999999,priority_history_trip042,"<setPositionSpeed trainID=""priority_history_trip042"" speed=""71.61"" startRouteID=""editSpeed-1633-R:STA_16_[1633]-STA_17_[1686]"" startRouteOffset=""0"" endRouteID=""editSpeed-1633-R:STA_16_[1633]-STA_17_[1686]"" endRouteOffset=""999999""/>",
17,民安东路-会展中心,42,,traceability,UP042_20240708_073251_R2252,40,2268,07/0870840,40,0,1538,cruise-avg,65.87,34.49,65.87,243,67.93,67.8,65.94,0,65.87,single-route,editSpeed-1686-R:STA_17_[1686]-STA_18_[1704],0,editSpeed-1686-R:STA_17_[1686]-STA_18_[1704],999999,priority_history_trip042,"<setPositionSpeed trainID=""priority_history_trip042"" speed=""65.87"" startRouteID=""editSpeed-1686-R:STA_17_[1686]-STA_18_[1704]"" startRouteOffset=""0"" endRouteID=""editSpeed-1686-R:STA_17_[1686]-STA_18_[1704]"" endRouteOffset=""999999""/>",
18,会展中心-院士路,42,,traceability,UP042_20240708_073251_R2252,40,2269,07/0870840,40,0,2294,cruise-avg,78.13,49.47,78.13,828,78.87,78.81,78.75,0,78.13,single-route,editSpeed-1704-R:STA_18_[1704]-STA_19_[1738],0,editSpeed-1704-R:STA_18_[1704]-STA_19_[1738],999999,priority_history_trip042,"<setPositionSpeed trainID=""priority_history_trip042"" speed=""78.13"" startRouteID=""editSpeed-1704-R:STA_18_[1704]-STA_19_[1738]"" startRouteOffset=""0"" endRouteID=""editSpeed-1704-R:STA_18_[1704]-STA_19_[1738]"" endRouteOffset=""999999""/>",
19,院士路-盎孟港,42,,traceability,UP042_20240708_073251_R2252,40,2270,07/0870840,40,0,1803,cruise-avg,77.06,40.35,77.06,262,78.86,78.76,78.66,0,77.06,single-route,editSpeed-1738-R:STA_19_[1738]-STA_20_[1798],0,editSpeed-1738-R:STA_19_[1738]-STA_20_[1798],999999,priority_history_trip042,"<setPositionSpeed trainID=""priority_history_trip042"" speed=""77.06"" startRouteID=""editSpeed-1738-R:STA_19_[1738]-STA_20_[1798]"" startRouteOffset=""0"" endRouteID=""editSpeed-1738-R:STA_19_[1738]-STA_20_[1798]"" endRouteOffset=""999999""/>",
20,盎孟港-三官堂,42,,traceability,UP042_20240708_073251_R2252,40,2271,07/0870840,40,0,2614,cruise-avg,76.91,52.52,76.91,1126,78.18,77.94,77.47,0,76.91,single-route,editSpeed-1798-R:STA_20_[1798]-STA_21_[1838],0,editSpeed-1798-R:STA_20_[1798]-STA_21_[1838],999999,priority_history_trip042,"<setPositionSpeed trainID=""priority_history_trip042"" speed=""76.91"" startRouteID=""editSpeed-1798-R:STA_20_[1798]-STA_21_[1838]"" startRouteOffset=""0"" endRouteID=""editSpeed-1798-R:STA_20_[1798]-STA_21_[1838]"" endRouteOffset=""999999""/>",
21,三官堂-兴庄路,42,,traceability,UP042_20240708_073251_R2252,40,2272,07/0870840,40,0,1959,cruise-avg,62.54,40.35,62.54,673,63.31,63.27,63.15,0,62.54,single-route,editSpeed-1838-R:STA_21_[1838]-STA_22_[1908],0,editSpeed-1838-R:STA_21_[1838]-STA_22_[1908],999999,priority_history_trip042,"<setPositionSpeed trainID=""priority_history_trip042"" speed=""62.54"" startRouteID=""editSpeed-1838-R:STA_21_[1838]-STA_22_[1908]"" startRouteOffset=""0"" endRouteID=""editSpeed-1838-R:STA_21_[1838]-STA_22_[1908]"" endRouteOffset=""999999""/>",
22,兴庄路-兴海南路,42,,traceability,UP042_20240708_073251_R2252,40,2273,07/0870840,40,0,1779,cruise-avg,70.43,39.42,70.43,249,73.08,73,71.47,0,70.43,single-route,editSpeed-1908-R:STA_22_[1908]-STA_23_[1953],0,editSpeed-1908-R:STA_22_[1908]-STA_23_[1953],999999,priority_history_trip042,"<setPositionSpeed trainID=""priority_history_trip042"" speed=""70.43"" startRouteID=""editSpeed-1908-R:STA_22_[1908]-STA_23_[1953]"" startRouteOffset=""0"" endRouteID=""editSpeed-1908-R:STA_22_[1908]-STA_23_[1953]"" endRouteOffset=""999999""/>",
23,兴海南路-梅堰,42,,traceability,UP042_20240708_073251_R2252,40,2274,07/0870840,40,0,1624,cruise-avg,76.57,37.53,76.57,160,78.44,78.4,77.26,0,76.57,single-route,editSpeed-1953-R:STA_23_[1953]-STA_24_[1988],0,editSpeed-1953-R:STA_23_[1953]-STA_24_[1988],999999,priority_history_trip042,"<setPositionSpeed trainID=""priority_history_trip042"" speed=""76.57"" startRouteID=""editSpeed-1953-R:STA_23_[1953]-STA_24_[1988]"" startRouteOffset=""0"" endRouteID=""editSpeed-1953-R:STA_23_[1953]-STA_24_[1988]"" endRouteOffset=""999999""/>",
24,梅堰-永茂路,42,,traceability,UP042_20240708_073251_R2252,32,2275,07/0870832,32,0,6369,cruise-avg,62.98,42.21,62.98,1792,63.79,63.55,63.36,0,62.98,single-route,editSpeed-1988-R:STA_24_[1988]-STA_25_[2180],0,editSpeed-1988-R:STA_24_[1988]-STA_25_[2180],999999,priority_history_trip042,"<setPositionSpeed trainID=""priority_history_trip042"" speed=""62.98"" startRouteID=""editSpeed-1988-R:STA_24_[1988]-STA_25_[2180]"" startRouteOffset=""0"" endRouteID=""editSpeed-1988-R:STA_24_[1988]-STA_25_[2180]"" endRouteOffset=""999999""/>",
25,永茂路-镇海大道,42,,traceability,UP042_20240708_073251_R2252,40,2276,07/0870840,40,0,2833,cruise-avg,78.21,55.01,78.21,1335,78.66,78.61,78.57,0,78.21,single-route,editSpeed-2180-R:STA_25_[2180]-STA_26_[2281],0,editSpeed-2180-R:STA_25_[2180]-STA_26_[2281],999999,priority_history_trip042,"<setPositionSpeed trainID=""priority_history_trip042"" speed=""78.21"" startRouteID=""editSpeed-2180-R:STA_25_[2180]-STA_26_[2281]"" startRouteOffset=""0"" endRouteID=""editSpeed-2180-R:STA_25_[2180]-STA_26_[2281]"" endRouteOffset=""999999""/>",
26,镇海大道-骆驼桥,42,,traceability,UP042_20240708_073251_R2252,40,2277,07/0870840,40,0,2335,cruise-avg,78.28,49.97,78.28,866,78.78,78.76,78.73,0,78.28,single-route,editSpeed-2281-R:STA_26_[2281]-STA_27_[2343],0,editSpeed-2281-R:STA_26_[2281]-STA_27_[2343],999999,priority_history_trip042,"<setPositionSpeed trainID=""priority_history_trip042"" speed=""78.28"" startRouteID=""editSpeed-2281-R:STA_26_[2281]-STA_27_[2343]"" startRouteOffset=""0"" endRouteID=""editSpeed-2281-R:STA_26_[2281]-STA_27_[2343]"" endRouteOffset=""999999""/>",end_offset_defaulted
