send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,70,,07/1671669,69,0,2341,max,65.21,43.95,63.93,1079,65.21,65,64.2,0,65.21,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip070,"<setPositionSpeed trainID=""priority_history_trip070"" speed=""65.21"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,70,,07/1671669,69,0,3037,max,63.82,47.92,62.77,1799,63.82,63.52,63.42,0,63.82,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip070,"<setPositionSpeed trainID=""priority_history_trip070"" speed=""63.82"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,70,,07/1671669,69,0,2197,max,67.64,43.6,66.53,866,67.64,67.42,66.87,0,67.64,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip070,"<setPositionSpeed trainID=""priority_history_trip070"" speed=""67.64"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,70,,07/1671669,69,0,1579,max,71.66,37.72,70.13,298,71.66,71.53,71.03,0,71.66,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip070,"<setPositionSpeed trainID=""priority_history_trip070"" speed=""71.66"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,70,,07/1671669,69,0,2708,max,71.22,49.45,70.23,1321,71.22,71.07,70.68,0,71.22,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip070,"<setPositionSpeed trainID=""priority_history_trip070"" speed=""71.22"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,70,,07/1671669,69,0,1942,max,68.75,40.31,65.66,613,68.75,68.43,65.77,0,68.75,single-route,,,,,priority_history_trip070,,
7,钟公庙-鄞州区政府,70,,07/1671669,69,0,1822,max,68.52,38.92,66.74,501,68.52,68.42,67.06,0,68.52,single-route,,,,,priority_history_trip070,,
8,鄞州区政府-钱湖南路,70,,07/1671669,69,0,2614,max,72.53,49.91,71.75,1225,72.53,72.36,72.14,0,72.53,single-route,,,,,priority_history_trip070,,
9,钱湖南路-南高教园区,70,,07/1671669,69,0,1996,max,69.44,42.18,68.6,657,69.44,69.24,69.15,0,69.44,single-route,,,,,priority_history_trip070,,
10,南高教园区-下应路,70,,07/1671669,69,0,2320,max,69.42,45.08,68.67,948,69.42,69.27,69.16,0,69.42,single-route,,,,,priority_history_trip070,,
11,下应路-大洋江,70,,07/1671669,69,0,2117,max,65.41,41.29,64.39,801,65.41,65.32,64.67,0,65.41,single-route,,,,,priority_history_trip070,,
12,大洋江-泗港,70,,07/1671669,69,0,1858,max,59.47,37.15,58.58,649,59.47,59.38,59.24,0,59.47,single-route,,,,,priority_history_trip070,,
