send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,62,,07/1571561,61,0,2291,cruise-avg,73.01,44.89,73.01,180,75.17,75.04,72.37,0,73.01,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip062,"<setPositionSpeed trainID=""priority_history_trip062"" speed=""73.01"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,62,,07/1571561,61,0,2998,cruise-avg,64.35,48.54,64.35,1716,65.13,65.04,64.96,0,64.35,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip062,"<setPositionSpeed trainID=""priority_history_trip062"" speed=""64.35"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,62,,07/1571561,61,0,2110,cruise-avg,76.26,45.46,76.26,625,77.08,76.96,76.8,0,76.26,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip062,"<setPositionSpeed trainID=""priority_history_trip062"" speed=""76.26"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,62,,07/1571561,61,0,1630,cruise-avg,70.76,36.55,70.76,230,72.02,71.94,71.8,0,70.76,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip062,"<setPositionSpeed trainID=""priority_history_trip062"" speed=""70.76"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,62,,07/1571561,61,0,2588,cruise-avg,76.71,51.78,76.71,1111,77.32,77.28,77.15,0,76.71,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip062,"<setPositionSpeed trainID=""priority_history_trip062"" speed=""76.71"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,62,,07/1571561,61,0,1892,cruise-avg,73.56,41.38,73.56,442,77.02,76.91,74.28,0,73.56,single-route,,,,,priority_history_trip062,,
7,钟公庙-鄞州区政府,62,,07/1571561,61,0,1776,cruise-avg,74.03,39.92,74.03,314,77.27,77.15,74.91,0,74.03,single-route,,,,,priority_history_trip062,,
8,鄞州区政府-钱湖南路,62,,07/1571561,61,0,2555,cruise-avg,76.74,51.07,76.74,1076,77.13,77.08,77.05,0,76.74,single-route,,,,,priority_history_trip062,,
9,钱湖南路-南高教园区,62,,07/1571561,61,0,1939,cruise-avg,76.36,43.43,76.36,482,77.15,77.12,76.97,0,76.36,single-route,,,,,priority_history_trip062,,
10,南高教园区-下应路,62,,07/1571561,61,0,2211,cruise-avg,76.66,47.3,76.66,717,77.21,77.17,77.13,0,76.66,single-route,,,,,priority_history_trip062,,
11,下应路-大洋江,62,,07/1571561,61,0,2034,cruise-avg,70.82,42.97,70.82,643,71.51,71.43,71.26,0,70.82,single-route,,,,,priority_history_trip062,,
12,大洋江-泗港,62,,07/1571561,61,0,1794,cruise-avg,65.29,38.48,65.29,498,66.87,66.7,66.07,0,65.29,single-route,,,,,priority_history_trip062,,
13,泗港-曹隘,62,,07/1571561,61,0,2699,cruise-avg,76.41,48,76.41,932,77.25,77.14,77.07,0,76.41,single-route,,,,,priority_history_trip062,,
14,曹隘-柳隘,62,,07/1571561,61,0,2137,cruise-avg,73.2,44.06,73.2,464,75.56,75.15,74.27,0,73.2,single-route,,,,,priority_history_trip062,,
15,柳隘-海晏北路,62,,07/1571561,61,0,1781,cruise-avg,76.02,39.67,76.02,291,77.19,77.14,76.99,0,76.02,single-route,,,,,priority_history_trip062,,
16,海晏北路-民安东路,62,,07/1571561,61,0,1675,cruise-avg,71.04,37.2,71.04,222,72.91,72.86,72.31,0,71.04,single-route,,,,,priority_history_trip062,,
17,民安东路-会展中心,62,,07/1571561,61,0,1551,cruise-avg,65.77,33.68,65.77,211,67.3,67.19,66.84,0,65.77,single-route,,,,,priority_history_trip062,,
18,会展中心-院士路,62,,07/1571561,61,0,2320,cruise-avg,76.45,48.18,76.45,835,77.02,76.98,76.95,0,76.45,single-route,,,,,priority_history_trip062,,
19,院士路-盎孟港,62,,07/1571561,61,0,1828,cruise-avg,75.36,39.2,75.36,263,77.09,76.99,76.9,0,75.36,single-route,,,,,priority_history_trip062,,
20,盎孟港-三官堂,62,,07/1571561,61,0,2707,cruise-avg,71.05,49.97,71.05,1303,71.94,71.56,71.44,0,71.05,single-route,,,,,priority_history_trip062,,
21,三官堂-兴庄路,62,,07/1571561,61,0,2060,cruise-avg,54.07,37.76,54.07,932,54.66,54.62,54.56,0,54.07,single-route,,,,,priority_history_trip062,,
22,兴庄路-兴海南路,62,,07/1571561,61,0,1838,cruise-avg,60.35,37.56,60.35,614,61.9,61.6,60.71,0,60.35,single-route,,,,,priority_history_trip062,,
23,兴海南路-梅堰,62,,07/1571561,61,0,1646,cruise-avg,70.63,36.49,70.63,278,72.18,72.04,71.38,0,70.63,single-route,,,,,priority_history_trip062,,
24,梅堰-永茂路,62,,07/1871861,61,0,6578,cruise-avg,55.4,40.25,55.4,2104,56.73,55.9,55.8,0,55.4,single-route,,,,,priority_history_trip062,,
25,永茂路-镇海大道,62,,07/1571561,61,0,2870,cruise-avg,76.69,53.52,76.69,1348,77.15,77.06,77.02,0,76.69,single-route,,,,,priority_history_trip062,,
26,镇海大道-骆驼桥,62,,07/1571561,61,0,2346,cruise-avg,76.73,49.03,76.73,870,77.24,77.21,77.13,0,76.73,single-route,,,,,priority_history_trip062,,
