send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
11,下应路-大洋江,48,,07/0870847,47,1,2119,cruise-avg,62.37,41.92,62.37,861,63.04,62.97,62.84,0,62.37,single-route,,,,,priority_history_trip048,,
12,大洋江-泗港,48,,07/0870847,47,1,1828,cruise-avg,61.65,38.32,61.65,612,65.16,64.85,62.19,0,61.65,single-route,,,,,priority_history_trip048,,
13,泗港-曹隘,48,,07/0870847,47,1,2694,cruise-avg,78.11,48.81,78.11,832,78.94,78.77,78.65,0,78.11,single-route,,,,,priority_history_trip048,,
14,曹隘-柳隘,48,,07/0870847,47,1,2137,cruise-avg,74.56,44.76,74.56,489,76.24,76.01,75.65,0,74.56,single-route,,,,,priority_history_trip048,,
15,柳隘-海晏北路,48,,07/0870847,47,1,1853,cruise-avg,64.35,38.7,64.35,592,65.62,65.45,64.92,0,64.35,single-route,,,,,priority_history_trip048,,
16,海晏北路-民安东路,48,,07/0870847,47,1,1678,cruise-avg,71.7,37.67,71.7,232,73.92,73.87,72.23,0,71.7,single-route,,,,,priority_history_trip048,,
17,民安东路-会展中心,48,,07/0970947,47,0,1540,cruise-avg,67.22,34.43,67.22,207,68.76,68.71,68.38,0,67.22,single-route,,,,,priority_history_trip048,,
18,会展中心-院士路,48,,07/0970947,47,0,2296,cruise-avg,78.18,49.42,78.18,824,78.93,78.81,78.73,0,78.18,single-route,,,,,priority_history_trip048,,
19,院士路-盎孟港,48,,07/0970947,47,0,1804,cruise-avg,76.95,40.31,76.95,241,78.86,78.83,78.57,0,76.95,single-route,,,,,priority_history_trip048,,
20,盎孟港-三官堂,48,,07/0970947,47,0,2608,cruise-avg,76.87,52.66,76.87,1173,78.3,78.14,77.47,0,76.87,single-route,,,,,priority_history_trip048,,
21,三官堂-兴庄路,48,,07/0970947,47,0,1968,cruise-avg,62.36,40.15,62.36,683,63.1,63.02,62.89,0,62.36,single-route,,,,,priority_history_trip048,,
22,兴庄路-兴海南路,48,,07/0970947,47,0,1764,cruise-avg,72.24,39.75,72.24,359,73.18,73.12,73.03,0,72.24,single-route,,,,,priority_history_trip048,,
23,兴海南路-梅堰,48,,07/0970947,47,0,1626,cruise-avg,76.43,37.51,76.43,147,78.59,78.53,76.47,0,76.43,single-route,,,,,priority_history_trip048,,
24,梅堰-永茂路,48,,07/1571547,47,0,6353,cruise-avg,63.82,41.67,63.82,1707,64.43,64.33,64.19,0,63.82,single-route,,,,,priority_history_trip048,,
25,永茂路-镇海大道,48,,07/0970947,47,0,2839,cruise-avg,78.35,54.9,78.35,1324,78.81,78.75,78.71,0,78.35,single-route,,,,,priority_history_trip048,,
26,镇海大道-骆驼桥,48,,07/0970947,47,0,2328,cruise-avg,78.39,50.11,78.39,865,78.9,78.86,78.82,0,78.39,single-route,,,,,priority_history_trip048,,
