send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,58,,07/1071057,57,0,2332,max,66.22,44.79,64.83,1062,66.22,65.95,65.22,0,66.22,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip058,"<setPositionSpeed trainID=""priority_history_trip058"" speed=""66.22"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,58,,07/1071057,57,0,3025,max,64.53,48.85,63.67,1783,64.53,64.36,64.31,0,64.53,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip058,"<setPositionSpeed trainID=""priority_history_trip058"" speed=""64.53"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,58,,07/1071057,57,7,2132,max,78.19,45.66,77.18,651,78.19,78.13,77.72,0,78.19,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip058,"<setPositionSpeed trainID=""priority_history_trip058"" speed=""78.19"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,58,,07/1071057,57,0,1637,max,75.19,36.97,73.2,171,75.19,75.11,73.97,0,75.19,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip058,"<setPositionSpeed trainID=""priority_history_trip058"" speed=""75.19"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,58,,07/1071057,57,0,2605,max,78.6,52.22,77.97,1105,78.6,78.54,78.48,0,78.6,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip058,"<setPositionSpeed trainID=""priority_history_trip058"" speed=""78.6"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,58,,07/1071057,57,0,1888,max,78.14,42.11,74.59,437,78.14,77.98,75.31,0,78.14,single-route,,,,,priority_history_trip058,,
7,钟公庙-鄞州区政府,58,,07/1071057,57,0,1785,max,78.42,40.31,75.1,300,78.42,78.36,76.17,0,78.42,single-route,,,,,priority_history_trip058,,
8,鄞州区政府-钱湖南路,58,,07/1071057,57,0,2556,max,78.36,51.81,77.92,1056,78.36,78.32,78.29,0,78.36,single-route,,,,,priority_history_trip058,,
9,钱湖南路-南高教园区,58,,07/1071057,57,0,1942,max,78.42,44.02,77.38,489,78.42,78.35,78.01,0,78.42,single-route,,,,,priority_history_trip058,,
10,南高教园区-下应路,58,,07/1071057,57,0,2222,max,78.54,47.78,77.89,724,78.54,78.43,78.37,0,78.54,single-route,,,,,priority_history_trip058,,
