send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,49,,07/0970948,48,0,2339,max,66.83,44.67,64.79,1061,66.83,66.6,65.31,0,66.83,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip049,"<setPositionSpeed trainID=""priority_history_trip049"" speed=""66.83"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,49,,07/0970948,48,0,3023,max,66.54,48.91,64.47,1774,66.54,66.27,65.38,0,66.54,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip049,"<setPositionSpeed trainID=""priority_history_trip049"" speed=""66.54"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,49,,07/0970948,48,0,2118,max,77.99,45.95,74.89,670,77.99,77.83,75.68,0,77.99,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip049,"<setPositionSpeed trainID=""priority_history_trip049"" speed=""77.99"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,49,,07/0970948,48,0,1573,max,76.29,38.48,73.45,245,76.29,76.19,73.98,0,76.29,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip049,"<setPositionSpeed trainID=""priority_history_trip049"" speed=""76.29"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,49,,07/0970948,48,0,2658,max,73.55,51.19,72.2,1305,73.55,73.41,72.8,0,73.55,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip049,"<setPositionSpeed trainID=""priority_history_trip049"" speed=""73.55"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,49,,07/0970948,48,0,1886,max,78.16,42.18,74.38,432,78.16,78.01,75.16,0,78.16,single-route,,,,,priority_history_trip049,,
7,钟公庙-鄞州区政府,49,,07/0970948,48,0,1784,max,78.9,40.32,75.5,250,78.9,78.8,76.38,0,78.9,single-route,,,,,priority_history_trip049,,
8,鄞州区政府-钱湖南路,49,,07/0970948,48,0,2557,max,78.08,51.77,76.64,1092,78.08,77.88,77.36,0,78.08,single-route,,,,,priority_history_trip049,,
9,钱湖南路-南高教园区,49,,07/0970948,48,0,1935,max,78.91,44.18,77.76,489,78.91,78.86,78.53,0,78.91,single-route,,,,,priority_history_trip049,,
10,南高教园区-下应路,49,,07/0970948,48,0,2211,max,78.93,48,78.36,716,78.93,78.89,78.86,0,78.93,single-route,,,,,priority_history_trip049,,
11,下应路-大洋江,49,,07/0970948,48,0,2037,max,73.23,43.57,72.47,635,73.23,73.13,73,0,73.23,single-route,,,,,priority_history_trip049,,
12,大洋江-泗港,49,,07/0970948,48,0,1828,max,63.76,38.31,61.37,629,63.76,63.55,62.13,0,63.76,single-route,,,,,priority_history_trip049,,
13,泗港-曹隘,49,,07/0970948,48,0,2693,max,79.07,48.83,78.02,958,79.07,78.87,78.71,0,79.07,single-route,,,,,priority_history_trip049,,
14,曹隘-柳隘,49,,07/0970948,48,0,2134,max,75.88,44.74,74.03,505,75.88,75.8,75.54,0,75.88,single-route,,,,,priority_history_trip049,,
15,柳隘-海晏北路,49,,07/0970948,48,0,1773,max,78.96,40.43,77.69,285,78.96,78.84,78.72,0,78.96,single-route,,,,,priority_history_trip049,,
16,海晏北路-民安东路,49,,07/0970948,48,0,1672,max,74.1,37.81,72.07,229,74.1,74.03,72.69,0,74.1,single-route,,,,,priority_history_trip049,,
17,民安东路-会展中心,49,,07/0970948,48,0,1536,max,68.76,34.52,67.2,208,68.76,68.7,68.34,0,68.76,single-route,,,,,priority_history_trip049,,
18,会展中心-院士路,49,,07/0970948,48,0,2292,max,78.85,49.51,78.19,826,78.85,78.81,78.75,0,78.85,single-route,,,,,priority_history_trip049,,
19,院士路-盎孟港,49,,07/0970948,48,0,1795,max,78.91,40.52,76.84,234,78.91,78.85,78.25,0,78.91,single-route,,,,,priority_history_trip049,,
20,盎孟港-三官堂,49,,07/0970948,48,0,2617,max,78.23,52.46,77.14,1166,78.23,77.98,77.74,0,78.23,single-route,,,,,priority_history_trip049,,
21,三官堂-兴庄路,49,,07/0970948,48,0,1961,max,63.66,40.3,62.65,708,63.66,63.59,63.24,0,63.66,single-route,,,,,priority_history_trip049,,
22,兴庄路-兴海南路,49,,07/0970948,48,0,1766,max,73.18,39.72,70.71,288,73.18,73.13,71.55,0,73.18,single-route,,,,,priority_history_trip049,,
23,兴海南路-梅堰,49,,07/0970948,48,0,1627,max,78.64,37.5,76.72,161,78.64,78.58,77.36,0,78.64,single-route,,,,,priority_history_trip049,,
24,梅堰-永茂路,49,,07/1571548,48,0,6255,max,68.14,42.34,67.36,1570,68.14,67.93,67.7,0,68.14,single-route,,,,,priority_history_trip049,,
25,永茂路-镇海大道,49,,07/0970948,48,0,2850,max,78.84,54.68,78.4,1329,78.84,78.78,78.73,0,78.84,single-route,,,,,priority_history_trip049,,
26,镇海大道-骆驼桥,49,,07/0970948,48,0,2343,max,78.93,49.81,78.41,864,78.93,78.89,78.85,0,78.93,single-route,,,,,priority_history_trip049,,
