send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,61,,07/1571560,60,0,2377,cruise-avg,62.61,43.3,62.61,1107,64.33,64.03,63.09,0,62.61,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip061,"<setPositionSpeed trainID=""priority_history_trip061"" speed=""62.61"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,61,,07/1571560,60,0,3022,cruise-avg,64.06,48.13,64.06,1751,65.21,64.97,64.77,0,64.06,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip061,"<setPositionSpeed trainID=""priority_history_trip061"" speed=""64.06"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,61,,07/1571560,60,0,2109,cruise-avg,76.43,45.42,76.43,625,77.13,77.08,76.99,0,76.43,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip061,"<setPositionSpeed trainID=""priority_history_trip061"" speed=""76.43"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,61,,07/1571560,60,0,1645,cruise-avg,72.28,36.23,72.28,180,74.09,73.98,73.36,0,72.28,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip061,"<setPositionSpeed trainID=""priority_history_trip061"" speed=""72.28"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,61,,07/1571560,60,0,2605,cruise-avg,76.65,51.4,76.65,1104,77.34,77.27,77.11,0,76.65,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip061,"<setPositionSpeed trainID=""priority_history_trip061"" speed=""76.65"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,61,,07/1571560,60,0,1891,cruise-avg,73.25,41.38,73.25,440,76.43,76.29,73.62,0,73.25,single-route,,,,,priority_history_trip061,,
7,钟公庙-鄞州区政府,61,,07/1571560,60,0,1773,cruise-avg,75.94,39.99,75.94,281,77.24,77.13,76.96,0,75.94,single-route,,,,,priority_history_trip061,,
8,鄞州区政府-钱湖南路,61,,07/1571560,60,0,2563,cruise-avg,76.69,50.9,76.69,1078,77.14,77.06,77.03,0,76.69,single-route,,,,,priority_history_trip061,,
9,钱湖南路-南高教园区,61,,07/1571560,60,0,1944,cruise-avg,76.3,43.29,76.3,482,77.16,77.1,76.91,0,76.3,single-route,,,,,priority_history_trip061,,
10,南高教园区-下应路,61,,07/1571560,60,0,2234,cruise-avg,76.62,46.84,76.62,726,77.18,77.14,77.1,0,76.62,single-route,,,,,priority_history_trip061,,
