send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,27,,07/0570526,26,0,2403,max,64.32,42.79,62.65,1127,64.32,64.05,62.97,0,64.32,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip027,"<setPositionSpeed trainID=""priority_history_trip027"" speed=""64.32"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,27,,07/0570526,26,0,3011,max,65.16,48.28,64.11,1735,65.16,64.98,64.82,0,65.16,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip027,"<setPositionSpeed trainID=""priority_history_trip027"" speed=""65.16"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,27,,07/0570526,26,0,2123,max,77.14,45.15,75.88,631,77.14,77.04,76.5,0,77.14,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip027,"<setPositionSpeed trainID=""priority_history_trip027"" speed=""77.14"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,27,,07/0570526,26,0,1640,max,74.33,36.29,72.5,173,74.33,74.21,73.49,0,74.33,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip027,"<setPositionSpeed trainID=""priority_history_trip027"" speed=""74.33"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,27,,07/0570526,26,0,2602,max,77.33,51.45,76.71,1102,77.33,77.29,77.17,0,77.33,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip027,"<setPositionSpeed trainID=""priority_history_trip027"" speed=""77.33"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,27,,07/0570526,26,0,1912,max,77.22,40.95,73.93,438,77.22,77.03,74.24,0,77.22,single-route,,,,,priority_history_trip027,,
7,钟公庙-鄞州区政府,27,,07/0570526,26,0,1785,max,77.2,39.69,75.93,278,77.2,77.13,77.01,0,77.2,single-route,,,,,priority_history_trip027,,
8,鄞州区政府-钱湖南路,27,,07/0570526,26,0,2548,max,77.26,51.19,76.75,1052,77.26,77.17,77.12,0,77.26,single-route,,,,,priority_history_trip027,,
9,钱湖南路-南高教园区,27,,07/0570526,26,0,1954,max,77.16,43.07,76.24,467,77.16,77.06,76.96,0,77.16,single-route,,,,,priority_history_trip027,,
10,南高教园区-下应路,27,,07/0570526,26,0,2226,max,77.24,46.95,76.65,717,77.24,77.18,77.14,0,77.24,single-route,,,,,priority_history_trip027,,
11,下应路-大洋江,27,,07/0570526,26,0,2068,max,71.53,42.25,70.86,650,71.53,71.48,71.26,0,71.53,single-route,,,,,priority_history_trip027,,
12,大洋江-泗港,27,,07/0570526,26,0,1764,max,75.23,39.14,73.56,324,75.23,74.96,74.3,0,75.23,single-route,,,,,priority_history_trip027,,
13,泗港-曹隘,27,,07/0570526,26,0,2580,max,77.36,50.22,76.35,1046,77.36,77.16,77.11,0,77.36,single-route,,,,,priority_history_trip027,,
14,曹隘-柳隘,27,,07/0570526,26,0,2143,max,75.13,43.93,72.91,479,75.13,74.79,74.2,0,75.13,single-route,,,,,priority_history_trip027,,
15,柳隘-海晏北路,27,,07/0570526,26,0,1775,max,77.27,39.79,76.05,291,77.27,77.2,77.04,0,77.27,single-route,,,,,priority_history_trip027,,
16,海晏北路-民安东路,27,,07/0570526,26,0,1671,max,72.39,37.26,70.26,254,72.39,72.31,70.97,0,72.39,single-route,,,,,priority_history_trip027,,
17,民安东路-会展中心,27,,07/0570526,26,0,1538,max,67.78,33.96,66.54,222,67.78,67.74,67.47,0,67.78,single-route,,,,,priority_history_trip027,,
18,会展中心-院士路,27,,07/0570526,26,0,2300,max,77.01,48.56,76.46,832,77.01,76.98,76.96,0,77.01,single-route,,,,,priority_history_trip027,,
19,院士路-盎孟港,27,,07/0570526,26,0,1816,max,77.04,39.46,75.14,244,77.04,76.98,76.58,0,77.04,single-route,,,,,priority_history_trip027,,
20,盎孟港-三官堂,27,,07/0570526,26,0,2626,max,76.64,51.5,75.82,1152,76.64,76.49,76.22,0,76.64,single-route,,,,,priority_history_trip027,,
21,三官堂-兴庄路,27,,07/0570526,26,0,1966,max,62.22,39.56,61.51,707,62.22,62.13,62.07,0,62.22,single-route,,,,,priority_history_trip027,,
22,兴庄路-兴海南路,27,,07/0570526,26,0,1774,max,71.56,38.96,70.69,364,71.56,71.53,71.49,0,71.56,single-route,,,,,priority_history_trip027,,
23,兴海南路-梅堰,27,,07/0570526,26,0,1634,max,77.03,36.78,74.86,149,77.03,76.95,74.93,0,77.03,single-route,,,,,priority_history_trip027,,
24,梅堰-永茂路,27,,07/0570526,26,1,6607,max,56.89,40.06,55.77,2072,56.89,56.23,56.01,0,56.89,single-route,,,,,priority_history_trip027,,
25,永茂路-镇海大道,27,,07/0570526,26,0,2864,max,77.17,53.6,76.72,1334,77.17,77.12,77.09,0,77.17,single-route,,,,,priority_history_trip027,,
26,镇海大道-骆驼桥,27,,07/0570526,26,0,2351,max,77.29,48.89,76.77,862,77.29,77.25,77.2,0,77.29,single-route,,,,,priority_history_trip027,,
