send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,32,,07/0570531,31,0,2338,max,65.27,43.98,63.75,1065,65.27,65.01,64.07,0,65.27,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip032,"<setPositionSpeed trainID=""priority_history_trip032"" speed=""65.27"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,32,,07/0570531,31,0,3035,max,63.74,47.96,62.72,1802,63.74,63.5,63.43,0,63.74,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip032,"<setPositionSpeed trainID=""priority_history_trip032"" speed=""63.74"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,32,,07/0570531,31,0,2128,max,75.88,45.03,73.83,676,75.88,75.72,74.15,0,75.88,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip032,"<setPositionSpeed trainID=""priority_history_trip032"" speed=""75.88"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,32,,07/0570531,31,0,1644,max,71.84,36.25,70.17,234,71.84,71.72,70.91,0,71.84,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip032,"<setPositionSpeed trainID=""priority_history_trip032"" speed=""71.84"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,32,,07/0570531,31,0,2605,max,77.45,51.44,76.78,1106,77.45,77.37,77.21,0,77.45,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip032,"<setPositionSpeed trainID=""priority_history_trip032"" speed=""77.45"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,32,,07/0570531,31,0,1895,max,77.24,41.3,73.99,426,77.24,77.08,74.56,0,77.24,single-route,,,,,priority_history_trip032,,
7,钟公庙-鄞州区政府,32,,07/0570531,31,0,1786,max,77.24,39.68,76.02,280,77.24,77.14,77.06,0,77.24,single-route,,,,,priority_history_trip032,,
8,鄞州区政府-钱湖南路,32,,07/0570531,31,0,2550,max,76.83,51.18,75.85,1106,76.83,76.6,76.2,0,76.83,single-route,,,,,priority_history_trip032,,
9,钱湖南路-南高教园区,32,,07/0570531,31,0,1953,max,77.21,43.09,76.33,469,77.21,77.14,77.01,0,77.21,single-route,,,,,priority_history_trip032,,
10,南高教园区-下应路,32,,07/0570531,31,0,2212,max,77.25,47.27,76.68,719,77.25,77.22,77.18,0,77.25,single-route,,,,,priority_history_trip032,,
11,下应路-大洋江,32,,07/0570531,31,0,2044,max,71.54,42.76,70.9,645,71.54,71.48,71.34,0,71.54,single-route,,,,,priority_history_trip032,,
12,大洋江-泗港,32,,07/0570531,31,0,1806,max,66.91,38.22,65.25,501,66.91,66.77,66.21,0,66.91,single-route,,,,,priority_history_trip032,,
13,泗港-曹隘,32,,07/0570531,31,0,2490,max,77.28,52.03,75.86,1074,77.28,77.19,77.11,0,77.28,single-route,,,,,priority_history_trip032,,
14,曹隘-柳隘,32,,07/0570531,31,0,2169,max,72.82,43.42,69.73,539,72.82,72.39,70.14,0,72.82,single-route,,,,,priority_history_trip032,,
15,柳隘-海晏北路,32,,07/0570531,31,0,1776,max,77.24,39.78,76.07,291,77.24,77.19,77.06,0,77.24,single-route,,,,,priority_history_trip032,,
16,海晏北路-民安东路,32,,07/0570531,31,0,1688,max,72.84,36.94,70.99,220,72.84,72.74,72.2,0,72.84,single-route,,,,,priority_history_trip032,,
17,民安东路-会展中心,32,,07/0570531,31,0,1548,max,68.17,33.81,66.5,192,68.17,68.1,67.52,0,68.17,single-route,,,,,priority_history_trip032,,
18,会展中心-院士路,32,,07/0570531,31,0,2314,max,77.13,48.32,76.55,835,77.13,77.09,77.05,0,77.13,single-route,,,,,priority_history_trip032,,
19,院士路-盎孟港,32,,07/0570531,31,0,1805,max,77.08,39.67,75.1,241,77.08,77.01,76.57,0,77.08,single-route,,,,,priority_history_trip032,,
20,盎孟港-三官堂,32,,07/0570531,31,0,2631,max,76.73,51.4,76.08,1158,76.73,76.64,76.48,0,76.73,single-route,,,,,priority_history_trip032,,
21,三官堂-兴庄路,32,,07/0570531,31,0,1972,max,62.65,39.45,61.89,698,62.65,62.53,62.4,0,62.65,single-route,,,,,priority_history_trip032,,
22,兴庄路-兴海南路,32,,07/0570531,31,0,1766,max,71.66,39.11,70.78,367,71.66,71.58,71.55,0,71.66,single-route,,,,,priority_history_trip032,,
23,兴海南路-梅堰,32,,07/0570531,31,0,1637,max,77.07,36.73,75.02,153,77.07,76.98,75.26,0,77.07,single-route,,,,,priority_history_trip032,,
24,梅堰-永茂路,32,,07/0670631,31,1,6607,max,56.78,40.06,55.74,2074,56.78,56.21,55.97,0,56.78,single-route,,,,,priority_history_trip032,,
25,永茂路-镇海大道,32,,07/0570531,31,0,2863,max,77.16,53.66,76.74,1336,77.16,77.12,77.09,0,77.16,single-route,,,,,priority_history_trip032,,
26,镇海大道-骆驼桥,32,,07/0570531,31,0,2343,max,77.29,49.07,76.75,873,77.29,77.24,77.19,0,77.29,single-route,,,,,priority_history_trip032,,
