send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,9,,07/0270208,8,0,2335,max,65.57,44.04,63.94,1052,65.57,65.36,64.42,0,65.57,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip009,"<setPositionSpeed trainID=""priority_history_trip009"" speed=""65.57"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,9,,07/0270208,8,0,3025,max,64.28,48.1,62.81,1787,64.28,63.95,63.8,0,64.28,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip009,"<setPositionSpeed trainID=""priority_history_trip009"" speed=""64.28"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,9,,07/0270208,8,0,2121,max,76.98,45.16,74.36,676,76.98,76.87,74.75,0,76.98,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip009,"<setPositionSpeed trainID=""priority_history_trip009"" speed=""76.98"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,9,,07/0270208,8,0,1638,max,74.91,36.36,72.87,164,74.91,74.82,73.49,0,74.91,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip009,"<setPositionSpeed trainID=""priority_history_trip009"" speed=""74.91"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,9,,07/0270208,8,0,2581,max,77.9,51.89,77.23,1094,77.9,77.85,77.67,0,77.9,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip009,"<setPositionSpeed trainID=""priority_history_trip009"" speed=""77.9"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,9,,07/0270208,8,0,1879,max,77.66,41.66,74.47,402,77.66,77.47,74.94,0,77.66,single-route,,,,,priority_history_trip009,,
7,钟公庙-鄞州区政府,9,,07/0270208,8,0,1775,max,77.68,39.94,76.41,288,77.68,77.63,77.5,0,77.68,single-route,,,,,priority_history_trip009,,
8,鄞州区政府-钱湖南路,9,,07/0270208,8,0,2557,max,77.32,51.06,76.04,1097,77.32,77.23,76.68,0,77.32,single-route,,,,,priority_history_trip009,,
9,钱湖南路-南高教园区,9,,07/0270208,8,0,1942,max,77.75,43.33,76.88,465,77.75,77.66,77.55,0,77.75,single-route,,,,,priority_history_trip009,,
10,南高教园区-下应路,9,,07/0270208,8,0,2214,max,77.76,47.21,77.13,711,77.76,77.68,77.64,0,77.76,single-route,,,,,priority_history_trip009,,
