send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,19,,07/0370318,18,0,2323,max,66.14,44.27,65.11,1054,66.14,65.88,65.62,0,66.14,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip019,"<setPositionSpeed trainID=""priority_history_trip019"" speed=""66.14"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,19,,07/0370318,18,0,3002,max,65.31,48.46,63.54,1707,65.31,65.05,64.33,0,65.31,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip019,"<setPositionSpeed trainID=""priority_history_trip019"" speed=""65.31"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,19,,07/0370318,18,0,2206,max,66.47,43.44,64.96,899,66.47,66.26,65.55,0,66.47,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip019,"<setPositionSpeed trainID=""priority_history_trip019"" speed=""66.47"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,19,,07/0370318,18,0,1569,max,72.23,37.96,70.7,288,72.23,72.11,71.53,0,72.23,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip019,"<setPositionSpeed trainID=""priority_history_trip019"" speed=""72.23"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,19,,07/0370318,18,0,2696,max,72.95,49.66,70.41,1286,72.95,72.71,71.03,0,72.95,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip019,"<setPositionSpeed trainID=""priority_history_trip019"" speed=""72.95"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,19,,07/0370318,18,0,1933,max,67.62,40.5,65.67,640,67.62,67.43,66.16,0,67.62,single-route,,,,,priority_history_trip019,,
7,钟公庙-鄞州区政府,19,,07/0370318,18,0,1813,max,68.38,39.11,66.99,496,68.38,68.22,67.51,0,68.38,single-route,,,,,priority_history_trip019,,
8,鄞州区政府-钱湖南路,19,,07/0370318,18,0,2651,max,70.94,49.22,69.88,1293,70.94,70.73,70.52,0,70.94,single-route,,,,,priority_history_trip019,,
9,钱湖南路-南高教园区,19,,07/0370318,18,0,2012,max,70.12,41.86,66.88,654,70.12,69.75,67.17,0,70.12,single-route,,,,,priority_history_trip019,,
10,南高教园区-下应路,19,,07/0370318,18,0,2293,max,70.13,45.61,69.02,928,70.13,70,69.69,0,70.13,single-route,,,,,priority_history_trip019,,
