send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,13,,07/0270212,12,0,2268,max,75.66,45.35,73.48,178,75.66,75.55,72.8,0,75.66,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip013,"<setPositionSpeed trainID=""priority_history_trip013"" speed=""75.66"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,13,,07/0270212,12,0,2949,max,67.14,49.33,65.77,1676,67.14,66.84,66.71,0,67.14,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip013,"<setPositionSpeed trainID=""priority_history_trip013"" speed=""67.14"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,13,,07/0270212,12,0,2103,max,77.54,45.57,76.19,600,77.54,77.48,76.76,0,77.54,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip013,"<setPositionSpeed trainID=""priority_history_trip013"" speed=""77.54"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,13,,07/0270212,12,0,1675,max,70.26,35.6,68.23,159,70.26,70.17,68.38,0,70.26,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip013,"<setPositionSpeed trainID=""priority_history_trip013"" speed=""70.26"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,13,,07/0270212,12,0,2583,max,77.96,51.89,77.27,1096,77.96,77.88,77.75,0,77.96,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip013,"<setPositionSpeed trainID=""priority_history_trip013"" speed=""77.96"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,13,,07/0270212,12,0,1893,max,77.73,41.37,74.3,422,77.73,77.55,74.9,0,77.73,single-route,,,,,priority_history_trip013,,
7,钟公庙-鄞州区政府,13,,07/0270212,12,0,1772,max,77.68,40.02,75.24,308,77.68,77.6,75.49,0,77.68,single-route,,,,,priority_history_trip013,,
8,鄞州区政府-钱湖南路,13,,07/0270212,12,0,2561,max,77.41,50.95,75.99,1102,77.41,77.23,76.66,0,77.41,single-route,,,,,priority_history_trip013,,
9,钱湖南路-南高教园区,13,,07/0270212,12,0,1945,max,77.7,43.29,76.91,474,77.7,77.65,77.56,0,77.7,single-route,,,,,priority_history_trip013,,
10,南高教园区-下应路,13,,07/0270212,12,0,2220,max,77.73,47.11,77.12,710,77.73,77.68,77.63,0,77.73,single-route,,,,,priority_history_trip013,,
11,下应路-大洋江,13,,07/0270212,12,0,2030,max,71.93,43.06,71.37,640,71.93,71.9,71.85,0,71.93,single-route,,,,,priority_history_trip013,,
12,大洋江-泗港,13,,07/0270212,12,0,1821,max,63.06,37.89,60.96,618,63.06,62.91,61.66,0,63.06,single-route,,,,,priority_history_trip013,,
13,泗港-曹隘,13,,07/0270212,12,0,2678,max,77.85,48.38,76.8,965,77.85,77.63,77.48,0,77.85,single-route,,,,,priority_history_trip013,,
14,曹隘-柳隘,13,,07/0270212,12,0,2134,max,75.75,44.13,73.52,468,75.75,75.35,74.75,0,75.75,single-route,,,,,priority_history_trip013,,
