send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,55,,07/0970954,54,0,2325,cruise-avg,65.06,44.95,65.06,1034,65.89,65.81,65.56,0,65.06,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip055,"<setPositionSpeed trainID=""priority_history_trip055"" speed=""65.06"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,55,,07/0970954,54,0,3003,cruise-avg,64.48,49.23,64.48,1733,66.25,65.93,65.37,0,64.48,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip055,"<setPositionSpeed trainID=""priority_history_trip055"" speed=""64.48"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,55,,07/0970954,54,0,2203,cruise-avg,65.98,44.2,65.98,914,67,66.9,66.72,0,65.98,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip055,"<setPositionSpeed trainID=""priority_history_trip055"" speed=""65.98"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,55,,07/0970954,54,0,1676,cruise-avg,69.21,36.13,69.21,150,71.37,71.26,69.06,0,69.21,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip055,"<setPositionSpeed trainID=""priority_history_trip055"" speed=""69.21"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,55,,07/0970954,54,0,2620,cruise-avg,76.13,51.92,76.13,1146,78.04,77.68,76.7,0,76.13,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip055,"<setPositionSpeed trainID=""priority_history_trip055"" speed=""76.13"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,55,,07/0970954,54,0,1910,cruise-avg,68.78,41.62,68.78,560,71.51,71.31,69.23,0,68.78,single-route,,,,,priority_history_trip055,,
7,钟公庙-鄞州区政府,55,,07/0970954,54,0,1836,cruise-avg,65.01,39.21,65.01,570,67.97,67.83,65.28,0,65.01,single-route,,,,,priority_history_trip055,,
8,鄞州区政府-钱湖南路,55,,07/0970954,54,1,2643,cruise-avg,70.76,50.11,70.76,1295,71.79,71.58,71.3,0,70.76,single-route,,,,,priority_history_trip055,,
9,钱湖南路-南高教园区,55,,07/0970954,54,1,2011,cruise-avg,67.61,42.52,67.61,698,70.57,70.23,68.09,0,67.61,single-route,,,,,priority_history_trip055,,
10,南高教园区-下应路,55,,07/0970954,54,1,2313,cruise-avg,69.84,45.91,69.84,951,70.81,70.73,70.58,0,69.84,single-route,,,,,priority_history_trip055,,
