send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,4,,07/0170103,3,0,2352,cruise-avg,63.85,43.74,63.85,1088,65.65,65.41,64.27,0,63.85,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip004,"<setPositionSpeed trainID=""priority_history_trip004"" speed=""63.85"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,4,,07/0170103,3,0,3009,cruise-avg,63.62,48.36,63.62,1761,65.49,65.21,64.51,0,63.62,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip004,"<setPositionSpeed trainID=""priority_history_trip004"" speed=""63.62"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,4,,07/0170103,3,0,2208,cruise-avg,65.23,43.38,65.23,901,66.39,66.24,65.86,0,65.23,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip004,"<setPositionSpeed trainID=""priority_history_trip004"" speed=""65.23"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,4,,07/0170103,3,0,1676,cruise-avg,68.04,35.54,68.04,153,70.18,70.03,67.99,0,68.04,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip004,"<setPositionSpeed trainID=""priority_history_trip004"" speed=""68.04"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,4,,07/0170103,3,0,2642,cruise-avg,73.74,50.7,73.74,1193,75.39,75.2,74.34,0,73.74,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip004,"<setPositionSpeed trainID=""priority_history_trip004"" speed=""73.74"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,4,,07/0170103,3,0,1910,cruise-avg,68,40.97,68,557,70.39,70.28,68.55,0,68,single-route,,,,,priority_history_trip004,,
7,钟公庙-鄞州区政府,4,,07/0170103,3,0,1828,cruise-avg,64.43,38.78,64.43,532,67.08,66.84,64.47,0,64.43,single-route,,,,,priority_history_trip004,,
8,鄞州区政府-钱湖南路,4,,07/0170103,3,0,2640,cruise-avg,69.82,49.41,69.82,1272,70.74,70.61,70.47,0,69.82,single-route,,,,,priority_history_trip004,,
9,钱湖南路-南高教园区,4,,07/0170103,3,0,2009,cruise-avg,66.7,41.89,66.7,700,68.27,67.88,67.23,0,66.7,single-route,,,,,priority_history_trip004,,
10,南高教园区-下应路,4,,07/0170103,3,0,2301,cruise-avg,68.94,45.46,68.94,928,69.9,69.79,69.55,0,68.94,single-route,,,,,priority_history_trip004,,
11,下应路-大洋江,4,,07/0170103,3,0,2104,cruise-avg,62.88,41.53,62.88,826,63.59,63.53,63.41,0,62.88,single-route,,,,,priority_history_trip004,,
12,大洋江-泗港,4,,07/0170103,3,0,1831,cruise-avg,59.44,37.67,59.44,599,61.26,61.06,60.1,0,59.44,single-route,,,,,priority_history_trip004,,
13,泗港-曹隘,4,,07/0170103,3,0,2691,cruise-avg,76.97,48.15,76.97,843,77.72,77.58,77.5,0,76.97,single-route,,,,,priority_history_trip004,,
14,曹隘-柳隘,4,,07/0170103,3,0,2135,cruise-avg,73.8,44.1,73.8,445,76.09,75.76,74.75,0,73.8,single-route,,,,,priority_history_trip004,,
