send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
16,海晏北路-民安东路,66,,07/1571565,65,0,1673,max,72.79,37.24,70.94,223,72.79,72.7,72.22,0,72.79,single-route,,,,,priority_history_trip066,,
17,民安东路-会展中心,66,,07/1671665,65,0,1552,max,67.42,33.66,65.89,211,67.42,67.28,66.88,0,67.42,single-route,,,,,priority_history_trip066,,
18,会展中心-院士路,66,,07/1671665,65,0,2300,max,77.11,48.59,76.49,834,77.11,77.06,77.01,0,77.11,single-route,,,,,priority_history_trip066,,
19,院士路-盎孟港,66,,07/1671665,65,0,1837,max,77.18,38.98,75.45,261,77.18,77.09,76.97,0,77.18,single-route,,,,,priority_history_trip066,,
20,盎孟港-三官堂,66,,07/1671665,65,0,2636,max,76.58,51.31,75.95,1142,76.58,76.45,76.34,0,76.58,single-route,,,,,priority_history_trip066,,
21,三官堂-兴庄路,66,,07/1671665,65,0,1992,max,60.37,39.04,59.6,759,60.37,60.3,60.22,0,60.37,single-route,,,,,priority_history_trip066,,
22,兴庄路-兴海南路,66,,07/1671665,65,0,1840,max,61.94,37.5,60.42,623,61.94,61.61,60.78,0,61.94,single-route,,,,,priority_history_trip066,,
23,兴海南路-梅堰,66,,07/1671665,65,0,1640,max,74.41,36.59,72.24,203,74.41,74.29,73.2,0,74.41,single-route,,,,,priority_history_trip066,,
24,梅堰-永茂路,66,,07/1971965,65,0,6329,max,64.26,41.84,63.47,1728,64.26,64.02,63.84,0,64.26,single-route,,,,,priority_history_trip066,,
25,永茂路-镇海大道,66,,07/1671665,65,0,2859,max,77.19,53.71,76.73,1331,77.19,77.11,77.08,0,77.19,single-route,,,,,priority_history_trip066,,
26,镇海大道-骆驼桥,66,,07/1671665,65,0,2346,max,77.31,49.05,76.77,869,77.31,77.27,77.22,0,77.31,single-route,,,,,priority_history_trip066,,
