send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,39,,07/0670638,38,0,2353,max,65.22,43.73,63.92,1081,65.22,64.99,64.18,0,65.22,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip039,"<setPositionSpeed trainID=""priority_history_trip039"" speed=""65.22"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,39,,07/0670638,38,0,3023,max,65,48.13,63.5,1764,65,64.64,64.11,0,65,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip039,"<setPositionSpeed trainID=""priority_history_trip039"" speed=""65"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,39,,07/0670638,38,0,2179,max,69.18,43.97,67.91,833,69.18,68.98,68.37,0,69.18,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip039,"<setPositionSpeed trainID=""priority_history_trip039"" speed=""69.18"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,39,,07/0670638,38,0,1686,max,69.8,35.37,67.65,154,69.8,69.66,67.62,0,69.8,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip039,"<setPositionSpeed trainID=""priority_history_trip039"" speed=""69.8"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,39,,07/0670638,38,0,2633,max,76.48,50.87,75.04,1166,76.48,76.14,75.42,0,76.48,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip039,"<setPositionSpeed trainID=""priority_history_trip039"" speed=""76.48"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,39,,07/0670638,38,0,1933,max,69.94,40.5,67.98,579,69.94,69.82,68.27,0,69.94,single-route,,,,,priority_history_trip039,,
7,钟公庙-鄞州区政府,39,,07/0670638,38,0,1805,max,75.97,39.32,73.29,141,75.97,75.67,72.39,0,75.97,single-route,,,,,priority_history_trip039,,
8,鄞州区政府-钱湖南路,39,,07/0670638,38,0,2662,max,70.4,49.01,69.79,1292,70.4,70.29,70.16,0,70.4,single-route,,,,,priority_history_trip039,,
9,钱湖南路-南高教园区,39,,07/0670638,38,0,2008,max,69.17,41.91,68.56,655,69.17,69.14,69.02,0,69.17,single-route,,,,,priority_history_trip039,,
10,南高教园区-下应路,39,,07/0670638,38,0,2306,max,69.83,45.37,68.97,928,69.83,69.65,69.4,0,69.83,single-route,,,,,priority_history_trip039,,
11,下应路-大洋江,39,,07/0670638,38,0,2106,max,63.71,41.5,63.2,824,63.71,63.59,63.54,0,63.71,single-route,,,,,priority_history_trip039,,
12,大洋江-泗港,39,,07/0670638,38,0,1840,max,61.24,37.5,59.48,632,61.24,60.98,60,0,61.24,single-route,,,,,priority_history_trip039,,
13,泗港-曹隘,39,,07/0670638,38,0,2706,max,77.31,47.89,76.44,932,77.31,77.16,77.11,0,77.31,single-route,,,,,priority_history_trip039,,
14,曹隘-柳隘,39,,07/0670638,38,0,2135,max,75.62,44.1,73.31,463,75.62,75.32,74.31,0,75.62,single-route,,,,,priority_history_trip039,,
15,柳隘-海晏北路,39,,07/0670638,38,0,1784,max,75.54,39.59,72.77,358,75.54,75.39,73.11,0,75.54,single-route,,,,,priority_history_trip039,,
16,海晏北路-民安东路,39,,07/0670638,38,0,1686,max,72.8,36.97,70.92,221,72.8,72.71,72.2,0,72.8,single-route,,,,,priority_history_trip039,,
17,民安东路-会展中心,39,,07/0670638,38,0,1537,max,67.94,33.99,66.3,196,67.94,67.86,67.5,0,67.94,single-route,,,,,priority_history_trip039,,
18,会展中心-院士路,39,,07/0670638,38,0,2319,max,77.09,48.2,76.51,835,77.09,77.04,77.01,0,77.09,single-route,,,,,priority_history_trip039,,
19,院士路-盎孟港,39,,07/0670638,38,0,1812,max,77.05,39.55,75.07,245,77.05,77.01,76.58,0,77.05,single-route,,,,,priority_history_trip039,,
20,盎孟港-三官堂,39,,07/0670638,38,0,2744,max,69.68,49.28,69.17,1386,69.68,69.55,69.45,0,69.68,single-route,,,,,priority_history_trip039,,
21,三官堂-兴庄路,39,,07/0670638,38,0,2037,max,56.21,38.18,55.57,884,56.21,56.16,55.98,0,56.21,single-route,,,,,priority_history_trip039,,
22,兴庄路-兴海南路,39,,07/0670638,38,0,1833,max,63.56,37.7,60.88,585,63.56,63.27,61,0,63.56,single-route,,,,,priority_history_trip039,,
23,兴海南路-梅堰,39,,07/0670638,38,0,1647,max,72.48,36.45,71.21,267,72.48,72.41,72.02,0,72.48,single-route,,,,,priority_history_trip039,,
24,梅堰-永茂路,39,,07/0970938,38,0,6364,max,64.23,42.24,63.2,1776,64.23,63.76,63.6,0,64.23,single-route,,,,,priority_history_trip039,,
25,永茂路-镇海大道,39,,07/0670638,38,0,2865,max,77.22,53.59,76.76,1341,77.22,77.14,77.09,0,77.22,single-route,,,,,priority_history_trip039,,
26,镇海大道-骆驼桥,39,,07/0670638,38,0,2351,max,77.29,48.9,76.77,866,77.29,77.24,77.19,0,77.29,single-route,,,,,priority_history_trip039,,
