send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
11,下应路-大洋江,59,,07/1071058,58,0,2130,cruise-avg,62.1,41.68,62.1,894,62.63,62.58,62.48,0,62.1,single-route,,,,,priority_history_trip059,,
12,大洋江-泗港,59,,07/1071058,58,0,1810,cruise-avg,63.83,38.7,63.83,545,66.63,66.47,64.19,0,63.83,single-route,,,,,priority_history_trip059,,
13,泗港-曹隘,59,,07/1071058,58,0,2694,cruise-avg,77.66,48.82,77.66,921,78.58,78.42,78.32,0,77.66,single-route,,,,,priority_history_trip059,,
14,曹隘-柳隘,59,,07/1071058,58,0,2146,cruise-avg,73.65,44.55,73.65,508,75.52,75.42,75.13,0,73.65,single-route,,,,,priority_history_trip059,,
15,柳隘-海晏北路,59,,07/1071058,58,0,1787,cruise-avg,73.28,40.14,73.28,377,75.45,75.28,73.56,0,73.28,single-route,,,,,priority_history_trip059,,
16,海晏北路-民安东路,59,,07/1071058,58,0,1687,cruise-avg,71.17,37.48,71.17,243,73.59,73.52,71.74,0,71.17,single-route,,,,,priority_history_trip059,,
17,民安东路-会展中心,59,,07/1071058,58,1,1550,cruise-avg,67.21,34.21,67.21,197,68.85,68.79,68.35,0,67.21,single-route,,,,,priority_history_trip059,,
18,会展中心-院士路,59,,07/1071058,58,1,2299,cruise-avg,77.73,49.35,77.73,834,78.46,78.37,78.29,0,77.73,single-route,,,,,priority_history_trip059,,
19,院士路-盎孟港,59,,07/1071058,58,1,1809,cruise-avg,75.86,40.2,75.86,192,78.19,78.12,76.41,0,75.86,single-route,,,,,priority_history_trip059,,
20,盎孟港-三官堂,59,,07/1071058,58,1,2780,cruise-avg,69.03,49.41,69.03,1425,70.52,70.22,69.29,0,69.03,single-route,,,,,priority_history_trip059,,
21,三官堂-兴庄路,59,,07/1071058,58,1,2059,cruise-avg,54.98,38.37,54.98,932,55.55,55.48,55.42,0,54.98,single-route,,,,,priority_history_trip059,,
22,兴庄路-兴海南路,59,,07/1071058,58,1,1824,cruise-avg,61.48,38.42,61.48,607,63.09,62.8,61.81,0,61.48,single-route,,,,,priority_history_trip059,,
23,兴海南路-梅堰,59,,07/1071058,58,1,1637,cruise-avg,73.99,37.26,73.99,189,76.14,75.97,74.82,0,73.99,single-route,,,,,priority_history_trip059,,
24,梅堰-永茂路,59,,07/1871858,58,0,6578,cruise-avg,55.55,40.24,55.55,2076,57.22,56.07,55.87,0,55.55,single-route,,,,,priority_history_trip059,,
25,永茂路-镇海大道,59,,07/1071058,58,1,2857,cruise-avg,77.92,54.55,77.92,1331,78.4,78.32,78.27,0,77.92,single-route,,,,,priority_history_trip059,,
26,镇海大道-骆驼桥,59,,07/1071058,58,1,2338,cruise-avg,77.94,49.91,77.94,861,78.43,78.41,78.38,0,77.94,single-route,,,,,priority_history_trip059,,
