send_order,section,trip_no,run_id_filter,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,14,,07/0270213,13,0,2279,max,75.65,45.12,73.49,176,75.65,75.58,72.76,0,75.65,single-route,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],0,testApiFirst5-0-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip014,"<setPositionSpeed trainID=""priority_history_trip014"" speed=""75.65"" startRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-0-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,14,,07/0270213,13,0,2925,max,67.25,49.73,66.31,1641,67.25,67.21,67.12,0,67.25,single-route,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],0,testApiFirst5-5-R:STA_2_[5]-STA_3_[82],999999,priority_history_trip014,"<setPositionSpeed trainID=""priority_history_trip014"" speed=""67.25"" startRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-5-R:STA_2_[5]-STA_3_[82]"" endRouteOffset=""999999""/>",
3,同德路-石碶,14,,07/0270213,13,0,2112,max,77.58,45.38,75.86,655,77.58,77.49,76.56,0,77.58,single-route,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],0,testApiFirst5-82-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip014,"<setPositionSpeed trainID=""priority_history_trip014"" speed=""77.58"" startRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-82-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,14,,07/0270213,13,0,1637,max,74.85,36.39,72.83,166,74.85,74.8,73.39,0,74.85,single-route,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],0,testApiFirst5-165-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip014,"<setPositionSpeed trainID=""priority_history_trip014"" speed=""74.85"" startRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-165-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,14,,07/0270213,13,0,2581,max,77.93,51.89,77.24,1095,77.93,77.88,77.71,0,77.93,single-route,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],0,testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip014,"<setPositionSpeed trainID=""priority_history_trip014"" speed=""77.93"" startRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""testApiFirst5-198-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",end_offset_defaulted
6,庙堰-钟公庙,14,,07/0270213,13,0,1892,max,77.6,41.37,74.1,421,77.6,77.47,74.83,0,77.6,single-route,,,,,priority_history_trip014,,
7,钟公庙-鄞州区政府,14,,07/0270213,13,0,1763,max,77.7,40.21,76.46,287,77.7,77.6,77.5,0,77.7,single-route,,,,,priority_history_trip014,,
8,鄞州区政府-钱湖南路,14,,07/0270213,13,0,2527,max,77.68,51.63,77.24,1069,77.68,77.62,77.58,0,77.68,single-route,,,,,priority_history_trip014,,
9,钱湖南路-南高教园区,14,,07/0270213,13,0,1935,max,77.77,43.5,76.94,476,77.77,77.67,77.58,0,77.77,single-route,,,,,priority_history_trip014,,
10,南高教园区-下应路,14,,07/0270213,13,0,2214,max,77.74,47.22,77.14,716,77.74,77.68,77.63,0,77.74,single-route,,,,,priority_history_trip014,,
11,下应路-大洋江,14,,07/0270213,13,0,2030,max,71.91,43.06,71.35,634,71.91,71.87,71.84,0,71.91,single-route,,,,,priority_history_trip014,,
12,大洋江-泗港,14,,07/0270213,13,0,1783,max,67.08,38.71,65.91,515,67.08,66.98,66.7,0,67.08,single-route,,,,,priority_history_trip014,,
13,泗港-曹隘,14,,07/0270213,13,0,2670,max,77.76,48.51,76.84,969,77.76,77.63,77.59,0,77.76,single-route,,,,,priority_history_trip014,,
14,曹隘-柳隘,14,,07/0270213,13,0,2142,max,75.8,43.92,73.61,454,75.8,75.46,74.7,0,75.8,single-route,,,,,priority_history_trip014,,
15,柳隘-海晏北路,14,,07/0270213,13,0,1776,max,77.7,39.76,76.48,285,77.7,77.67,77.5,0,77.7,single-route,,,,,priority_history_trip014,,
16,海晏北路-民安东路,14,,07/0270213,13,0,1669,max,73.54,37.32,71.6,210,73.54,73.44,72.77,0,73.54,single-route,,,,,priority_history_trip014,,
17,民安东路-会展中心,14,,07/0270213,13,0,1543,max,68.25,33.86,66.67,195,68.25,68.19,67.89,0,68.25,single-route,,,,,priority_history_trip014,,
