站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,46,45,07/0870845,70845,5012,UP,工作日平峰,0.0,117.55,117.55,30.0,147.55,1451.5,1428.0,44.45,65.54,44.43,2352,63.66,1097,64.13,65.22,13436.77,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,46,45,07/0870845,70845,5012,UP,工作日平峰,0.0,151.55,151.55,30.0,181.55,2053.74,2017.0,48.79,64.96,48.77,3032,63.77,1757,64.7,64.82,16975.59,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,46,45,07/0870845,70845,5012,UP,工作日平峰,0.0,104.25,104.25,30.0,134.25,1352.2,1332.0,46.69,78.6,46.67,2086,77.38,641,78.12,78.47,15370.09,215.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,46,45,07/0870845,70845,5012,UP,工作日平峰,0.0,82.0,82.0,30.0,112.0,840.77,827.0,36.91,72.97,36.89,1641,70.86,254,71.15,72.87,11829.72,215.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,46,45,07/0870845,70845,5012,UP,工作日平峰,0.0,130.05,130.05,30.0,160.05,1889.56,1860.0,52.31,78.35,52.29,2602,77.48,1137,78.16,78.25,21163.43,215.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,46,45,07/0870845,70845,5012,UP,工作日平峰,0.0,94.25,94.25,30.0,124.25,1104.21,1086.0,42.18,78.71,42.15,1886,74.94,412,75.78,78.58,15113.02,215.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,46,45,07/0870845,70845,5012,UP,工作日平峰,0.0,89.8,89.8,30.0,119.8,999.64,984.0,40.07,73.31,40.05,1797,71.28,407,71.61,73.21,11617.44,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,46,45,07/0870845,70845,5012,UP,工作日平峰,0.0,128.8,128.8,30.0,158.8,1839.46,1811.0,51.41,76.79,51.39,2577,75.49,1144,76.07,76.57,18027.32,216.14,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,46,45,07/0870845,70845,5012,UP,工作日平峰,0.0,96.75,96.75,30.0,126.75,1187.7,1155.0,44.19,78.85,44.17,1936,77.99,472,78.66,78.81,15886.48,216.54,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,46,45,07/0870845,70845,5012,UP,工作日平峰,0.0,110.75,110.75,30.0,140.75,1474.51,1452.0,47.93,78.82,47.91,2216,78.24,718,78.71,78.75,21103.49,216.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
