class,curve_source,parent_ref,supporting_refs,real_sample_count,sample_reliability,template_source,template_run_id,template_distance_to_median_rmse_mps,center_time_median_s,time_s,samples,peak_v_kmh
class2,real,class2,class2,30,strong,medoid_real_run,07/0270208|70208|5014|UP,0.059086,88.28,88.28,30,72.13
class3,real,class3,class3,72,strong,medoid_real_run,07/0270209|70209|5014|UP,0.109544,91.55,91.55,72,63.51
