station_pair,target_l_from_data_m,class3_time_median_s,class3_target_time_s,class3_peak_speed_ref_mps,class3_peak_speed_ref_kmh,T_acc_ref_s,T_mid_ref_s,T_br_ref_s,D_acc_ref_m,D_mid_ref_m,D_br_ref_m,ref_curve_distance_m,mass_median,n_runs_class3
石碶-雅渡,840.2422337962962,79.15,82.0,20.016364335950627,72.05891160942225,31.6,9.099999999999994,38.45000000000001,285.8621685212328,179.64635087414288,379.647644945172,845.1561643405468,215.74,23
