trip_no,section_index,站间区间,区间载重(t),全局趟次ID,历史segment,历史来源run_id,OT 历史区间里程(km),OT 历史机械能(kWh),OT 标准 DP区间里程(km),OT 标准 DP机械能(kWh),OT 停站宽松 5% DP区间里程(km),OT 停站宽松 5% DP机械能(kWh),OT Energy First DP区间里程(km),OT Energy First DP机械能(kWh),真实历史区间里程(km),真实历史能耗(kWh),标准 DP vs OpenTrack 历史图像路径,停站宽松 5% DP vs OpenTrack 历史图像路径,Energy First DP vs OpenTrack 历史图像路径,四源总览图像路径,OpenTrack历史 vs 真实历史图像路径
67,11,下应路-大洋江,241.5,UP067_20240716_074738_R3654,66.0,3664.0,1.214,14.12502778,1.214,13.89591667,1.214,12.26027778,1.214,13.89594444,1.214087,14.89791297,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\01_standard_dp_vs_ot_history\11_下应路-大洋江_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\02_dwell5_dp_vs_ot_history\11_下应路-大洋江_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\03_energy_first_vs_ot_history\11_下应路-大洋江_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\04_ot_history_vs_real_history\11_下应路-大洋江_energy_distance.png
67,12,大洋江-泗港,239.4,UP067_20240716_074738_R3654,66.0,3665.0,0.958,12.66869444,0.958,11.70169444,0.9579,12.134,0.958,12.134,0.958583,12.751493,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\01_standard_dp_vs_ot_history\12_大洋江-泗港_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\02_dwell5_dp_vs_ot_history\12_大洋江-泗港_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\03_energy_first_vs_ot_history\12_大洋江-泗港_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\04_ot_history_vs_real_history\12_大洋江-泗港_energy_distance.png
67,13,泗港-曹隘,238.2,UP067_20240716_074738_R3654,67.0,3666.0,1.798,25.83788889,1.7981,25.20677778,1.7981,24.82916667,1.798,24.82916667,1.800083,22.67085777,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\01_standard_dp_vs_ot_history\13_泗港-曹隘_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\02_dwell5_dp_vs_ot_history\13_泗港-曹隘_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\03_energy_first_vs_ot_history\13_泗港-曹隘_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\04_ot_history_vs_real_history\13_泗港-曹隘_energy_distance.png
67,14,曹隘-柳隘,242.1,UP067_20240716_074738_R3654,67.0,3667.0,1.308,18.67394444,1.308,23.59,1.308,17.78552778,1.308,17.7855,1.30868,19.02511837,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\01_standard_dp_vs_ot_history\14_曹隘-柳隘_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\02_dwell5_dp_vs_ot_history\14_曹隘-柳隘_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\03_energy_first_vs_ot_history\14_曹隘-柳隘_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\04_ot_history_vs_real_history\14_曹隘-柳隘_energy_distance.png
67,15,柳隘-海晏北路,243.8,UP067_20240716_074738_R3654,67.0,3668.0,0.98,15.51780556,0.98,12.55561111,0.98,12.7895,0.98,12.78952778,0.981457,16.229845,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\01_standard_dp_vs_ot_history\15_柳隘-海晏北路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\02_dwell5_dp_vs_ot_history\15_柳隘-海晏北路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\03_energy_first_vs_ot_history\15_柳隘-海晏北路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\04_ot_history_vs_real_history\15_柳隘-海晏北路_energy_distance.png
67,16,海晏北路-民安东路,249.6,UP067_20240716_074738_R3654,67.0,3669.0,0.8661,16.73011111,0.866,14.94669444,0.866,15.11113889,0.866,12.33177778,0.865494,17.88596195,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\01_standard_dp_vs_ot_history\16_海晏北路-民安东路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\02_dwell5_dp_vs_ot_history\16_海晏北路-民安东路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\03_energy_first_vs_ot_history\16_海晏北路-民安东路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\04_ot_history_vs_real_history\16_海晏北路-民安东路_energy_distance.png
67,17,民安东路-会展中心,237.61,UP067_20240716_074738_R3654,66.0,3670.0,0.724,13.52980556,0.724,16.99555556,0.724,11.05286111,0.724,8.02294444,0.725746,13.31461875,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\01_standard_dp_vs_ot_history\17_民安东路-会展中心_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\02_dwell5_dp_vs_ot_history\17_民安东路-会展中心_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\03_energy_first_vs_ot_history\17_民安东路-会展中心_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\04_ot_history_vs_real_history\17_民安东路-会展中心_energy_distance.png
67,18,会展中心-院士路,230.0,UP067_20240716_074738_R3654,66.0,3671.0,1.5619,16.17855556,1.562,16.10722222,1.5619,15.98352778,1.562,15.9835,1.552529,15.68131524,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\01_standard_dp_vs_ot_history\18_会展中心-院士路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\02_dwell5_dp_vs_ot_history\18_会展中心-院士路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\03_energy_first_vs_ot_history\18_会展中心-院士路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\04_ot_history_vs_real_history\18_会展中心-院士路_energy_distance.png
67,19,院士路-盎孟港,222.91,UP067_20240716_074738_R3654,66.0,3672.0,0.994,18.02030556,0.994,17.27041667,0.994,17.51036111,0.994,13.98316667,0.995135,20.16862572,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\01_standard_dp_vs_ot_history\19_院士路-盎孟港_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\02_dwell5_dp_vs_ot_history\19_院士路-盎孟港_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\03_energy_first_vs_ot_history\19_院士路-盎孟港_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\04_ot_history_vs_real_history\19_院士路-盎孟港_energy_distance.png
67,20,盎孟港-三官堂,217.82,UP067_20240716_074738_R3654,66.0,3673.0,1.876,17.75822222,1.876,16.96958333,1.876,17.22891667,1.8759,17.22891667,1.878493,17.94909778,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\01_standard_dp_vs_ot_history\20_盎孟港-三官堂_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\02_dwell5_dp_vs_ot_history\20_盎孟港-三官堂_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\03_energy_first_vs_ot_history\20_盎孟港-三官堂_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\04_ot_history_vs_real_history\20_盎孟港-三官堂_energy_distance.png
67,21,三官堂-兴庄路,215.94,UP067_20240716_074738_R3654,66.0,3674.0,1.082,11.8995,1.082,11.95258333,1.0821,10.09647222,1.082,15.11936111,1.081039,11.66533123,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\01_standard_dp_vs_ot_history\21_三官堂-兴庄路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\02_dwell5_dp_vs_ot_history\21_三官堂-兴庄路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\03_energy_first_vs_ot_history\21_三官堂-兴庄路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\04_ot_history_vs_real_history\21_三官堂-兴庄路_energy_distance.png
67,22,兴庄路-兴海南路,215.45,UP067_20240716_074738_R3654,66.0,3675.0,0.958,13.91944444,0.958,15.35611111,0.958,16.25538889,0.958,16.25538889,0.959222,14.42450525,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\01_standard_dp_vs_ot_history\22_兴庄路-兴海南路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\02_dwell5_dp_vs_ot_history\22_兴庄路-兴海南路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\03_energy_first_vs_ot_history\22_兴庄路-兴海南路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\04_ot_history_vs_real_history\22_兴庄路-兴海南路_energy_distance.png
67,23,兴海南路-梅堰,215.44,UP067_20240716_074738_R3654,66.0,3676.0,0.833,12.49691667,0.833,11.38919444,0.833,11.60552778,0.833,11.60552778,0.834542,13.09432109,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\01_standard_dp_vs_ot_history\23_兴海南路-梅堰_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\02_dwell5_dp_vs_ot_history\23_兴海南路-梅堰_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\03_energy_first_vs_ot_history\23_兴海南路-梅堰_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\04_ot_history_vs_real_history\23_兴海南路-梅堰_energy_distance.png
67,24,梅堰-永茂路,215.44,UP067_20240716_074738_R3654,52.0,3677.0,3.676,28.76283333,3.676,28.81669444,3.676,29.19633333,3.676,29.19633333,3.677285,28.98734303,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\01_standard_dp_vs_ot_history\24_梅堰-永茂路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\02_dwell5_dp_vs_ot_history\24_梅堰-永茂路_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\03_energy_first_vs_ot_history\24_梅堰-永茂路_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\04_ot_history_vs_real_history\24_梅堰-永茂路_energy_distance.png
67,25,永茂路-镇海大道,215.34,UP067_20240716_074738_R3654,66.0,3678.0,2.131,15.22322222,2.1309,15.75608333,2.1311,15.94719444,2.1311,15.94719444,2.133014,17.67663922,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\01_standard_dp_vs_ot_history\25_永茂路-镇海大道_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\02_dwell5_dp_vs_ot_history\25_永茂路-镇海大道_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\03_energy_first_vs_ot_history\25_永茂路-镇海大道_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\04_ot_history_vs_real_history\25_永茂路-镇海大道_energy_distance.png
67,26,镇海大道-骆驼桥,215.24,UP067_20240716_074738_R3654,66.0,3679.0,1.5929,17.926,1.593,18.05722222,1.5929,18.28894444,1.593,18.28894444,1.5978,20.23434184,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\01_standard_dp_vs_ot_history\26_镇海大道-骆驼桥_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\02_dwell5_dp_vs_ot_history\26_镇海大道-骆驼桥_energy_distance.png,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\03_energy_first_vs_ot_history\26_镇海大道-骆驼桥_energy_distance.png,,D:\energy_conservation\output\opentrack_four_source_compare_complete10\trip067\section_energy_distance\04_ot_history_vs_real_history\26_镇海大道-骆驼桥_energy_distance.png
