section,segment,rows,duration_s,distance_m,real_energy_wh,mlp_energy_wh,mlp_error_pct,run_class,quality_label,service_no,date_service,source_file,figure
张家潭-同德路,68,3017,150.8,2021.296,18128.57,18004.707,-0.683,3,0,71668,07/1671668,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_68_07_1671668.jpg
张家潭-同德路,69,3037,151.8,2021.278,17755.125,17667.81,-0.492,3,0,71669,07/1671669,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_69_07_1671669.jpg
张家潭-同德路,70,3016,150.75,2020.646,18102.807,18030.871,-0.397,3,0,71670,07/1671670,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_70_07_1671670.jpg
张家潭-同德路,71,3038,151.85,2020.312,17564.364,17698.19,0.762,3,0,71671,07/1671671,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_71_07_1671671.jpg
张家潭-同德路,72,3033,151.6,2020.488,17108.125,17051.92,-0.329,3,1,71672,07/1671672,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_72_07_1671672.jpg
张家潭-同德路,73,3000,149.95,2020.209,18372.904,17878.989,-2.688,3,0,71773,07/1771773,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_73_07_1771773.jpg
张家潭-同德路,74,2998,149.85,2019.17,18093.759,17543.997,-3.038,3,0,71874,07/1871874,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_74_07_1871874.jpg
张家潭-同德路,75,2941,147.0,2020.035,18180.762,17754.626,-2.344,2,0,71875,07/1871875,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_75_07_1871875.jpg
张家潭-同德路,76,3034,151.65,2020.987,17621.362,17591.38,-0.17,3,0,71876,07/1871876,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_76_07_1871876.jpg
张家潭-同德路,77,3040,151.95,2020.299,17193.308,17193.642,0.002,3,0,71877,07/1871877,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_77_07_1871877.jpg
张家潭-同德路,78,3016,150.75,2020.341,17199.126,17114.407,-0.493,3,0,71878,07/1871878,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_78_07_1871878.jpg
张家潭-同德路,79,2993,149.6,2020.448,17433.667,17333.332,-0.576,3,0,71879,07/1871879,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_79_07_1871879.jpg
张家潭-同德路,80,3034,151.65,2020.972,17076.611,17091.955,0.09,3,0,71880,07/1871880,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_80_07_1871880.jpg
张家潭-同德路,81,3124,156.15,2019.4,13268.671,12993.536,-2.074,4,1,71881,07/1871881,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_81_07_1871881.jpg
张家潭-同德路,82,3048,152.35,2020.274,17291.243,17332.428,0.238,3,0,71982,07/1971982,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_82_07_1971982.jpg
张家潭-同德路,83,2999,149.9,2021.496,17964.105,17869.255,-0.528,3,0,71983,07/1971983,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_83_07_1971983.jpg
张家潭-同德路,84,2974,148.65,2020.372,17975.536,17623.603,-1.958,2,0,71984,07/1971984,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_84_07_1971984.jpg
张家潭-同德路,85,3034,151.65,2021.736,17110.757,17206.882,0.562,3,0,71985,07/1971985,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_85_07_1971985.jpg
张家潭-同德路,86,2942,147.05,2020.618,17880.903,17197.083,-3.824,2,0,71986,07/1971986,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_86_07_1971986.jpg
张家潭-同德路,87,3009,150.4,2021.217,18019.83,17867.174,-0.847,3,0,71987,07/1971987,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_87_07_1971987.jpg
张家潭-同德路,88,2987,149.3,2021.741,17809.038,17590.47,-1.227,2,1,71988,07/1971988,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_88_07_1971988.jpg
张家潭-同德路,89,3033,151.6,2054.1,17161.283,17478.093,1.846,3,0,72689,07/2672689,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_89_07_2672689.jpg
张家潭-同德路,90,3025,151.2,2053.826,17107.462,17484.593,2.204,3,0,72690,07/2672690,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_90_07_2672690.jpg
张家潭-同德路,91,3031,151.5,2054.4,17000.665,17490.507,2.881,3,0,72691,07/2672691,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_91_07_2672691.jpg
张家潭-同德路,92,3023,151.1,2053.979,17348.533,17839.534,2.83,3,0,72692,07/2672692,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_92_07_2672692.jpg
张家潭-同德路,93,2940,146.95,2053.646,17767.419,17763.388,-0.023,2,0,72693,07/2672693,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_93_07_2672693.jpg
张家潭-同德路,94,2933,146.6,2053.883,17665.506,17626.281,-0.222,2,0,72694,07/2672694,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_94_07_2672694.jpg
张家潭-同德路,95,3037,151.8,2053.535,17307.562,17705.979,2.302,3,1,72695,07/2672695,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_95_07_2672695.jpg
张家潭-同德路,96,3005,150.2,2053.928,18089.777,17998.193,-0.506,3,0,72796,07/2772796,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_96_07_2772796.jpg
张家潭-同德路,97,3013,150.6,2053.499,18204.696,18504.969,1.649,3,0,72797,07/2772797,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_97_07_2772797.jpg
张家潭-同德路,98,3034,151.65,2053.381,17814.491,18138.229,1.817,3,0,72798,07/2772798,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_98_07_2772798.jpg
张家潭-同德路,99,2985,149.2,2053.273,17424.847,17471.508,0.268,2,0,72799,07/2772799,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_99_07_2772799.jpg
张家潭-同德路,100,3045,152.2,2053.328,17374.144,17868.623,2.846,3,0,72800,07/2772800,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_100_07_2772800.jpg
张家潭-同德路,101,3036,151.75,2054.11,17732.203,18091.823,2.028,3,0,72801,07/2772801,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_101_07_2772801.jpg
张家潭-同德路,102,3011,150.5,2053.542,17531.344,17806.235,1.568,3,0,72802,07/2772802,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_102_07_2772802.jpg
张家潭-同德路,103,3035,151.7,2053.502,15586.459,15442.485,-0.924,3,1,72803,07/2772803,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_103_07_2772803.jpg
张家潭-同德路,104,3055,152.7,2053.842,17406.238,17660.785,1.462,3,0,72904,07/2872904,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_104_07_2872904.jpg
张家潭-同德路,105,3019,150.9,2054.116,17698.838,17963.383,1.495,3,0,72905,07/2872905,results_张家潭-同德路.xlsx,D:\energy_conservation\output\models\nn_results_mlp_legacy_compare\张家潭-同德路\triple_axis_mlp\seg_105_07_2872905.jpg
