section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,17,18,07/0370317,0,2329,mps,44.14,63.88,1057,0.92,64.71,64.64,64.35,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,17,18,07/0370317,0,3029,mps,48.02,62.74,1784,0.92,64.09,63.81,63.69,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,17,18,07/0370317,0,2202,mps,43.5,66.72,882,0.92,68.07,67.85,67.07,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,17,18,07/0370317,0,1628,mps,36.57,70.14,246,0.92,72.07,71.89,70.51,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,17,18,07/0370317,0,2654,mps,50.47,72.44,1244,0.92,73.94,73.7,73,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,17,18,07/0370317,0,1932,mps,40.5,65.83,595,0.92,69.09,68.96,66.12,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,17,18,07/0370317,0,1818,mps,38.98,64.38,548,0.92,66.93,66.78,64.45,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,17,18,07/0370317,0,2619,mps,49.8,70.83,1267,0.92,71.71,71.58,71.42,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,17,18,07/0370317,0,2003,mps,42.01,66.74,666,0.92,69.91,69.6,67.02,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,17,18,07/0370317,0,2292,mps,45.62,68.9,923,0.92,69.97,69.76,69.53,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,17,18,07/0370317,0,2139,mps,40.85,61.51,903,0.92,62.24,62.17,62.04,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,17,18,07/0370317,0,1813,mps,38.06,60.88,618,0.92,62.99,62.79,61.44,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,17,18,07/0370317,0,2702,mps,47.93,76.84,907,0.92,77.74,77.59,77.52,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,17,18,07/0370317,0,2122,mps,44.37,73.65,464,0.92,76.02,75.62,74.7,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,17,18,07/0370317,0,1776,mps,39.75,72.97,330,0.92,76.1,76,73.85,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,17,18,07/0370317,0,1667,mps,37.35,72.14,219,0.92,74,73.9,73.08,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,17,18,07/0370317,0,1539,mps,33.93,66.42,198,0.92,68.09,68.04,67.57,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,17,18,07/0370317,0,2289,mps,48.84,76.72,835,0.92,77.47,77.4,77.37,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,17,18,07/0370317,0,1827,mps,39.21,73.88,190,0.92,76.01,75.96,74.45,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,17,18,07/0370317,0,2771,mps,48.8,66.96,1444,0.92,68.57,68.37,67.45,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
