section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,66,67,07/1671666,0,2338,mps,43.99,63.77,1066,0.92,65.1,64.91,64.08,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,66,67,07/1671666,0,3031,mps,48.01,62.85,1795,0.92,63.82,63.62,63.48,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,66,67,07/1671666,0,2117,mps,45.25,76.26,620,0.92,77.1,76.98,76.84,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,66,67,07/1671666,0,1643,mps,36.26,72.79,161,0.92,74.82,74.77,73.14,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,66,67,07/1671666,0,2602,mps,51.5,76.8,1104,0.92,77.48,77.41,77.24,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,66,67,07/1671666,0,1894,mps,41.34,73.95,435,0.92,77.27,77.11,74.62,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,66,67,07/1671666,0,1794,mps,39.54,69.94,400,0.92,74.52,74.26,70.95,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,66,67,07/1671666,0,2563,mps,50.93,75.69,1086,0.92,76.68,76.47,76.19,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,66,67,07/1671666,0,1944,mps,43.29,76.46,482,0.92,77.28,77.22,77.06,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,66,67,07/1671666,0,2220,mps,47.13,76.76,724,0.92,77.33,77.28,77.24,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,66,67,07/1671666,0,2023,mps,43.21,70.89,645,0.92,71.6,71.53,71.35,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,66,67,07/1671666,0,1831,mps,37.69,60.73,621,0.92,62.49,62.23,61.2,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,66,67,07/1671666,0,2620,mps,49.44,76.22,1055,0.92,77.34,77.14,76.97,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,66,67,07/1671666,0,2146,mps,43.86,72.85,496,0.92,74.66,74.49,74.22,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,66,67,07/1671666,0,1810,mps,39.05,68.62,454,0.92,71.62,71.3,69.24,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,66,67,07/1671666,0,1677,mps,37.16,69.34,230,0.92,72.3,72.21,70.62,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,66,67,07/1671666,0,1533,mps,34.09,66.15,233,0.92,67.21,67.14,67.02,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,66,67,07/1671666,0,2313,mps,48.33,76.51,833,0.92,77.11,77.03,76.99,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,66,67,07/1671666,0,1821,mps,39.35,75.44,261,0.92,77.2,77.09,76.96,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,66,67,07/1671666,0,2616,mps,51.7,75.84,1149,0.92,76.57,76.45,76.35,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,66,67,07/1671666,0,1973,mps,39.45,61.76,700,0.92,62.46,62.33,62.25,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,66,67,07/1671666,0,1775,mps,38.91,70.79,360,0.92,71.67,71.62,71.54,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
23,兴海南路-梅堰,66,67,07/1671666,0,1625,mps,36.98,75.19,162,0.92,77.05,76.96,75.97,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx,
24,梅堰-永茂路,66,67,07/1971966,0,6344,mps,41.73,62.8,1759,0.92,63.42,63.33,63.18,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx,
25,永茂路-镇海大道,66,67,07/1671666,0,2852,mps,53.85,76.77,1346,0.92,77.2,77.16,77.11,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,66,67,07/1671666,0,2340,mps,49.16,76.8,876,0.92,77.34,77.32,77.27,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
