站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,67,66,07/1671666,71666,5014,UP,工作日高峰,0.0,116.85,116.85,30.0,146.85,1428.36,1428.0,44.01,65.1,43.99,2338,63.77,1066,64.08,64.91,13448.76,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,67,66,07/1671666,71666,5014,UP,工作日高峰,0.0,151.5,151.5,30.0,181.5,2021.09,2017.0,48.03,63.82,48.01,3031,62.85,1795,63.48,63.62,17940.65,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,67,66,07/1671666,71666,5014,UP,工作日高峰,0.0,105.8,105.8,30.0,135.8,1330.56,1332.0,45.27,77.1,45.25,2117,76.26,620,76.84,76.98,15801.19,216.72,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,67,66,07/1671666,71666,5014,UP,工作日高峰,0.0,82.1,82.1,30.0,112.1,827.49,827.0,36.28,74.82,36.26,1643,72.79,161,73.14,74.77,13696.03,224.8,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,67,66,07/1671666,71666,5014,UP,工作日高峰,0.0,130.05,130.05,30.0,160.05,1861.23,1860.0,51.52,77.48,51.5,2602,76.8,1104,77.24,77.41,22986.28,229.2,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,67,66,07/1671666,71666,5014,UP,工作日高峰,0.0,94.65,94.65,30.0,124.65,1087.6,1086.0,41.37,77.27,41.34,1894,73.95,435,74.62,77.11,16871.15,232.0,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,67,66,07/1671666,71666,5014,UP,工作日高峰,0.0,89.65,89.65,30.0,119.65,985.31,984.0,39.57,74.52,39.54,1794,69.94,400,70.95,74.26,13866.73,234.1,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,67,66,07/1671666,71666,5014,UP,工作日高峰,0.0,128.1,128.1,30.0,158.1,1812.87,1811.0,50.95,76.68,50.93,2563,75.69,1086,76.19,76.47,19128.42,235.5,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,67,66,07/1671666,71666,5014,UP,工作日高峰,0.0,97.15,97.15,30.0,127.15,1168.91,1155.0,43.32,77.28,43.29,1944,76.46,482,77.06,77.22,17360.79,237.5,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,67,66,07/1671666,71666,5014,UP,工作日高峰,0.0,110.95,110.95,30.0,140.95,1453.06,1452.0,47.15,77.33,47.13,2220,76.76,724,77.24,77.28,23182.7,240.7,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
