time,velocity,cumulative_energy
83.55000000000001,17.5,10933.668510457968
83.6,17.5,10951.174120473732
83.65,17.5,10968.71693667848
83.7,17.5,10986.28099408732
83.75,17.5,11003.854123339133
83.80000000000001,17.5,11021.441156733768
83.85,17.5,11039.058825978183
83.9,17.5,11056.717014952996
83.95,17.5,11074.420964527288
84.0,17.5,11092.156933255956
84.05000000000001,17.5,11109.915265663385
84.1,17.5,11127.681764876865
84.15,17.5,11145.451451762787
84.2,17.5,11163.210454683467
84.25,17.5,11180.971265309854
84.30000000000001,17.5,11198.744819425336
84.35,17.5,11216.527235527321
84.4,17.5,11234.314303191824
84.45,17.5,11252.10723692309
84.5,17.5,11269.895320282823
84.55000000000001,17.5,11287.678196119994
84.6,17.5,11305.453595198647
84.65,17.5,11323.228512210973
84.7,17.5,11341.004805868217
84.75,17.5,11358.785292322511
84.80000000000001,17.5,11376.566926063048
84.85,17.5,11394.35271545546
84.9,17.5,11412.137380005057
84.95,17.5,11429.920439536822
85.0,17.5,11447.694459714701
85.0,17.5,11465.467997349419
85.04973474801061,17.427884615384617,11480.679793267447
85.09946949602121,17.35576923076923,11491.015177581648
85.14920424403184,17.283653846153847,11496.804236053586
85.19893899204244,17.21153846153846,11501.163196205258
85.24867374005305,17.139423076923077,11505.521889804959
85.29840848806366,17.067307692307693,11509.879840492367
85.34814323607426,16.995192307692307,11514.231342910885
85.39787798408489,16.923076923076923,11518.583220600247
85.4476127320955,16.85096153846154,11522.93732798016
85.4973474801061,16.778846153846153,11527.293902038693
85.54708222811671,16.70673076923077,11531.652491211056
85.59681697612731,16.634615384615383,11536.016100525021
85.64655172413794,16.5625,11540.379444240689
85.69628647214854,16.490384615384617,11544.74204742825
85.74602122015915,16.41826923076923,11549.098199962735
85.79575596816976,16.346153846153847,11553.454729675412
85.84549071618036,16.27403846153846,11557.813483356595
85.89522546419099,16.201923076923077,11562.174704670071
85.9449602122016,16.129807692307693,11566.537943958401
85.9946949602122,16.057692307692307,11570.90620386517
86.04442970822281,15.985576923076923,11575.274199604153
86.09416445623341,15.913461538461538,11579.641451000332
86.14389920424404,15.841346153846153,11584.002242206692
86.19363395225464,15.76923076923077,11588.363401531338
86.24336870026525,15.697115384615385,11592.726777671933
86.29310344827586,15.625,11597.092625736355
86.34283819628648,15.552884615384615,11601.460496067166
86.39257294429709,15.48076923076923,11605.833384155392
86.4423076923077,15.408653846153847,11604.998518168091
86.4920424403183,15.336538461538462,11604.15334886229
86.54177718832891,15.264423076923077,11603.478249191403
86.59151193633953,15.192307692307693,11603.329928486704
86.64124668435014,15.120192307692308,11603.280203140437
86.69098143236074,15.048076923076923,11603.242334663033
86.74071618037135,14.975961538461538,11603.2179747141
86.79045092838196,14.903846153846153,11603.202523752212
86.84018567639258,14.83173076923077,11603.190910882413
86.88992042440319,14.759615384615385,11603.180084562957
86.9396551724138,14.6875,11603.169970921337
86.9893899204244,14.615384615384617,11603.16155685401
87.03912466843501,14.54326923076923,11603.153954452931
87.08885941644563,14.471153846153847,11603.147032453775
87.13859416445624,14.399038461538462,11603.14178860104
87.18832891246684,14.326923076923077,11603.140020481407
