站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,101,100,07/2772800,72800,5012,UP,双休日低峰,0.0,118.15,118.15,30.0,148.15,1451.12,1428.0,44.22,65.03,44.2,2364,63.43,1111,63.72,64.7,13603.09,215.24,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,101,100,07/2772800,72800,5012,UP,双休日低峰,0.0,152.2,152.2,30.0,182.2,2053.33,2017.0,48.57,64.68,48.55,3045,63.7,1794,64.33,64.39,17374.14,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,101,100,07/2772800,72800,5012,UP,双休日低峰,0.0,110.7,110.7,30.0,140.7,1352.38,1332.0,43.98,68.27,43.96,2215,67.47,891,67.81,68.1,13752.76,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,101,100,07/2772800,72800,5012,UP,双休日低峰,0.0,81.75,81.75,30.0,111.75,840.04,827.0,36.99,75.03,36.97,1636,73.03,175,73.84,74.96,12754.56,215.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,101,100,07/2772800,72800,5012,UP,双休日低峰,0.0,132.75,132.75,30.0,162.75,1889.53,1860.0,51.24,75.83,51.22,2656,74.67,1200,75.13,75.69,20377.68,215.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,101,100,07/2772800,72800,5012,UP,双休日低峰,0.0,96.55,96.55,30.0,126.55,1104.25,1086.0,41.17,66.78,41.15,1932,66.11,675,66.54,66.73,12778.91,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,101,100,07/2772800,72800,5012,UP,双休日低峰,0.0,91.0,91.0,30.0,121.0,999.62,984.0,39.55,68.88,39.52,1821,67.4,515,68.38,68.74,10804.13,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,101,100,07/2772800,72800,5012,UP,双休日低峰,0.0,132.15,132.15,30.0,162.15,1839.92,1811.0,50.12,72.22,50.1,2644,71.6,1259,72.02,72.1,16325.88,216.04,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,101,100,07/2772800,72800,5012,UP,双休日低峰,0.0,101.0,101.0,30.0,131.0,1187.59,1155.0,42.33,68.32,42.31,2021,67.39,696,68.12,68.27,12708.86,216.04,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,101,100,07/2772800,72800,5012,UP,双休日平峰,0.0,115.3,115.3,30.0,145.3,1474.56,1452.0,46.04,70.89,46.02,2307,69.78,942,70.19,70.45,18881.32,217.62,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
下应路-大洋江,101,100,07/2772800,72800,5012,UP,双休日平峰,0.0,105.95,105.95,30.0,135.95,1233.38,1214.0,41.91,64.26,41.89,2120,63.65,849,64.12,64.16,11326.15,218.12,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,101,100,07/2772800,72800,5012,UP,双休日平峰,0.0,92.0,92.0,30.0,122.0,973.44,957.0,38.09,61.25,38.07,1841,59.89,650,60.3,61.05,11434.47,219.02,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,101,100,07/2772800,72800,5012,UP,双休日低峰,0.0,135.7,135.7,30.0,165.7,1826.96,1798.0,48.47,78.61,48.45,2715,77.68,849,78.16,78.41,23247.64,216.04,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,101,100,07/2772800,72800,5012,UP,双休日低峰,0.0,106.7,106.7,30.0,136.7,1326.82,1307.0,44.77,76.27,44.75,2135,74.17,483,75.24,76.01,20646.4,216.04,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,101,100,07/2772800,72800,5012,UP,双休日低峰,0.0,88.9,88.9,30.0,118.9,995.95,980.0,40.33,76.5,40.31,1779,73.61,358,73.9,76.39,14102.09,216.14,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,101,100,07/2772800,72800,5012,UP,双休日低峰,0.0,84.45,84.45,30.0,114.45,878.34,865.0,37.44,73.66,37.42,1690,72.16,238,73.49,73.6,15644.1,216.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,101,100,07/2772800,72800,5012,UP,双休日平峰,0.0,76.7,76.7,30.0,106.7,736.7,724.0,34.58,68.75,34.56,1535,67.17,201,68.33,68.68,12379.41,219.4,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,101,100,07/2772800,72800,5012,UP,双休日平峰,0.0,115.65,115.65,30.0,145.65,1576.49,1562.0,49.07,78.42,49.05,2314,77.71,832,78.26,78.33,15050.26,219.0,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,101,100,07/2772800,72800,5012,UP,双休日平峰,0.0,91.9,91.9,30.0,121.9,1010.09,994.0,39.57,76.85,39.55,1839,74.58,177,74.81,76.75,21269.95,218.0,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,101,100,07/2772800,72800,5012,UP,双休日平峰,0.0,140.9,140.9,30.0,170.9,1907.06,1877.0,48.73,68.76,48.71,2819,67.05,1493,67.21,68.37,18403.21,217.42,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,101,100,07/2772800,72800,5012,UP,双休日平峰,0.0,103.85,103.85,30.0,133.85,1097.45,1081.0,38.04,54.46,38.03,2078,53.74,971,54.29,54.41,10448.2,217.72,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,101,100,07/2772800,72800,5012,UP,双休日平峰,0.0,91.25,91.25,30.0,121.25,973.36,958.0,38.4,63.28,38.38,1826,61.48,609,61.85,62.97,11754.18,216.72,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
永茂路-镇海大道,101,100,07/2772800,72800,5012,UP,双休日平峰,0.0,142.45,142.45,30.0,172.45,2165.36,2131.0,54.72,78.42,54.7,2850,77.9,1340,78.22,78.3,17869.15,215.74,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,101,100,07/2772800,72800,5012,UP,双休日平峰,0.0,117.35,117.35,0.0,117.35,1621.43,1593.0,49.74,78.43,49.72,2348,77.92,868,78.37,78.41,19695.19,215.54,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,2625.3,690.0,3315.3,32515.17,31993.0,44.59,78.61,,,,,,,372631.73,...,,,,
