section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,100,101,07/2772800,0,2364,mps,44.2,63.43,1111,0.92,65.03,64.7,63.72,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,100,101,07/2772800,0,3045,mps,48.55,63.7,1794,0.92,64.68,64.39,64.33,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,100,101,07/2772800,0,2215,mps,43.96,67.47,891,0.92,68.27,68.1,67.81,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,100,101,07/2772800,0,1636,mps,36.97,73.03,175,0.92,75.03,74.96,73.84,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,100,101,07/2772800,0,2656,mps,51.22,74.67,1200,0.92,75.83,75.69,75.13,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,100,101,07/2772800,0,1932,mps,41.15,66.11,675,0.92,66.78,66.73,66.54,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,100,101,07/2772800,0,1821,mps,39.52,67.4,515,0.92,68.88,68.74,68.38,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,100,101,07/2772800,0,2644,mps,50.1,71.6,1259,0.92,72.22,72.1,72.02,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,100,101,07/2772800,0,2021,mps,42.31,67.39,696,0.92,68.32,68.27,68.12,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,100,101,07/2772800,0,2307,mps,46.02,69.78,942,0.92,70.89,70.45,70.19,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,100,101,07/2772800,0,2120,mps,41.89,63.65,849,0.92,64.26,64.16,64.12,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,100,101,07/2772800,0,1841,mps,38.07,59.89,650,0.92,61.25,61.05,60.3,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,100,101,07/2772800,0,2715,mps,48.45,77.68,849,0.92,78.61,78.41,78.16,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,100,101,07/2772800,0,2135,mps,44.75,74.17,483,0.92,76.27,76.01,75.24,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,100,101,07/2772800,0,1779,mps,40.31,73.61,358,0.92,76.5,76.39,73.9,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,100,101,07/2772800,0,1690,mps,37.42,72.16,238,0.92,73.66,73.6,73.49,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,100,101,07/2772800,0,1535,mps,34.56,67.17,201,0.92,68.75,68.68,68.33,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,100,101,07/2772800,0,2314,mps,49.05,77.71,832,0.92,78.42,78.33,78.26,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,100,101,07/2772800,0,1839,mps,39.55,74.58,177,0.92,76.85,76.75,74.81,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,100,101,07/2772800,0,2819,mps,48.71,67.05,1493,0.92,68.76,68.37,67.21,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,100,101,07/2772800,0,2078,mps,38.03,53.74,971,0.92,54.46,54.41,54.29,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,100,101,07/2772800,0,1826,mps,38.38,61.48,609,0.92,63.28,62.97,61.85,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
25,永茂路-镇海大道,100,101,07/2772800,0,2850,mps,54.7,77.9,1340,0.92,78.42,78.3,78.22,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,100,101,07/2772800,0,2348,mps,49.72,77.92,868,0.92,78.43,78.41,78.37,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
