send_order,section,trip_no,run_id_filter,selection_mode,global_trip_id,traceability_segment,traceability_source_run_id,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
1,布政-张家潭,5,,traceability,UP005_20240701_145202_R220,4,220,07/0170104,4,0,2327,cruise-avg,64,44.2,64,1030,64.9,64.77,64.36,0,64,single-route,editSpeed-106-R:STA_1_[106]-STA_2_[110],0,editSpeed-106-R:STA_1_[106]-STA_2_[110],999999,priority_history_trip005,"<setPositionSpeed trainID=""priority_history_trip005"" speed=""64"" startRouteID=""editSpeed-106-R:STA_1_[106]-STA_2_[110]"" startRouteOffset=""0"" endRouteID=""editSpeed-106-R:STA_1_[106]-STA_2_[110]"" endRouteOffset=""999999""/>",
2,张家潭-同德路,5,,traceability,UP005_20240701_145202_R220,4,221,07/0170104,4,0,3010,cruise-avg,62.78,48.35,62.78,1802,64.19,63.91,63.79,0,62.78,single-route,editSpeed-110-R:STA_2_[110]-STA_3_[844],0,editSpeed-110-R:STA_2_[110]-STA_3_[844],999999,priority_history_trip005,"<setPositionSpeed trainID=""priority_history_trip005"" speed=""62.78"" startRouteID=""editSpeed-110-R:STA_2_[110]-STA_3_[844]"" startRouteOffset=""0"" endRouteID=""editSpeed-110-R:STA_2_[110]-STA_3_[844]"" endRouteOffset=""999999""/>",
3,同德路-石碶,5,,traceability,UP005_20240701_145202_R220,4,222,07/0170104,4,0,2211,cruise-avg,63.73,43.33,63.73,943,64.52,64.49,64.36,0,63.73,single-route,editSpeed-844-R:STA_3_[844]-STA_4_[975],0,editSpeed-844-R:STA_3_[844]-STA_4_[975],999999,priority_history_trip005,"<setPositionSpeed trainID=""priority_history_trip005"" speed=""63.73"" startRouteID=""editSpeed-844-R:STA_3_[844]-STA_4_[975]"" startRouteOffset=""0"" endRouteID=""editSpeed-844-R:STA_3_[844]-STA_4_[975]"" endRouteOffset=""999999""/>",
4,石碶-雅渡,5,,traceability,UP005_20240701_145202_R220,4,223,07/0170104,4,0,1679,cruise-avg,68.18,35.5,68.18,162,70.2,70.06,68.45,0,68.18,single-route,editSpeed-975-R:STA_4_[975]-STA_5_[1013],0,editSpeed-975-R:STA_4_[975]-STA_5_[1013],999999,priority_history_trip005,"<setPositionSpeed trainID=""priority_history_trip005"" speed=""68.18"" startRouteID=""editSpeed-975-R:STA_4_[975]-STA_5_[1013]"" startRouteOffset=""0"" endRouteID=""editSpeed-975-R:STA_4_[975]-STA_5_[1013]"" endRouteOffset=""999999""/>",
5,雅渡-庙堰,5,,traceability,UP005_20240701_145202_R220,4,224,07/0170104,4,0,2601,cruise-avg,75.25,51.5,75.25,1118,76.82,76.5,75.8,0,75.25,single-route,editSpeed-1013-R:STA_5_[1013]-STA_6_[1061],0,editSpeed-1013-R:STA_5_[1013]-STA_6_[1061],999999,priority_history_trip005,"<setPositionSpeed trainID=""priority_history_trip005"" speed=""75.25"" startRouteID=""editSpeed-1013-R:STA_5_[1013]-STA_6_[1061]"" startRouteOffset=""0"" endRouteID=""editSpeed-1013-R:STA_5_[1013]-STA_6_[1061]"" endRouteOffset=""999999""/>",
6,庙堰-钟公庙,5,,traceability,UP005_20240701_145202_R220,4,225,07/0170104,4,0,1929,cruise-avg,65.79,40.6,65.79,605,69.19,68.8,66.04,0,65.79,single-route,editSpeed-1061-R:STA_6_[1061]-STA_7_[1099],0,editSpeed-1061-R:STA_6_[1061]-STA_7_[1099],999999,priority_history_trip005,"<setPositionSpeed trainID=""priority_history_trip005"" speed=""65.79"" startRouteID=""editSpeed-1061-R:STA_6_[1061]-STA_7_[1099]"" startRouteOffset=""0"" endRouteID=""editSpeed-1061-R:STA_6_[1061]-STA_7_[1099]"" endRouteOffset=""999999""/>",
7,钟公庙-鄞州区政府,5,,traceability,UP005_20240701_145202_R220,4,226,07/0170104,4,0,1802,cruise-avg,66.9,39.36,66.9,502,67.97,67.78,67.55,0,66.9,single-route,editSpeed-1099-R:STA_7_[1099]-STA_8_[1146],0,editSpeed-1099-R:STA_7_[1099]-STA_8_[1146],999999,priority_history_trip005,"<setPositionSpeed trainID=""priority_history_trip005"" speed=""66.9"" startRouteID=""editSpeed-1099-R:STA_7_[1099]-STA_8_[1146]"" startRouteOffset=""0"" endRouteID=""editSpeed-1099-R:STA_7_[1099]-STA_8_[1146]"" endRouteOffset=""999999""/>",
8,鄞州区政府-钱湖南路,5,,traceability,UP005_20240701_145202_R220,4,227,07/0170104,4,0,2655,cruise-avg,68.71,49.13,68.71,1334,69.64,69.49,69.3,0,68.71,single-route,editSpeed-1146-R:STA_8_[1146]-STA_9_[1204],0,editSpeed-1146-R:STA_8_[1146]-STA_9_[1204],999999,priority_history_trip005,"<setPositionSpeed trainID=""priority_history_trip005"" speed=""68.71"" startRouteID=""editSpeed-1146-R:STA_8_[1146]-STA_9_[1204]"" startRouteOffset=""0"" endRouteID=""editSpeed-1146-R:STA_8_[1146]-STA_9_[1204]"" endRouteOffset=""999999""/>",
9,钱湖南路-南高教园区,5,,traceability,UP005_20240701_145202_R220,4,228,07/0170104,4,0,2013,cruise-avg,66.58,41.81,66.58,674,69.5,69.17,66.96,0,66.58,single-route,editSpeed-1204-R:STA_9_[1204]-STA_10_[1244],0,editSpeed-1204-R:STA_9_[1204]-STA_10_[1244],999999,priority_history_trip005,"<setPositionSpeed trainID=""priority_history_trip005"" speed=""66.58"" startRouteID=""editSpeed-1204-R:STA_9_[1204]-STA_10_[1244]"" startRouteOffset=""0"" endRouteID=""editSpeed-1204-R:STA_9_[1204]-STA_10_[1244]"" endRouteOffset=""999999""/>",
10,南高教园区-下应路,5,,traceability,UP005_20240701_145202_R220,4,229,07/0170104,4,0,2319,cruise-avg,68.94,45.11,68.94,947,70.12,69.95,69.66,0,68.94,single-route,editSpeed-1244-R:STA_10_[1244]-STA_11_[1306],0,editSpeed-1244-R:STA_10_[1244]-STA_11_[1306],999999,priority_history_trip005,"<setPositionSpeed trainID=""priority_history_trip005"" speed=""68.94"" startRouteID=""editSpeed-1244-R:STA_10_[1244]-STA_11_[1306]"" startRouteOffset=""0"" endRouteID=""editSpeed-1244-R:STA_10_[1244]-STA_11_[1306]"" endRouteOffset=""999999""/>",
