section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,88,89,07/1971988,1,2366,mps,43.48,62.66,1122,0.92,64.49,64.23,63.16,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,88,89,07/1971988,1,2987,mps,48.73,64.23,1740,0.92,65.54,65.39,65.23,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,88,89,07/1971988,1,2203,mps,43.49,65.19,881,0.92,66.42,66.25,65.72,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,88,89,07/1971988,1,1678,mps,35.5,67.98,155,0.92,70.07,69.94,68.01,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,88,89,07/1971988,1,2640,mps,50.77,74.11,1131,0.92,76.52,76.34,74.39,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,88,89,07/1971988,1,1940,mps,40.35,65.82,619,0.92,67.76,67.52,66.23,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,88,89,07/1971988,1,1834,mps,38.67,64.33,546,0.92,66.88,66.74,64.36,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,88,89,07/1971988,1,2606,mps,50.09,71.92,1232,0.92,73.04,72.81,72.43,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,88,89,07/1971988,1,2012,mps,41.84,66.71,693,0.92,67.74,67.58,67.46,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,88,89,07/2672688,0,2225,mps,47.73,77.19,743,0.92,78.81,78.7,77.89,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,88,89,07/2672688,0,2062,mps,43.07,69.08,732,0.92,70.22,70.12,69.67,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,88,89,07/2672688,0,1842,mps,38.03,60.14,652,0.92,61.86,61.68,60.81,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,88,89,07/1971988,0,2614,mps,49.55,76.57,1054,0.92,77.76,77.52,77.4,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,88,89,07/1971988,0,2124,mps,44.33,73.67,448,0.92,75.95,75.52,74.69,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,88,89,07/1971988,0,1776,mps,39.78,76.38,287,0.92,77.58,77.55,77.41,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,88,89,07/1971988,0,1681,mps,37.04,71.51,235,0.92,73.09,73.01,72.76,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,88,89,07/2672688,0,1536,mps,34.53,64.76,235,0.92,67.85,67.77,65.73,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,88,89,07/2672688,0,2307,mps,49.21,78.22,835,0.92,78.91,78.86,78.79,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,88,89,07/2672688,0,1795,mps,40.52,76.85,238,0.92,78.89,78.8,78.33,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,88,89,07/2672688,0,2620,mps,52.41,77.05,1155,0.92,78.16,77.94,77.64,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,88,89,07/2672688,0,1968,mps,40.17,62.48,710,0.92,63.44,63.38,63.2,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,88,89,07/2672688,0,1795,mps,39.05,63.85,524,0.92,66.22,66.16,64.13,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
25,永茂路-镇海大道,88,89,07/2672688,0,2845,mps,54.79,78.31,1335,0.92,78.76,78.68,78.63,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,88,89,07/2672688,0,2334,mps,50.01,78.28,862,0.92,78.82,78.78,78.74,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
