station_pair,class_name,status,reason,target_time_s,sim_time_s,time_error_s,lambda,theta,direction,peak_speed_kmh,total_dist_m,dist_error_m,T_acc_new_s,T_mid_new_s,T_br_new_s,curve_csv,class2_compare_status,class2_compare_message,class2_real_sample_count,class2_compare_metrics_csv,class2_compare_speed_distance_png,class2_compare_speed_time_png,class2_compare_mean_rmse_speed_mps,class2_compare_mean_mae_speed_mps,class2_compare_mean_corr_speed_shape
布政-张家潭,class1,overspeed,最终生成曲线最高速度为 81.057704 km/h，超过 80.0 km/h，删除该等级,107.0,,,,,,81.0577,,0.0,,,,,no_real_runs,未找到真实 class2 样本，跳过对比,0,,,,,,
布政-张家潭,class2,generated,最终生成曲线后验检查通过，峰值 69.231916 km/h,112.0,112.0,0.0,1.021787,0.042449,1.0,69.2319,1450.9846,0.0,29.1209,41.7011,41.178,D:\energy_conservation\output\ato_generated_results_new_v2\布政-张家潭\class2_generated_curve.csv,no_real_runs,未找到真实 class2 样本，跳过对比,0,,,,,,
布政-张家潭,class3,generated,最终生成曲线后验检查通过，峰值 65.957457 km/h,115.0,114.95,-0.05,0.995338,0.940379,-1.0,65.9575,1450.9846,0.0,28.3671,46.5208,40.1121,D:\energy_conservation\output\ato_generated_results_new_v2\布政-张家潭\class3_generated_curve.csv,no_real_runs,未找到真实 class2 样本，跳过对比,0,,,,,,
布政-张家潭,class4,generated,最终生成曲线后验检查通过，峰值 58.998650 km/h,121.0,120.95,-0.05,0.890198,0.797895,-1.0,58.9987,1450.9846,0.0,25.3707,59.7544,35.875,D:\energy_conservation\output\ato_generated_results_new_v2\布政-张家潭\class4_generated_curve.csv,no_real_runs,未找到真实 class2 样本，跳过对比,0,,,,,,
布政-张家潭,class5,generated,最终生成曲线后验检查通过，峰值 53.910608 km/h,127.0,127.05,0.05,0.813469,0.864856,-1.0,53.9106,1450.9846,-0.0,23.1839,71.0334,32.7828,D:\energy_conservation\output\ato_generated_results_new_v2\布政-张家潭\class5_generated_curve.csv,no_real_runs,未找到真实 class2 样本，跳过对比,0,,,,,,
