class,curve_source,parent_ref,supporting_refs,real_sample_count,sample_reliability,template_source,template_run_id,template_distance_to_median_rmse_mps,center_time_median_s,time_s,samples,peak_v_kmh
class2,real,class2,class2,8,strong,medoid_real_run,07/0170101|70101|5014|UP,0.065594,147.23,147.23,8,67.24
class3,real,class3,class3,54,strong,medoid_real_run,07/1971987|71987|5014|UP,0.103337,150.95,150.95,54,65.36
