section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
16,海晏北路-民安东路,26,27,07/0570526,0,1671,mps,37.26,70.26,254,0.92,72.39,72.31,70.97,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,26,27,07/0570526,0,1538,mps,33.96,66.54,222,0.92,67.78,67.74,67.47,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,26,27,07/0570526,0,2300,mps,48.56,76.46,832,0.92,77.01,76.98,76.96,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,26,27,07/0570526,0,1816,mps,39.46,75.14,244,0.92,77.04,76.98,76.58,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,26,27,07/0570526,0,2626,mps,51.5,75.82,1152,0.92,76.64,76.49,76.22,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,26,27,07/0570526,0,1966,mps,39.56,61.51,707,0.92,62.22,62.13,62.07,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,26,27,07/0570526,0,1774,mps,38.96,70.69,364,0.92,71.56,71.53,71.49,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
23,兴海南路-梅堰,26,27,07/0570526,0,1634,mps,36.78,74.86,149,0.92,77.03,76.95,74.93,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx,
24,梅堰-永茂路,26,27,07/0570526,1,6607,mps,40.06,55.77,2072,0.92,56.89,56.23,56.01,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx,
25,永茂路-镇海大道,26,27,07/0570526,0,2864,mps,53.6,76.72,1334,0.92,77.17,77.12,77.09,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,26,27,07/0570526,0,2351,mps,48.89,76.77,862,0.92,77.29,77.25,77.2,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
