站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,78,77,07/1871877,71877,5014,UP,工作日平峰,0.0,116.45,116.45,30.0,146.45,1428.58,1428.0,44.16,65.59,44.14,2330,63.88,1066,64.46,65.36,13302.63,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,78,77,07/1871877,71877,5014,UP,工作日平峰,0.0,151.95,151.95,30.0,181.95,2020.3,2017.0,47.86,63.1,47.85,3040,62.01,1837,62.94,63.0,17193.31,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,78,77,07/1871877,71877,5014,UP,工作日平峰,0.0,110.2,110.2,30.0,140.2,1330.72,1332.0,43.47,67.69,43.45,2205,66.57,894,67.11,67.54,13774.21,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,78,77,07/1871877,71877,5014,UP,工作日平峰,0.0,78.35,78.35,30.0,108.35,827.33,827.0,38.01,72.12,37.99,1568,70.18,295,71.06,71.99,12497.5,215.94,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,78,77,07/1871877,71877,5014,UP,工作日平峰,0.0,134.3,134.3,30.0,164.3,1860.74,1860.0,49.88,73.05,49.86,2687,70.32,1300,71.24,72.85,20357.17,216.14,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,78,77,07/1871877,71877,5014,UP,工作日平峰,0.0,95.9,95.9,30.0,125.9,1086.89,1086.0,40.8,69.25,40.78,1919,65.85,600,66.13,68.95,13007.02,215.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,78,77,07/1871877,71877,5014,UP,工作日平峰,0.0,90.55,90.55,30.0,120.55,985.06,984.0,39.16,67.38,39.14,1812,66.52,509,67.09,67.34,10128.1,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,78,77,07/1871877,71877,5014,UP,工作日平峰,0.0,131.7,131.7,30.0,161.7,1812.69,1811.0,49.55,71.99,49.53,2635,70.81,1265,71.5,71.77,17767.55,216.14,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,78,77,07/1871877,71877,5014,UP,工作日平峰,0.0,100.5,100.5,30.0,130.5,1168.88,1155.0,41.87,69.15,41.85,2011,66.72,693,67.21,68.76,14019.39,216.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,78,77,07/1871877,71877,5014,UP,工作日平峰,0.0,114.8,114.8,30.0,144.8,1452.76,1452.0,45.56,69.91,45.54,2297,68.88,938,69.6,69.86,18670.34,216.04,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
下应路-大洋江,78,77,07/1871877,71877,5014,UP,工作日平峰,0.0,104.9,104.9,30.0,134.9,1214.24,1214.0,41.67,63.92,41.65,2099,63.15,841,63.76,63.87,11542.83,216.14,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,78,77,07/1871877,71877,5014,UP,工作日平峰,0.0,93.95,93.95,30.0,123.95,958.93,957.0,36.74,56.62,36.72,1880,55.71,741,56.28,56.55,10007.79,216.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,78,77,07/1871877,71877,5014,UP,工作日平峰,0.0,134.5,134.5,30.0,164.5,1799.65,1798.0,48.17,77.68,48.15,2691,77.06,791,77.6,77.64,23482.31,216.24,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,78,77,07/1871877,71877,5014,UP,工作日平峰,0.0,106.0,106.0,30.0,136.0,1307.71,1307.0,44.41,75.7,44.39,2121,73.47,473,74.75,75.34,20867.48,216.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
