section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,27,28,07/0570527,0,2358,mps,43.63,63.86,1088,0.92,64.49,64.38,64.19,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,27,28,07/0570527,0,3003,mps,48.44,63.46,1752,0.92,65.01,64.72,64.13,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,27,28,07/0570527,0,2173,mps,44.08,68.03,826,0.92,69.12,68.86,68.4,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,27,28,07/0570527,0,1589,mps,37.49,70.02,299,0.92,71.63,71.52,70.94,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,27,28,07/0570527,0,2705,mps,49.51,70.43,1279,0.92,72.64,72.42,70.81,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,27,28,07/0570527,0,1903,mps,41.11,70.37,512,0.92,72.77,72.61,70.82,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,27,28,07/0570527,0,1814,mps,39.11,66.25,510,0.92,67.13,67.07,66.97,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,27,28,07/0570527,0,2642,mps,49.39,70.67,1249,0.92,71.38,71.27,71.15,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,27,28,07/0570527,0,2020,mps,41.68,66.77,680,0.92,69.89,69.59,67,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,27,28,07/0570527,0,2295,mps,45.58,70.35,904,0.92,71.21,71.08,70.77,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,27,28,07/0570527,0,2140,mps,40.84,63.03,849,0.92,64.3,63.96,63.31,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,27,28,07/0570527,0,1831,mps,37.69,60.75,613,0.92,63.8,63.47,61.03,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
