站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,28,27,07/0570527,70527,5014,UP,工作日平峰,0.0,117.85,117.85,30.0,147.85,1428.84,1428.0,43.65,64.49,43.63,2358,63.86,1088,64.19,64.38,14073.77,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,28,27,07/0570527,70527,5014,UP,工作日平峰,0.0,150.1,150.1,30.0,180.1,2020.31,2017.0,48.46,65.01,48.44,3003,63.46,1752,64.13,64.72,17776.92,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,28,27,07/0570527,70527,5014,UP,工作日平峰,0.0,108.6,108.6,30.0,138.6,1330.35,1332.0,44.1,69.12,44.08,2173,68.03,826,68.4,68.86,13101.31,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,28,27,07/0570527,70527,5014,UP,工作日平峰,0.0,79.4,79.4,30.0,109.4,827.41,827.0,37.51,71.63,37.49,1589,70.02,299,70.94,71.52,12265.18,215.74,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,28,27,07/0570527,70527,5014,UP,工作日平峰,0.0,135.2,135.2,30.0,165.2,1860.19,1860.0,49.53,72.64,49.51,2705,70.43,1279,70.81,72.42,20474.96,216.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,28,27,07/0570527,70527,5014,UP,工作日平峰,0.0,95.1,95.1,30.0,125.1,1086.66,1086.0,41.14,72.77,41.11,1903,70.37,512,70.82,72.61,13812.44,216.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,28,27,07/0570527,70527,5014,UP,工作日平峰,0.0,90.65,90.65,30.0,120.65,985.23,984.0,39.13,67.13,39.11,1814,66.25,510,66.97,67.07,9969.74,216.92,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,28,27,07/0570527,70527,5014,UP,工作日平峰,0.0,132.05,132.05,30.0,162.05,1812.36,1811.0,49.41,71.38,49.39,2642,70.67,1249,71.15,71.27,16327.41,216.82,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,28,27,07/0570527,70527,5014,UP,工作日平峰,0.0,100.95,100.95,30.0,130.95,1169.22,1155.0,41.7,69.89,41.68,2020,66.77,680,67.0,69.59,14670.91,216.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,28,27,07/0570527,70527,5014,UP,工作日平峰,0.0,114.7,114.7,30.0,144.7,1452.88,1452.0,45.6,71.21,45.58,2295,70.35,904,70.77,71.08,19329.27,216.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
