section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,74,75,07/1871874,0,2383,mps,43.15,62.82,1116,0.92,64.98,64.76,63.2,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,74,75,07/1871874,0,2998,mps,48.49,64.21,1728,0.92,65.64,65.39,65.19,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,74,75,07/1871874,0,2196,mps,43.62,68.17,812,0.92,70.17,69.95,68.82,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,74,75,07/1871874,0,1649,mps,36.12,68.79,191,0.92,70.3,70.22,69.94,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,74,75,07/1871874,0,2625,mps,51.02,75.34,1113,0.92,76.76,76.56,75.85,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,74,75,07/1871874,0,1921,mps,40.76,66.04,555,0.92,69.45,69.16,66.16,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,74,75,07/1871874,0,1827,mps,38.8,64.56,543,0.92,67.12,67.02,64.67,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,74,75,07/1871874,0,2538,mps,51.39,77.23,1048,0.92,77.68,77.62,77.58,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,74,75,07/1871874,0,1932,mps,43.57,76.65,468,0.92,77.65,77.53,77.42,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,74,75,07/1871874,0,2204,mps,47.47,77.15,716,0.92,77.74,77.69,77.65,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,74,75,07/1871874,0,2093,mps,41.74,64.76,740,0.92,65.86,65.71,65.35,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,74,75,07/1871874,0,1844,mps,37.42,59.38,606,0.92,61.32,61.13,60.09,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,74,75,07/1771774,0,2620,mps,49.45,76.53,1059,0.92,77.64,77.45,77.32,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,74,75,07/1771774,0,2124,mps,44.31,73.59,457,0.92,76,75.64,74.61,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,74,75,07/1771774,0,1779,mps,39.73,76.32,285,0.92,77.54,77.5,77.34,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,74,75,07/1771774,0,1684,mps,36.99,71.46,214,0.92,73.38,73.3,72.58,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,74,75,07/1871874,0,1542,mps,33.89,66.33,204,0.92,67.86,67.8,67.43,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,74,75,07/1871874,0,2300,mps,48.58,77.01,824,0.92,77.65,77.6,77.55,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,74,75,07/1871874,0,1798,mps,39.83,75.54,238,0.92,77.59,77.52,76.95,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,74,75,07/1871874,0,2611,mps,51.79,76.02,1166,0.92,77.1,76.88,76.58,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,74,75,07/1871874,0,2078,mps,37.43,52.94,973,0.92,53.71,53.65,53.48,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,74,75,07/1871874,0,1831,mps,37.71,60.69,609,0.92,62.59,62.32,61.3,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
23,兴海南路-梅堰,74,75,07/1871874,0,1625,mps,36.95,73.04,193,0.92,75.26,75.13,73.98,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx,
25,永茂路-镇海大道,74,75,07/1871874,0,2837,mps,54.13,77.23,1320,0.92,77.71,77.64,77.6,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,74,75,07/1871874,0,2325,mps,49.46,77.28,869,0.92,77.84,77.78,77.71,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
