站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,75,74,07/1871874,71874,5014,UP,工作日低峰,0.0,119.1,119.1,30.0,149.1,1428.2,1428.0,43.17,64.98,43.15,2383,62.82,1116,63.2,64.76,14861.63,215.24,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,75,74,07/1871874,71874,5014,UP,工作日低峰,0.0,149.85,149.85,30.0,179.85,2019.17,2017.0,48.51,65.64,48.49,2998,64.21,1728,65.19,65.39,18093.76,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,75,74,07/1871874,71874,5014,UP,工作日低峰,0.0,109.75,109.75,30.0,139.75,1330.48,1332.0,43.64,70.17,43.62,2196,68.17,812,68.82,69.95,13980.05,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,75,74,07/1871874,71874,5014,UP,工作日低峰,0.0,82.4,82.4,30.0,112.4,827.29,827.0,36.14,70.3,36.12,1649,68.79,191,69.94,70.22,12903.75,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,75,74,07/1871874,71874,5014,UP,工作日低峰,0.0,131.2,131.2,30.0,161.2,1860.11,1860.0,51.04,76.76,51.02,2625,75.34,1113,75.85,76.56,21462.24,215.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,75,74,07/1871874,71874,5014,UP,工作日低峰,0.0,96.0,96.0,30.0,126.0,1087.52,1086.0,40.78,69.45,40.76,1921,66.04,555,66.16,69.16,12965.32,215.92,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,75,74,07/1871874,71874,5014,UP,工作日低峰,0.0,91.3,91.3,30.0,121.3,984.53,984.0,38.82,67.12,38.8,1827,64.56,543,64.67,67.02,10314.63,216.22,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,75,74,07/1871874,71874,5014,UP,工作日低峰,0.0,126.85,126.85,30.0,156.85,1811.49,1811.0,51.41,77.68,51.39,2538,77.23,1048,77.58,77.62,19234.1,216.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,75,74,07/1871874,71874,5014,UP,工作日低峰,0.0,96.55,96.55,30.0,126.55,1169.06,1155.0,43.59,77.65,43.57,1932,76.65,468,77.42,77.53,15067.93,216.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,75,74,07/1871874,71874,5014,UP,工作日低峰,0.0,110.15,110.15,30.0,140.15,1453.11,1452.0,47.49,77.74,47.47,2204,77.15,716,77.65,77.69,21518.76,216.94,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
下应路-大洋江,75,74,07/1871874,71874,5014,UP,工作日低峰,0.0,104.6,104.6,30.0,134.6,1213.43,1214.0,41.76,65.86,41.74,2093,64.76,740,65.35,65.71,11776.37,217.22,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,75,74,07/1871874,71874,5014,UP,工作日低峰,0.0,92.15,92.15,30.0,122.15,958.39,957.0,37.44,61.32,37.42,1844,59.38,606,60.09,61.13,10847.79,217.22,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,75,74,07/1771774,71774,5014,UP,工作日高峰,0.0,130.95,130.95,30.0,160.95,1799.31,1798.0,49.47,77.64,49.45,2620,76.53,1059,77.32,77.45,22263.93,216.32,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,75,74,07/1771774,71774,5014,UP,工作日高峰,0.0,106.15,106.15,30.0,136.15,1307.14,1307.0,44.33,76.0,44.31,2124,73.59,457,74.61,75.64,21060.0,217.02,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,75,74,07/1771774,71774,5014,UP,工作日高峰,0.0,88.9,88.9,30.0,118.9,981.66,980.0,39.75,77.54,39.73,1779,76.32,285,77.34,77.5,14726.39,217.82,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,75,74,07/1771774,71774,5014,UP,工作日高峰,0.0,84.15,84.15,30.0,114.15,865.16,865.0,37.01,73.38,36.99,1684,71.46,214,72.58,73.3,15741.1,218.32,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,75,74,07/1871874,71874,5014,UP,工作日低峰,0.0,77.05,77.05,30.0,107.05,725.77,724.0,33.91,67.86,33.89,1542,66.33,204,67.43,67.8,12194.69,216.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,75,74,07/1871874,71874,5014,UP,工作日低峰,0.0,114.95,114.95,30.0,144.95,1551.92,1562.0,48.6,77.65,48.58,2300,77.01,824,77.55,77.6,14889.35,216.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,75,74,07/1871874,71874,5014,UP,工作日低峰,0.0,89.85,89.85,30.0,119.85,994.53,994.0,39.85,77.59,39.83,1798,75.54,238,76.95,77.52,18852.57,215.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
