站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
大洋江-泗港,74,73,07/1771773,71773,5014,UP,工作日高峰,0.0,91.3,91.3,30.0,121.3,959.38,957.0,37.83,64.33,37.81,1827,60.95,582,61.43,64.08,11767.17,215.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,74,73,07/1671673,71673,5014,UP,工作日低峰,0.0,135.15,135.15,30.0,165.15,1798.95,1798.0,47.92,77.36,47.9,2704,76.45,927,77.14,77.19,22537.7,216.14,4,1,1,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,74,73,07/1671673,71673,5014,UP,工作日低峰,0.0,107.25,107.25,30.0,137.25,1306.97,1307.0,43.87,74.87,43.85,2146,72.99,489,74.18,74.59,20403.53,215.94,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,74,73,07/1671673,71673,5014,UP,工作日低峰,0.0,88.9,88.9,30.0,118.9,981.25,980.0,39.74,77.3,39.71,1779,76.1,288,77.07,77.24,14494.44,215.74,2,1,1,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,74,73,07/1671673,71673,5014,UP,工作日低峰,0.0,84.35,84.35,30.0,114.35,865.37,865.0,36.93,72.76,36.91,1688,70.9,224,72.2,72.68,15508.94,217.22,3,1,1,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,74,73,07/1771773,71773,5014,UP,工作日高峰,0.0,76.6,76.6,30.0,106.6,725.64,724.0,34.1,68.04,34.08,1533,66.38,198,67.53,67.94,12365.7,217.82,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,74,73,07/1771773,71773,5014,UP,工作日高峰,0.0,115.3,115.3,30.0,145.3,1552.16,1562.0,48.46,77.63,48.44,2307,76.88,825,77.46,77.54,14958.97,217.32,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,74,73,07/1771773,71773,5014,UP,工作日高峰,0.0,90.9,90.9,30.0,120.9,995.1,994.0,39.41,77.49,39.39,1819,75.67,257,77.24,77.38,19817.15,216.14,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,74,73,07/1771773,71773,5014,UP,工作日高峰,0.0,131.55,131.55,30.0,161.55,1879.1,1877.0,51.42,76.95,51.4,2632,76.06,1166,76.55,76.75,19453.42,215.74,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,74,73,07/1771773,71773,5014,UP,工作日高峰,0.0,98.0,98.0,30.0,128.0,1080.51,1081.0,39.69,62.61,39.67,1961,61.62,706,62.38,62.51,11499.84,215.54,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,74,73,07/1771773,71773,5014,UP,工作日高峰,0.0,87.9,87.9,30.0,117.9,959.15,958.0,39.28,72.03,39.26,1759,71.18,371,71.89,71.94,14761.14,215.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
兴海南路-梅堰,74,73,07/1771773,71773,5014,UP,工作日高峰,0.0,81.4,81.4,30.0,111.4,833.62,833.0,36.87,77.19,36.84,1629,75.29,161,75.93,77.11,13073.82,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx
永茂路-镇海大道,74,73,07/1771773,71773,5014,UP,工作日高峰,0.0,141.95,141.95,30.0,171.95,2132.67,2131.0,54.09,77.44,54.07,2840,77.02,1336,77.34,77.37,17820.78,215.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,74,73,07/1771773,71773,5014,UP,工作日高峰,0.0,116.45,116.45,0.0,116.45,1596.96,1593.0,49.37,77.68,49.35,2330,77.08,866,77.5,77.63,20454.13,215.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,2653.6,720.0,3373.6,32857.8,32826.0,44.58,77.96,,,,,,,410265.38,...,,,,
