run_id,travel_time_raw_real_s,travel_time_generated_s,rmse_speed_mps,mae_speed_mps,corr_speed_shape,peak_speed_real_mps,peak_speed_generated_mps,peak_speed_gap_mps
07/0850704|50704|5012|UP,131.2,129.0,0.645393,0.556949,0.99702,20.527778,21.276361,0.748583
07/0850712|50712|5012|UP,127.5,129.0,0.551784,0.471807,0.998374,21.754937,21.276361,-0.478576
07/0850714|50714|5012|UP,131.45,129.0,0.68945,0.593632,0.996876,20.479129,21.276361,0.797232
07/0951902|51902|5012|UP,131.15,129.0,0.701113,0.604971,0.996377,20.427778,21.276361,0.848583
07/0951904|51904|5012|UP,131.1,129.0,0.66998,0.573374,0.99716,20.509674,21.276361,0.766687
07/0951912|51912|5012|UP,130.65,129.0,0.607555,0.517878,0.996029,21.025,21.276361,0.251361
07/1050503|50503|5012|UP,129.75,129.0,0.160841,0.134579,0.999637,21.224702,21.276361,0.051658
07/1053002|53002|5012|UP,127.5,129.0,0.64801,0.54553,0.997015,21.830556,21.276361,-0.554195
07/1251004|51004|5012|UP,127.05,129.0,0.719276,0.605602,0.997078,21.93767,21.276361,-0.661309
07/1251012|51012|5012|UP,127.05,129.0,0.715729,0.603067,0.997102,21.941275,21.276361,-0.664914
