站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,37,36,07/0670636,70636,5014,UP,双休日低峰,0.0,119.0,119.0,30.0,149.0,1428.52,1428.0,43.22,64.12,43.2,2381,62.65,1120,62.85,63.8,14116.83,215.24,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,37,36,07/0670636,70636,5014,UP,双休日低峰,0.0,150.95,150.95,30.0,180.95,2020.3,2017.0,48.18,64.98,48.17,3020,63.4,1756,64.08,64.59,17660.85,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,37,36,07/0670636,70636,5014,UP,双休日低峰,0.0,108.55,108.55,30.0,138.55,1329.85,1332.0,44.1,69.07,44.08,2172,67.79,831,68.2,68.89,12950.06,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,37,36,07/0670636,70636,5014,UP,双休日低峰,0.0,84.25,84.25,30.0,114.25,828.01,827.0,35.38,69.63,35.36,1686,67.57,155,67.55,69.54,12901.61,215.54,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,37,36,07/0670636,70636,5014,UP,双休日低峰,0.0,129.7,129.7,30.0,159.7,1860.83,1860.0,51.65,77.16,51.63,2595,76.54,1116,77.03,77.08,21501.22,215.74,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,37,36,07/0670636,70636,5014,UP,双休日低峰,0.0,95.9,95.9,30.0,125.9,1087.73,1086.0,40.83,70.17,40.81,1919,67.89,576,68.14,69.98,13901.02,215.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,37,36,07/0670636,70636,5014,UP,双休日低峰,0.0,91.05,91.05,30.0,121.05,985.16,984.0,38.95,67.88,38.93,1822,66.77,511,67.19,67.76,10829.02,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,37,36,07/0670636,70636,5014,UP,双休日低峰,0.0,132.45,132.45,30.0,162.45,1811.74,1811.0,49.24,70.34,49.22,2650,69.76,1295,70.14,70.22,17478.81,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,37,36,07/0670636,70636,5014,UP,双休日低峰,0.0,100.05,100.05,30.0,130.05,1168.74,1155.0,42.05,69.3,42.03,2002,68.59,655,69.15,69.22,14078.18,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,37,36,07/0670636,70636,5014,UP,双休日低峰,0.0,114.45,114.45,30.0,144.45,1452.85,1452.0,45.7,70.94,45.68,2290,70.34,902,70.76,70.82,19288.99,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
下应路-大洋江,37,36,07/0670636,70636,5014,UP,双休日低峰,0.0,105.45,105.45,30.0,135.45,1213.86,1214.0,41.44,63.15,41.42,2110,62.7,860,63.07,63.11,11792.74,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,37,36,07/0670636,70636,5014,UP,双休日低峰,0.0,92.3,92.3,30.0,122.3,958.6,957.0,37.39,60.69,37.37,1847,59.19,642,59.68,60.44,11050.0,215.72,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,37,36,07/0670636,70636,5014,UP,双休日低峰,0.0,134.9,134.9,30.0,164.9,1799.83,1798.0,48.03,77.31,48.01,2699,76.56,854,77.12,77.18,23019.51,215.72,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,37,36,07/0670636,70636,5014,UP,双休日低峰,0.0,107.55,107.55,30.0,137.55,1307.94,1307.0,43.78,75.37,43.76,2152,73.1,474,74.28,74.96,20804.23,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,37,36,07/0670636,70636,5014,UP,双休日低峰,0.0,88.5,88.5,30.0,118.5,981.36,980.0,39.92,77.26,39.9,1771,76.09,290,77.08,77.2,14239.93,215.64,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,37,36,07/0670636,70636,5014,UP,双休日低峰,0.0,84.4,84.4,30.0,114.4,865.79,865.0,36.93,72.81,36.91,1689,70.99,222,72.2,72.74,15331.46,216.14,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,37,36,07/0670636,70636,5014,UP,双休日低峰,0.0,77.55,77.55,30.0,107.55,726.0,724.0,33.7,67.88,33.68,1552,66.24,203,67.32,67.76,12161.03,216.24,3,0,6,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,37,36,07/0670636,70636,5014,UP,双休日低峰,0.0,115.6,115.6,30.0,145.6,1552.45,1562.0,48.35,77.1,48.33,2313,76.51,836,77.01,77.05,14756.33,216.14,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,37,36,07/0670636,70636,5014,UP,双休日低峰,0.0,91.0,91.0,30.0,121.0,995.4,994.0,39.38,77.19,39.36,1821,75.4,260,76.93,77.09,19640.97,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,37,36,07/0670636,70636,5014,UP,双休日低峰,0.0,135.95,135.95,30.0,165.95,1878.16,1877.0,49.73,72.2,49.72,2720,71.07,1314,71.39,71.97,18757.16,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,37,36,07/0670636,70636,5014,UP,双休日低峰,0.0,103.2,103.2,30.0,133.2,1080.35,1081.0,37.69,54.91,37.67,2065,54.18,928,54.63,54.84,10655.65,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,37,36,07/0670636,70636,5014,UP,双休日低峰,0.0,91.65,91.65,30.0,121.65,959.22,958.0,37.68,62.79,37.66,1834,60.72,611,60.95,62.57,11953.4,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
兴海南路-梅堰,37,36,07/0670636,70636,5014,UP,双休日低峰,0.0,81.8,81.8,30.0,111.8,833.4,833.0,36.68,74.95,36.66,1637,72.81,191,73.76,74.79,11910.19,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx
梅堰-永茂路,37,36,07/0870836,70836,5012,UP,工作日低峰,0.0,330.45,330.45,30.0,360.45,3733.29,3676.0,40.67,58.22,40.67,6610,55.85,2098,56.15,56.25,26013.39,216.32,4,1,1,data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx
永茂路-镇海大道,37,36,07/0670636,70636,5014,UP,双休日低峰,0.0,142.95,142.95,30.0,172.95,2132.52,2131.0,53.7,77.23,53.69,2860,76.76,1342,77.11,77.15,17614.36,215.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,37,36,07/0670636,70636,5014,UP,双休日低峰,0.0,117.45,117.45,0.0,117.45,1596.97,1593.0,48.95,77.27,48.93,2350,76.79,873,77.19,77.24,20123.27,215.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,3027.05,750.0,3777.05,36588.87,36502.0,43.51,77.31,,,,,,,414530.21,...,,,,
