站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
下应路-大洋江,62,61,07/1571561,71561,5014,UP,工作日高峰,0.0,101.65,101.65,30.0,131.65,1213.85,1214.0,42.99,71.51,42.97,2034,70.82,643,71.26,71.43,14145.74,226.59,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,62,61,07/1571561,71561,5014,UP,工作日高峰,0.0,89.65,89.65,30.0,119.65,958.85,957.0,38.5,66.87,38.48,1794,65.29,498,66.07,66.7,12333.87,225.4,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,62,61,07/1571561,71561,5014,UP,工作日高峰,0.0,134.9,134.9,30.0,164.9,1799.49,1798.0,48.02,77.25,48.0,2699,76.41,932,77.07,77.14,23333.34,224.8,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,62,61,07/1571561,71561,5014,UP,工作日高峰,0.0,106.8,106.8,30.0,136.8,1307.84,1307.0,44.08,75.56,44.06,2137,73.2,464,74.27,75.15,22065.71,228.3,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,62,61,07/1571561,71561,5014,UP,工作日高峰,0.0,89.0,89.0,30.0,119.0,981.17,980.0,39.69,77.19,39.67,1781,76.02,291,76.99,77.14,15110.7,229.5,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,62,61,07/1571561,71561,5014,UP,工作日高峰,0.0,83.7,83.7,30.0,113.7,865.52,865.0,37.23,72.91,37.2,1675,71.04,222,72.31,72.86,16508.07,231.7,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,62,61,07/1571561,71561,5014,UP,工作日平峰,0.0,77.5,77.5,30.0,107.5,725.48,724.0,33.7,67.3,33.68,1551,65.77,211,66.84,67.19,11967.98,215.84,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,62,61,07/1571561,71561,5014,UP,工作日平峰,0.0,115.95,115.95,30.0,145.95,1552.34,1562.0,48.2,77.02,48.18,2320,76.45,835,76.95,76.98,14780.86,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,62,61,07/1571561,71561,5014,UP,工作日平峰,0.0,91.35,91.35,30.0,121.35,995.17,994.0,39.22,77.09,39.2,1828,75.36,263,76.9,76.99,19596.78,215.94,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,62,61,07/1571561,71561,5014,UP,工作日平峰,0.0,135.3,135.3,30.0,165.3,1878.85,1877.0,49.99,71.94,49.97,2707,71.05,1303,71.44,71.56,17377.21,215.84,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,62,61,07/1571561,71561,5014,UP,工作日平峰,0.0,102.95,102.95,30.0,132.95,1080.34,1081.0,37.78,54.66,37.76,2060,54.07,932,54.56,54.62,10400.69,215.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,62,61,07/1571561,71561,5014,UP,工作日平峰,0.0,91.85,91.85,30.0,121.85,958.71,958.0,37.58,61.9,37.56,1838,60.35,614,60.71,61.6,11608.71,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
兴海南路-梅堰,62,61,07/1571561,71561,5014,UP,工作日平峰,0.0,82.25,82.25,30.0,112.25,834.29,833.0,36.52,72.18,36.49,1646,70.63,278,71.38,72.04,12999.88,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx
梅堰-永茂路,62,61,07/1871861,71861,5014,UP,工作日平峰,0.0,328.85,328.85,30.0,358.85,3676.95,3676.0,40.25,56.73,40.25,6578,55.4,2104,55.8,55.9,25790.11,215.54,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx
永茂路-镇海大道,62,61,07/1571561,71561,5014,UP,工作日平峰,0.0,143.45,143.45,30.0,173.45,2133.33,2131.0,53.54,77.15,53.52,2870,76.69,1348,77.02,77.06,17793.95,215.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,62,61,07/1571561,71561,5014,UP,工作日平峰,0.0,117.25,117.25,0.0,117.25,1597.7,1593.0,49.06,77.24,49.03,2346,76.73,870,77.13,77.21,20200.06,215.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,2991.4,750.0,3741.4,36536.71,36502.0,43.97,77.32,,,,,,,439625.09,...,,,,
