站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,1,0,07/0170100,70100,5014,UP,工作日低峰,0.0,117.5,117.5,30.0,147.5,1427.84,1428.0,43.75,65.25,43.73,2351,64.01,1050,64.51,65.0,13559.42,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,1,0,07/0170100,70100,5014,UP,工作日低峰,0.0,150.85,150.85,30.0,180.85,2019.22,2017.0,48.19,65.64,48.17,3018,63.51,1770,64.43,65.33,18515.56,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,1,0,07/0170100,70100,5014,UP,工作日低峰,0.0,110.95,110.95,30.0,140.95,1329.98,1332.0,43.15,68.56,43.13,2220,66.75,884,67.36,68.33,14539.57,215.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,1,0,07/0170100,70100,5014,UP,工作日低峰,0.0,78.75,78.75,30.0,108.75,828.0,827.0,37.85,72.47,37.83,1576,71.13,282,72.13,72.37,12360.41,215.74,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,1,0,07/0170100,70100,5014,UP,工作日低峰,0.0,133.9,133.9,30.0,163.9,1859.09,1860.0,49.98,72.83,49.96,2679,71.36,1288,71.99,72.61,20522.66,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,1,0,07/0170100,70100,5014,UP,工作日低峰,0.0,96.45,96.45,30.0,126.45,1086.69,1086.0,40.56,68.3,40.54,1930,66.13,609,66.52,68.08,12989.32,216.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,1,0,07/0170100,70100,5014,UP,工作日低峰,0.0,90.7,90.7,30.0,120.7,985.1,984.0,39.1,67.16,39.08,1815,64.53,556,64.68,67.01,10303.7,217.1,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,1,0,07/0170100,70100,5014,UP,工作日低峰,0.0,127.25,127.25,30.0,157.25,1811.12,1811.0,51.24,77.61,51.22,2546,77.19,1056,77.53,77.58,19266.81,217.0,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,1,0,07/0170100,70100,5014,UP,工作日低峰,0.0,97.3,97.3,30.0,127.3,1168.24,1155.0,43.22,77.65,43.2,1947,76.71,459,77.42,77.52,15347.01,217.11,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,1,0,07/0170100,70100,5014,UP,工作日低峰,0.0,110.8,110.8,30.0,140.8,1452.57,1452.0,47.2,77.69,47.17,2217,77.11,714,77.6,77.64,21656.35,217.9,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
