站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,90,89,07/2672689,72689,5012,UP,工作日高峰,0.0,117.55,117.55,30.0,147.55,1451.29,1428.0,44.45,65.6,44.43,2352,63.65,1083,64.05,65.3,13171.39,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,90,89,07/2672689,72689,5012,UP,工作日高峰,0.0,151.6,151.6,30.0,181.6,2054.1,2017.0,48.78,64.15,48.76,3033,63.04,1819,64.01,64.08,17161.28,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,90,89,07/2672689,72689,5012,UP,工作日高峰,0.0,104.9,104.9,30.0,134.9,1352.07,1332.0,46.4,78.59,46.38,2099,77.42,637,78.22,78.53,15032.26,215.64,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,90,89,07/2672689,72689,5012,UP,工作日高峰,0.0,78.55,78.55,30.0,108.55,840.95,827.0,38.54,76.34,38.52,1572,73.0,239,73.87,76.08,13163.45,219.6,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,90,89,07/2672689,72689,5012,UP,工作日高峰,0.0,133.6,133.6,30.0,163.6,1890.89,1860.0,50.95,73.95,50.93,2673,72.58,1291,73.2,73.8,21188.1,221.3,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,90,89,07/2672689,72689,5012,UP,工作日高峰,0.0,94.55,94.55,30.0,124.55,1103.92,1086.0,42.03,74.9,42.01,1892,72.03,465,72.0,74.77,14176.19,223.8,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,90,89,07/2672689,72689,5012,UP,工作日高峰,0.0,91.3,91.3,30.0,121.3,999.8,984.0,39.42,67.99,39.4,1827,65.34,544,65.49,67.79,10505.08,226.1,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,90,89,07/2672689,72689,5012,UP,工作日高峰,0.0,128.6,128.6,30.0,158.6,1840.42,1811.0,51.52,76.89,51.5,2573,75.57,1145,76.16,76.68,18765.76,229.3,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,90,89,07/2672689,72689,5012,UP,工作日高峰,0.0,97.8,97.8,30.0,127.8,1187.44,1155.0,43.71,76.8,43.69,1957,74.9,539,75.49,76.43,16855.7,230.8,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,90,89,07/2672689,72689,5012,UP,工作日平峰,0.0,114.45,114.45,30.0,144.45,1474.31,1452.0,46.37,71.15,46.35,2290,69.75,918,70.25,70.72,17935.82,216.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
下应路-大洋江,90,89,07/2672689,72689,5012,UP,工作日平峰,0.0,107.15,107.15,30.0,137.15,1233.4,1214.0,41.44,61.7,41.42,2144,60.96,926,61.55,61.66,10793.67,216.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,90,89,07/2672689,72689,5012,UP,工作日平峰,0.0,93.0,93.0,30.0,123.0,973.37,957.0,37.68,58.86,37.66,1861,57.89,711,58.55,58.75,10440.13,216.04,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,90,89,07/2672689,72689,5012,UP,工作日高峰,0.0,133.2,133.2,30.0,163.2,1827.47,1798.0,49.39,79.06,49.37,2665,78.0,962,78.71,78.8,24773.84,236.7,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,90,89,07/2672689,72689,5012,UP,工作日高峰,0.0,106.4,106.4,30.0,136.4,1328.24,1307.0,44.94,76.88,44.92,2129,74.6,470,75.71,76.5,23390.61,241.6,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,90,89,07/2672689,72689,5012,UP,工作日高峰,0.0,88.35,88.35,30.0,118.35,995.61,980.0,40.57,78.85,40.55,1768,77.63,287,78.66,78.78,16403.94,243.6,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,90,89,07/2672689,72689,5012,UP,工作日高峰,0.0,83.55,83.55,30.0,113.55,878.62,865.0,37.86,74.03,37.84,1672,72.18,255,72.71,73.96,19001.45,251.49,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,90,89,07/2672689,72689,5012,UP,工作日平峰,0.0,76.95,76.95,30.0,106.95,736.65,724.0,34.46,68.67,34.44,1540,67.18,206,68.24,68.6,12021.57,216.44,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,90,89,07/2672689,72689,5012,UP,工作日平峰,0.0,115.4,115.4,30.0,145.4,1576.95,1562.0,49.19,78.24,49.17,2309,77.59,834,78.17,78.21,14833.53,216.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,90,89,07/2672689,72689,5012,UP,工作日平峰,0.0,91.45,91.45,30.0,121.45,1010.23,994.0,39.77,77.22,39.75,1830,74.9,174,75.08,77.11,20794.54,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,90,89,07/2672689,72689,5012,UP,工作日平峰,0.0,138.2,138.2,30.0,168.2,1907.23,1877.0,49.68,69.65,49.66,2765,67.87,1445,68.24,69.35,16014.02,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,90,89,07/2672689,72689,5012,UP,工作日平峰,0.0,103.9,103.9,30.0,133.9,1098.17,1081.0,38.05,55.52,38.03,2079,53.88,964,54.38,55.42,10872.82,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,90,89,07/2672689,72689,5012,UP,工作日平峰,0.0,93.45,93.45,30.0,123.45,973.19,958.0,37.49,58.84,37.47,1870,57.66,734,58.2,58.78,10351.66,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
永茂路-镇海大道,90,89,07/2672689,72689,5012,UP,工作日平峰,0.0,142.45,142.45,30.0,172.45,2165.07,2131.0,54.72,78.74,54.7,2850,78.28,1333,78.63,78.68,17567.09,215.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,90,89,07/2672689,72689,5012,UP,工作日平峰,0.0,116.6,116.6,0.0,116.6,1621.13,1593.0,50.05,78.81,50.03,2333,78.3,861,78.74,78.77,20226.87,215.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,2602.95,690.0,3292.95,32520.52,31993.0,44.98,79.06,,,,,,,385440.77,...,,,,
