section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,89,90,07/2672689,0,2352,mps,44.43,63.65,1083,0.92,65.6,65.3,64.05,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,89,90,07/2672689,0,3033,mps,48.76,63.04,1819,0.92,64.15,64.08,64.01,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,89,90,07/2672689,0,2099,mps,46.38,77.42,637,0.92,78.59,78.53,78.22,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,89,90,07/2672689,0,1572,mps,38.52,73,239,0.92,76.34,76.08,73.87,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,89,90,07/2672689,0,2673,mps,50.93,72.58,1291,0.92,73.95,73.8,73.2,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,89,90,07/2672689,0,1892,mps,42.01,72.03,465,0.92,74.9,74.77,72,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,89,90,07/2672689,0,1827,mps,39.4,65.34,544,0.92,67.99,67.79,65.49,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,89,90,07/2672689,0,2573,mps,51.5,75.57,1145,0.92,76.89,76.68,76.16,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,89,90,07/2672689,0,1957,mps,43.69,74.9,539,0.92,76.8,76.43,75.49,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,89,90,07/2672689,0,2290,mps,46.35,69.75,918,0.92,71.15,70.72,70.25,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,89,90,07/2672689,0,2144,mps,41.42,60.96,926,0.92,61.7,61.66,61.55,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,89,90,07/2672689,0,1861,mps,37.66,57.89,711,0.92,58.86,58.75,58.55,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,89,90,07/2672689,0,2665,mps,49.37,78,962,0.92,79.06,78.8,78.71,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,89,90,07/2672689,0,2129,mps,44.92,74.6,470,0.92,76.88,76.5,75.71,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,89,90,07/2672689,0,1768,mps,40.55,77.63,287,0.92,78.85,78.78,78.66,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,89,90,07/2672689,0,1672,mps,37.84,72.18,255,0.92,74.03,73.96,72.71,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,89,90,07/2672689,0,1540,mps,34.44,67.18,206,0.92,68.67,68.6,68.24,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,89,90,07/2672689,0,2309,mps,49.17,77.59,834,0.92,78.24,78.21,78.17,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,89,90,07/2672689,0,1830,mps,39.75,74.9,174,0.92,77.22,77.11,75.08,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,89,90,07/2672689,0,2765,mps,49.66,67.87,1445,0.92,69.65,69.35,68.24,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,89,90,07/2672689,0,2079,mps,38.03,53.88,964,0.92,55.52,55.42,54.38,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,89,90,07/2672689,0,1870,mps,37.47,57.66,734,0.92,58.84,58.78,58.2,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
25,永茂路-镇海大道,89,90,07/2672689,0,2850,mps,54.7,78.28,1333,0.92,78.74,78.68,78.63,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,89,90,07/2672689,0,2333,mps,50.03,78.3,861,0.92,78.81,78.77,78.74,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
