section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,60,61,07/1571560,0,2377,mps,43.3,62.61,1107,0.92,64.33,64.03,63.09,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,60,61,07/1571560,0,3022,mps,48.13,64.06,1751,0.92,65.21,64.97,64.77,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,60,61,07/1571560,0,2109,mps,45.42,76.43,625,0.92,77.13,77.08,76.99,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,60,61,07/1571560,0,1645,mps,36.23,72.28,180,0.92,74.09,73.98,73.36,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,60,61,07/1571560,0,2605,mps,51.4,76.65,1104,0.92,77.34,77.27,77.11,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,60,61,07/1571560,0,1891,mps,41.38,73.25,440,0.92,76.43,76.29,73.62,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,60,61,07/1571560,0,1773,mps,39.99,75.94,281,0.92,77.24,77.13,76.96,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,60,61,07/1571560,0,2563,mps,50.9,76.69,1078,0.92,77.14,77.06,77.03,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,60,61,07/1571560,0,1944,mps,43.29,76.3,482,0.92,77.16,77.1,76.91,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,60,61,07/1571560,0,2234,mps,46.84,76.62,726,0.92,77.18,77.14,77.1,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,60,61,07/1571560,0,2050,mps,42.62,70.8,645,0.92,71.51,71.41,71.22,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
