send_order,section,trip_no,run_id_filter,selection_mode,global_trip_id,traceability_segment,traceability_source_run_id,matched_run_id,matched_segment,quality_labels,row_count,method,speed_lookup_kmh,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,speed_margin_kmh,speed_limit_kmh,range_mode,startRouteID,startRouteOffset,endRouteID,endRouteOffset,trainID,otd_xml,warning
11,下应路-大洋江,10,,traceability,UP010_20240702_094840_R494,9,504,07/0270209,9,0,2110,cruise-avg,63.15,41.44,63.15,833,63.96,63.9,63.81,0,63.15,single-route,editSpeed-1306-R:STA_11_[1306]-STA_12_[1359],0,editSpeed-1306-R:STA_11_[1306]-STA_12_[1359],999999,priority_history_trip010,"<setPositionSpeed trainID=""priority_history_trip010"" speed=""63.15"" startRouteID=""editSpeed-1306-R:STA_11_[1306]-STA_12_[1359]"" startRouteOffset=""0"" endRouteID=""editSpeed-1306-R:STA_11_[1306]-STA_12_[1359]"" endRouteOffset=""999999""/>",
12,大洋江-泗港,10,,traceability,UP010_20240702_094840_R494,9,505,07/0270209,9,0,1863,cruise-avg,57.38,37.03,57.38,711,58.24,58.2,58.01,0,57.38,single-route,editSpeed-1359-R:STA_12_[1359]-STA_13_[1395],0,editSpeed-1359-R:STA_12_[1359]-STA_13_[1395],999999,priority_history_trip010,"<setPositionSpeed trainID=""priority_history_trip010"" speed=""57.38"" startRouteID=""editSpeed-1359-R:STA_12_[1359]-STA_13_[1395]"" startRouteOffset=""0"" endRouteID=""editSpeed-1359-R:STA_12_[1359]-STA_13_[1395]"" endRouteOffset=""999999""/>",
13,泗港-曹隘,10,,traceability,UP010_20240702_094840_R494,9,506,07/0270209,9,0,2682,cruise-avg,76.9,48.28,76.9,907,77.78,77.65,77.59,0,76.9,single-route,editSpeed-1395-R:STA_13_[1395]-STA_14_[1485],0,editSpeed-1395-R:STA_13_[1395]-STA_14_[1485],999999,priority_history_trip010,"<setPositionSpeed trainID=""priority_history_trip010"" speed=""76.9"" startRouteID=""editSpeed-1395-R:STA_13_[1395]-STA_14_[1485]"" startRouteOffset=""0"" endRouteID=""editSpeed-1395-R:STA_13_[1395]-STA_14_[1485]"" endRouteOffset=""999999""/>",
14,曹隘-柳隘,10,,traceability,UP010_20240702_094840_R494,9,507,07/0270209,9,0,2140,cruise-avg,73.52,43.99,73.52,459,75.67,75.29,74.71,0,73.52,single-route,editSpeed-1485-R:STA_14_[1485]-STA_15_[1566],0,editSpeed-1485-R:STA_14_[1485]-STA_15_[1566],999999,priority_history_trip010,"<setPositionSpeed trainID=""priority_history_trip010"" speed=""73.52"" startRouteID=""editSpeed-1485-R:STA_14_[1485]-STA_15_[1566]"" startRouteOffset=""0"" endRouteID=""editSpeed-1485-R:STA_14_[1485]-STA_15_[1566]"" endRouteOffset=""999999""/>",
15,柳隘-海晏北路,10,,traceability,UP010_20240702_094840_R494,9,508,07/0270209,9,0,1775,cruise-avg,73.25,39.78,73.25,358,76.14,76.04,73.87,0,73.25,single-route,editSpeed-1566-R:STA_15_[1566]-STA_16_[1633],0,editSpeed-1566-R:STA_15_[1566]-STA_16_[1633],999999,priority_history_trip010,"<setPositionSpeed trainID=""priority_history_trip010"" speed=""73.25"" startRouteID=""editSpeed-1566-R:STA_15_[1566]-STA_16_[1633]"" startRouteOffset=""0"" endRouteID=""editSpeed-1566-R:STA_15_[1566]-STA_16_[1633]"" endRouteOffset=""999999""/>",
16,海晏北路-民安东路,10,,traceability,UP010_20240702_094840_R494,9,509,07/0270209,9,0,1678,cruise-avg,71.59,37.11,71.59,212,73.53,73.44,72.74,0,71.59,single-route,editSpeed-1633-R:STA_16_[1633]-STA_17_[1686],0,editSpeed-1633-R:STA_16_[1633]-STA_17_[1686],999999,priority_history_trip010,"<setPositionSpeed trainID=""priority_history_trip010"" speed=""71.59"" startRouteID=""editSpeed-1633-R:STA_16_[1633]-STA_17_[1686]"" startRouteOffset=""0"" endRouteID=""editSpeed-1633-R:STA_16_[1633]-STA_17_[1686]"" endRouteOffset=""999999""/>",
17,民安东路-会展中心,10,,traceability,UP010_20240702_094840_R494,9,510,07/0270209,9,0,1544,cruise-avg,66.59,33.86,66.59,197,68.2,68.15,67.7,0,66.59,single-route,editSpeed-1686-R:STA_17_[1686]-STA_18_[1704],0,editSpeed-1686-R:STA_17_[1686]-STA_18_[1704],999999,priority_history_trip010,"<setPositionSpeed trainID=""priority_history_trip010"" speed=""66.59"" startRouteID=""editSpeed-1686-R:STA_17_[1686]-STA_18_[1704]"" startRouteOffset=""0"" endRouteID=""editSpeed-1686-R:STA_17_[1686]-STA_18_[1704]"" endRouteOffset=""999999""/>",
18,会展中心-院士路,10,,traceability,UP010_20240702_094840_R494,9,511,07/0270209,9,0,2287,cruise-avg,77.01,48.86,77.01,824,77.65,77.61,77.56,0,77.01,single-route,editSpeed-1704-R:STA_18_[1704]-STA_19_[1738],0,editSpeed-1704-R:STA_18_[1704]-STA_19_[1738],999999,priority_history_trip010,"<setPositionSpeed trainID=""priority_history_trip010"" speed=""77.01"" startRouteID=""editSpeed-1704-R:STA_18_[1704]-STA_19_[1738]"" startRouteOffset=""0"" endRouteID=""editSpeed-1704-R:STA_18_[1704]-STA_19_[1738]"" endRouteOffset=""999999""/>",
19,院士路-盎孟港,10,,traceability,UP010_20240702_094840_R494,9,512,07/0270209,9,0,1790,cruise-avg,74.94,40,74.94,214,77.52,77.44,75.8,0,74.94,single-route,editSpeed-1738-R:STA_19_[1738]-STA_20_[1798],0,editSpeed-1738-R:STA_19_[1738]-STA_20_[1798],999999,priority_history_trip010,"<setPositionSpeed trainID=""priority_history_trip010"" speed=""74.94"" startRouteID=""editSpeed-1738-R:STA_19_[1738]-STA_20_[1798]"" startRouteOffset=""0"" endRouteID=""editSpeed-1738-R:STA_19_[1738]-STA_20_[1798]"" endRouteOffset=""999999""/>",
20,盎孟港-三官堂,10,,traceability,UP010_20240702_094840_R494,9,513,07/0270209,9,0,2775,cruise-avg,67.04,48.75,67.04,1443,68.81,68.18,67.44,0,67.04,single-route,editSpeed-1798-R:STA_20_[1798]-STA_21_[1838],0,editSpeed-1798-R:STA_20_[1798]-STA_21_[1838],999999,priority_history_trip010,"<setPositionSpeed trainID=""priority_history_trip010"" speed=""67.04"" startRouteID=""editSpeed-1798-R:STA_20_[1798]-STA_21_[1838]"" startRouteOffset=""0"" endRouteID=""editSpeed-1798-R:STA_20_[1798]-STA_21_[1838]"" endRouteOffset=""999999""/>",
21,三官堂-兴庄路,10,,traceability,UP010_20240702_094840_R494,9,514,07/0270209,9,0,2101,cruise-avg,52.13,37.04,52.13,989,52.74,52.66,52.48,0,52.13,single-route,editSpeed-1838-R:STA_21_[1838]-STA_22_[1908],0,editSpeed-1838-R:STA_21_[1838]-STA_22_[1908],999999,priority_history_trip010,"<setPositionSpeed trainID=""priority_history_trip010"" speed=""52.13"" startRouteID=""editSpeed-1838-R:STA_21_[1838]-STA_22_[1908]"" startRouteOffset=""0"" endRouteID=""editSpeed-1838-R:STA_21_[1838]-STA_22_[1908]"" endRouteOffset=""999999""/>",
22,兴庄路-兴海南路,10,,traceability,UP010_20240702_094840_R494,9,515,07/0270209,9,0,1815,cruise-avg,60.97,38.04,60.97,589,63.84,63.54,61.32,0,60.97,single-route,editSpeed-1908-R:STA_22_[1908]-STA_23_[1953],0,editSpeed-1908-R:STA_22_[1908]-STA_23_[1953],999999,priority_history_trip010,"<setPositionSpeed trainID=""priority_history_trip010"" speed=""60.97"" startRouteID=""editSpeed-1908-R:STA_22_[1908]-STA_23_[1953]"" startRouteOffset=""0"" endRouteID=""editSpeed-1908-R:STA_22_[1908]-STA_23_[1953]"" endRouteOffset=""999999""/>",
23,兴海南路-梅堰,10,,traceability,UP010_20240702_094840_R494,9,516,07/0270209,9,0,1637,cruise-avg,71.67,36.69,71.67,255,73.3,73.23,72.58,0,71.67,single-route,editSpeed-1953-R:STA_23_[1953]-STA_24_[1988],0,editSpeed-1953-R:STA_23_[1953]-STA_24_[1988],999999,priority_history_trip010,"<setPositionSpeed trainID=""priority_history_trip010"" speed=""71.67"" startRouteID=""editSpeed-1953-R:STA_23_[1953]-STA_24_[1988]"" startRouteOffset=""0"" endRouteID=""editSpeed-1953-R:STA_23_[1953]-STA_24_[1988]"" endRouteOffset=""999999""/>",
24,梅堰-永茂路,10,,traceability,UP010_20240702_094840_R494,6,517,07/0270206,6,0,6590,cruise-avg,55.38,40.17,55.38,2129,56.64,55.9,55.78,0,55.38,single-route,editSpeed-1988-R:STA_24_[1988]-STA_25_[2180],0,editSpeed-1988-R:STA_24_[1988]-STA_25_[2180],999999,priority_history_trip010,"<setPositionSpeed trainID=""priority_history_trip010"" speed=""55.38"" startRouteID=""editSpeed-1988-R:STA_24_[1988]-STA_25_[2180]"" startRouteOffset=""0"" endRouteID=""editSpeed-1988-R:STA_24_[1988]-STA_25_[2180]"" endRouteOffset=""999999""/>",
25,永茂路-镇海大道,10,,traceability,UP010_20240702_094840_R494,9,518,07/0270209,9,0,2836,cruise-avg,77.23,54.17,77.23,1330,77.69,77.58,77.55,0,77.23,single-route,editSpeed-2180-R:STA_25_[2180]-STA_26_[2281],0,editSpeed-2180-R:STA_25_[2180]-STA_26_[2281],999999,priority_history_trip010,"<setPositionSpeed trainID=""priority_history_trip010"" speed=""77.23"" startRouteID=""editSpeed-2180-R:STA_25_[2180]-STA_26_[2281]"" startRouteOffset=""0"" endRouteID=""editSpeed-2180-R:STA_25_[2180]-STA_26_[2281]"" endRouteOffset=""999999""/>",
26,镇海大道-骆驼桥,10,,traceability,UP010_20240702_094840_R494,9,519,07/0270209,9,0,2331,cruise-avg,77.23,49.32,77.23,863,77.8,77.74,77.64,0,77.23,single-route,editSpeed-2281-R:STA_26_[2281]-STA_27_[2343],0,editSpeed-2281-R:STA_26_[2281]-STA_27_[2343],999999,priority_history_trip010,"<setPositionSpeed trainID=""priority_history_trip010"" speed=""77.23"" startRouteID=""editSpeed-2281-R:STA_26_[2281]-STA_27_[2343]"" startRouteOffset=""0"" endRouteID=""editSpeed-2281-R:STA_26_[2281]-STA_27_[2343]"" endRouteOffset=""999999""/>",end_offset_defaulted
