站间区间,运行等级,运行时长(s),预测能耗(Wh),峰值速度(kmh),曲线来源,父等级,支持等级,真实样本数,父等级真实样本数,样本可靠性,DP候选阶段,全局趟次ID,历史segment,历史来源run_id,趟次选择方式
下应路-大洋江,class2,101.0,13411.8,73.0005,real,class2,class2,41,41,strong,real_only,UP014_20240702_184325_R710,13,720,traceability
下应路-大洋江,class3,106.0,11370.82,62.6717,real,class3,class3,65,65,strong,real_only,UP014_20240702_184325_R710,13,720,traceability
下应路-大洋江,class4,111.0,11799.78,58.9497,real,class4,class4,1,1,weak,real_only,UP014_20240702_184325_R710,13,720,traceability
下应路-大洋江,class5,117.0,10809.47,52.235,extrapolated_adjacent,class4,class4,0,1,generated,allow_extrapolated,UP014_20240702_184325_R710,13,720,traceability
大洋江-泗港,class3,92.0,10820.69,60.955,real,class3,class3,99,99,strong,real_only,UP014_20240702_184325_R710,13,721,traceability
大洋江-泗港,class4,96.0,9617.9,53.4127,extrapolated_adjacent,class3,class3,0,99,generated,allow_extrapolated,UP014_20240702_184325_R710,13,721,traceability
泗港-曹隘,class2,128.1,20325.73,78.3111,real,class2,class2,6,6,strong,real_only,UP014_20240702_184325_R710,13,722,traceability
泗港-曹隘,class4,137.0,23077.68,75.5316,real,class4,class4,82,82,strong,real_only,UP014_20240702_184325_R710,13,722,traceability
泗港-曹隘,class5,143.0,21310.74,66.4822,extrapolated_adjacent,class4,class4,0,82,generated,allow_extrapolated,UP014_20240702_184325_R710,13,722,traceability
曹隘-柳隘,class2,106.0,21542.46,79.8019,real,class2,class2,68,68,strong,real_only,UP014_20240702_184325_R710,13,723,traceability
曹隘-柳隘,class3,108.0,19977.23,73.3086,real,class3,class3,38,38,strong,real_only,UP014_20240702_184325_R710,13,723,traceability
曹隘-柳隘,class4,113.0,16043.16,61.633,real,class4,class4,1,1,weak,real_only,UP014_20240702_184325_R710,13,723,traceability
曹隘-柳隘,class5,119.0,13560.75,54.6398,extrapolated_adjacent,class4,class4,0,1,generated,allow_extrapolated,UP014_20240702_184325_R710,13,723,traceability
柳隘-海晏北路,class3,92.0,11552.91,64.8124,real,class3,class3,35,35,strong,real_only,UP014_20240702_184325_R710,13,724,traceability
柳隘-海晏北路,class4,96.0,10354.52,55.7057,extrapolated_adjacent,class3,class3,0,35,generated,allow_extrapolated,UP014_20240702_184325_R710,13,724,traceability
海晏北路-民安东路,class3,85.0,14894.44,67.8617,real,class3,class3,41,41,strong,real_only,UP014_20240702_184325_R710,13,725,traceability
海晏北路-民安东路,class4,89.0,12512.72,54.6404,extrapolated_adjacent,class3,class3,0,41,generated,allow_extrapolated,UP014_20240702_184325_R710,13,725,traceability
民安东路-会展中心,class2,76.0,15318.58,79.546,real,class2,class2,96,96,strong,real_only,UP014_20240702_184325_R710,13,726,traceability
民安东路-会展中心,class3,79.0,11779.41,60.2777,real,class3,class3,8,8,strong,real_only,UP014_20240702_184325_R710,13,726,traceability
民安东路-会展中心,class4,83.0,7025.82,48.5512,extrapolated_adjacent,class3,class3,0,8,generated,allow_extrapolated,UP014_20240702_184325_R710,13,726,traceability
会展中心-院士路,class3,115.0,15096.91,77.6321,real,class3,class3,104,104,strong,real_only,UP014_20240702_184325_R710,13,727,traceability
会展中心-院士路,class4,121.0,13474.22,67.4907,extrapolated_adjacent,class3,class3,0,104,generated,allow_extrapolated,UP014_20240702_184325_R710,13,727,traceability
院士路-盎孟港,class3,91.0,18052.19,72.2139,real,class3,class3,99,99,strong,real_only,UP014_20240702_184325_R710,13,728,traceability
院士路-盎孟港,class4,96.0,14247.8,56.5362,extrapolated_adjacent,class3,class3,0,99,generated,allow_extrapolated,UP014_20240702_184325_R710,13,728,traceability
盎孟港-三官堂,class2,132.0,17754.14,76.317,real,class2,class2,52,52,strong,real_only,UP014_20240702_184325_R710,13,729,traceability
盎孟港-三官堂,class3,138.9,17263.23,68.9399,real,class3,class3,52,52,strong,real_only,UP014_20240702_184325_R710,13,729,traceability
盎孟港-三官堂,class4,146.0,16627.34,63.6563,extrapolated_adjacent,class3,class3,0,52,generated,allow_extrapolated,UP014_20240702_184325_R710,13,729,traceability
三官堂-兴庄路,class1,94.0,13172.13,76.0601,extrapolated_adjacent,class2,class2,0,46,generated,allow_extrapolated,UP014_20240702_184325_R710,13,730,traceability
三官堂-兴庄路,class2,99.0,11628.32,61.7533,real,class2,class2,46,46,strong,real_only,UP014_20240702_184325_R710,13,730,traceability
三官堂-兴庄路,class3,104.0,10568.48,53.7287,real,class3,class3,58,58,strong,real_only,UP014_20240702_184325_R710,13,730,traceability
三官堂-兴庄路,class4,109.0,10017.98,48.7312,extrapolated_adjacent,class3,class3,0,58,generated,allow_extrapolated,UP014_20240702_184325_R710,13,730,traceability
兴庄路-兴海南路,class2,87.0,15872.82,79.8469,real,class2,class2,30,30,strong,real_only,UP014_20240702_184325_R710,13,731,traceability
兴庄路-兴海南路,class4,96.0,9516.87,53.818,extrapolated_adjacent,class3,class3,0,72,generated,allow_extrapolated,UP014_20240702_184325_R710,13,731,traceability
兴海南路-梅堰,class3,82.0,11326.26,69.8334,real,class3,class3,73,73,strong,real_only,UP014_20240702_184325_R710,13,732,traceability
兴海南路-梅堰,class4,86.0,9599.56,53.8927,extrapolated_adjacent,class3,class3,0,73,generated,allow_extrapolated,UP014_20240702_184325_R710,13,732,traceability
梅堰-永茂路,class3,313.0,29936.79,67.3094,real,class3,class3,20,20,strong,real_only,UP014_20240702_184325_R710,8,733,traceability
梅堰-永茂路,class4,329.0,26432.73,57.9722,real,class4,class4,26,26,strong,real_only,UP014_20240702_184325_R710,8,733,traceability
梅堰-永茂路,class5,345.1,23502.6,52.7569,extrapolated_adjacent,class4,class4,0,26,generated,allow_extrapolated,UP014_20240702_184325_R710,8,733,traceability
永茂路-镇海大道,class2,141.0,17125.5,79.6934,real,class2,class2,59,59,strong,real_only,UP014_20240702_184325_R710,13,734,traceability
永茂路-镇海大道,class3,148.0,17114.26,72.5627,interpolated,class2,class2|class4,0,59,generated,allow_interpolated,UP014_20240702_184325_R710,13,734,traceability
永茂路-镇海大道,class4,156.0,15536.68,66.5855,real,class4,class4,1,1,weak,real_only,UP014_20240702_184325_R710,13,734,traceability
永茂路-镇海大道,class5,164.1,14994.42,61.0206,extrapolated_adjacent,class4,class4,0,1,generated,allow_extrapolated,UP014_20240702_184325_R710,13,734,traceability
镇海大道-骆驼桥,class2,116.0,20028.91,79.6939,real,class2,class2,101,101,strong,real_only,UP014_20240702_184325_R710,13,735,traceability
镇海大道-骆驼桥,class3,122.0,19239.51,71.8166,real,class3,class3,1,1,weak,real_only,UP014_20240702_184325_R710,13,735,traceability
镇海大道-骆驼桥,class4,128.0,17279.89,65.0024,real,class4,class4,1,1,weak,real_only,UP014_20240702_184325_R710,13,735,traceability
镇海大道-骆驼桥,class5,134.0,15836.63,59.131,extrapolated_adjacent,class4,class4,0,1,generated,allow_extrapolated,UP014_20240702_184325_R710,13,735,traceability
