run_id,travel_time_raw_real_s,travel_time_generated_s,rmse_speed_mps,mae_speed_mps,corr_speed_shape,peak_speed_real_mps,peak_speed_generated_mps,peak_speed_gap_mps
07/0850704|50704|5012|UP,104.35,106.0,0.813272,0.563659,0.994928,21.319444,19.883341,-1.436103
07/0850712|50712|5012|UP,104.5,106.0,0.820009,0.571649,0.994539,21.342638,19.883341,-1.459296
07/0850714|50714|5012|UP,104.25,106.0,0.820066,0.574786,0.994903,21.350941,19.883341,-1.4676
07/0951902|51902|5012|UP,104.2,106.0,0.779521,0.562885,0.995676,21.075136,19.883341,-1.191795
07/0951904|51904|5012|UP,104.3,106.0,0.81022,0.558556,0.995106,21.308333,19.883341,-1.424992
07/0951912|51912|5012|UP,104.05,106.0,0.859493,0.587903,0.99438,21.48304,19.883341,-1.599698
07/1050304|50304|5012|UP,104.05,106.0,0.842881,0.58001,0.994588,21.425202,19.883341,-1.541861
07/1053002|53002|5012|UP,104.4,106.0,0.786448,0.550149,0.994805,21.104825,19.883341,-1.221483
07/1251004|51004|5012|UP,104.35,106.0,0.8008,0.560445,0.995201,21.251173,19.883341,-1.367832
07/1251012|51012|5012|UP,104.1,106.0,0.842139,0.585798,0.994677,21.423356,19.883341,-1.540014
