站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,93,92,07/2672692,72692,5012,UP,工作日平峰,0.0,119.1,119.1,30.0,149.1,1451.02,1428.0,43.86,62.26,43.84,2383,61.29,1191,61.83,62.14,12457.26,215.24,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,93,92,07/2672692,72692,5012,UP,工作日平峰,0.0,151.1,151.1,30.0,181.1,2053.98,2017.0,48.94,65.08,48.92,3023,63.66,1809,64.64,64.76,17348.53,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,93,92,07/2672692,72692,5012,UP,工作日平峰,0.0,111.1,111.1,30.0,141.1,1351.93,1332.0,43.81,66.62,43.79,2223,65.89,946,66.42,66.54,13018.39,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,93,92,07/2672692,72692,5012,UP,工作日平峰,0.0,79.05,79.05,30.0,109.05,839.67,827.0,38.24,73.05,38.22,1582,71.41,295,72.28,72.89,12237.3,215.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,93,92,07/2672692,72692,5012,UP,工作日平峰,0.0,136.7,136.7,30.0,166.7,1889.4,1860.0,49.76,71.62,49.74,2735,69.21,1385,69.91,71.33,19558.29,215.54,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,93,92,07/2672692,72692,5012,UP,工作日平峰,0.0,96.2,96.2,30.0,126.2,1104.25,1086.0,41.32,71.22,41.3,1925,68.77,581,69.13,71.08,13771.23,215.44,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,93,92,07/2672692,72692,5012,UP,工作日平峰,0.0,91.55,91.55,30.0,121.55,999.51,984.0,39.3,67.93,39.28,1832,65.23,517,65.21,67.77,10002.9,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,93,92,07/2672692,72692,5012,UP,工作日平峰,0.0,132.9,132.9,30.0,162.9,1840.03,1811.0,49.84,70.38,49.82,2659,69.56,1329,70.15,70.2,16058.25,215.62,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,93,92,07/2672692,72692,5012,UP,工作日平峰,0.0,100.75,100.75,30.0,130.75,1187.5,1155.0,42.43,69.99,42.41,2016,67.59,669,68.1,69.6,13761.99,215.92,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,93,92,07/2672692,72692,5012,UP,工作日平峰,0.0,111.1,111.1,30.0,141.1,1474.35,1452.0,47.77,78.79,47.75,2223,77.26,742,78.04,78.63,21022.13,216.24,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
下应路-大洋江,93,92,07/2672692,72692,5012,UP,工作日平峰,0.0,101.8,101.8,30.0,131.8,1233.15,1214.0,43.61,72.52,43.59,2037,71.01,666,71.74,72.37,12966.53,216.04,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,93,92,07/2672692,72692,5012,UP,工作日平峰,0.0,91.85,91.85,30.0,121.85,973.06,957.0,38.14,61.43,38.12,1838,59.95,647,60.71,61.3,10790.32,215.84,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,93,92,07/2672692,72692,5012,UP,工作日平峰,0.0,133.4,133.4,30.0,163.4,1826.32,1798.0,49.29,78.76,49.27,2669,78.08,791,78.66,78.7,22659.38,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,93,92,07/2672692,72692,5012,UP,工作日平峰,0.0,107.95,107.95,30.0,137.95,1327.39,1307.0,44.27,73.95,44.25,2160,70.36,580,70.54,73.59,19775.09,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,93,92,07/2672692,72692,5012,UP,工作日平峰,0.0,93.9,93.9,30.0,123.9,995.62,980.0,38.17,61.02,38.15,1879,60.35,676,60.89,60.98,10290.67,216.04,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,93,92,07/2672692,72692,5012,UP,工作日平峰,0.0,83.9,83.9,30.0,113.9,878.09,865.0,37.68,74.54,37.65,1679,73.0,230,74.18,74.49,16496.6,216.32,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,93,92,07/2672692,72692,5012,UP,工作日高峰,0.0,76.6,76.6,30.0,106.6,736.57,724.0,34.62,68.52,34.59,1533,67.02,212,68.11,68.47,12075.99,216.84,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,93,92,07/2672692,72692,5012,UP,工作日高峰,0.0,114.7,114.7,30.0,144.7,1576.34,1562.0,49.48,78.82,49.45,2295,78.16,828,78.71,78.75,15122.79,217.04,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,93,92,07/2672692,72692,5012,UP,工作日高峰,0.0,90.1,90.1,30.0,120.1,1010.45,994.0,40.37,78.81,40.35,1803,76.75,235,78.12,78.73,18815.93,217.04,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,93,92,07/2672692,72692,5012,UP,工作日高峰,0.0,131.25,131.25,30.0,161.25,1906.62,1877.0,52.3,78.17,52.28,2626,77.11,1168,77.67,77.94,19530.83,217.74,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,93,92,07/2672692,72692,5012,UP,工作日高峰,0.0,98.15,98.15,30.0,128.15,1097.48,1081.0,40.25,63.67,40.23,1964,62.74,703,63.38,63.63,12069.72,217.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,93,92,07/2672692,72692,5012,UP,工作日高峰,0.0,91.55,91.55,30.0,121.55,974.03,958.0,38.3,63.06,38.28,1832,61.43,627,61.99,62.85,11532.04,216.14,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
永茂路-镇海大道,93,92,07/2672692,72692,5012,UP,工作日高峰,0.0,142.35,142.35,30.0,172.35,2164.44,2131.0,54.74,78.71,54.72,2848,78.27,1332,78.62,78.66,17859.51,216.04,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,93,92,07/2672692,72692,5012,UP,工作日高峰,0.0,117.15,117.15,0.0,117.15,1621.0,1593.0,49.81,78.82,49.79,2344,78.29,866,78.73,78.76,20395.02,215.64,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,2604.2,690.0,3294.2,32512.2,31993.0,44.94,78.82,,,,,,,369616.69,...,,,,
