section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,92,93,07/2672692,0,2383,mps,43.84,61.29,1191,0.92,62.26,62.14,61.83,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,92,93,07/2672692,0,3023,mps,48.92,63.66,1809,0.92,65.08,64.76,64.64,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,92,93,07/2672692,0,2223,mps,43.79,65.89,946,0.92,66.62,66.54,66.42,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,92,93,07/2672692,0,1582,mps,38.22,71.41,295,0.92,73.05,72.89,72.28,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,92,93,07/2672692,0,2735,mps,49.74,69.21,1385,0.92,71.62,71.33,69.91,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,92,93,07/2672692,0,1925,mps,41.3,68.77,581,0.92,71.22,71.08,69.13,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,92,93,07/2672692,0,1832,mps,39.28,65.23,517,0.92,67.93,67.77,65.21,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,92,93,07/2672692,0,2659,mps,49.82,69.56,1329,0.92,70.38,70.2,70.15,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,92,93,07/2672692,0,2016,mps,42.41,67.59,669,0.92,69.99,69.6,68.1,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,92,93,07/2672692,0,2223,mps,47.75,77.26,742,0.92,78.79,78.63,78.04,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,92,93,07/2672692,0,2037,mps,43.59,71.01,666,0.92,72.52,72.37,71.74,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,92,93,07/2672692,0,1838,mps,38.12,59.95,647,0.92,61.43,61.3,60.71,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,92,93,07/2672692,0,2669,mps,49.27,78.08,791,0.92,78.76,78.7,78.66,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,92,93,07/2672692,0,2160,mps,44.25,70.36,580,0.92,73.95,73.59,70.54,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,92,93,07/2672692,0,1879,mps,38.15,60.35,676,0.92,61.02,60.98,60.89,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,92,93,07/2672692,0,1679,mps,37.65,73,230,0.92,74.54,74.49,74.18,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,92,93,07/2672692,0,1533,mps,34.59,67.02,212,0.92,68.52,68.47,68.11,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,92,93,07/2672692,0,2295,mps,49.45,78.16,828,0.92,78.82,78.75,78.71,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,92,93,07/2672692,0,1803,mps,40.35,76.75,235,0.92,78.81,78.73,78.12,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,92,93,07/2672692,0,2626,mps,52.28,77.11,1168,0.92,78.17,77.94,77.67,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,92,93,07/2672692,0,1964,mps,40.23,62.74,703,0.92,63.67,63.63,63.38,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,92,93,07/2672692,0,1832,mps,38.28,61.43,627,0.92,63.06,62.85,61.99,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
25,永茂路-镇海大道,92,93,07/2672692,0,2848,mps,54.72,78.27,1332,0.92,78.71,78.66,78.62,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,92,93,07/2672692,0,2344,mps,49.79,78.29,866,0.92,78.82,78.76,78.73,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
