站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,99,98,07/2772798,72798,5012,UP,双休日低峰,0.0,118.4,118.4,30.0,148.4,1452.2,1428.0,44.15,65.15,44.14,2369,63.66,1117,63.93,64.79,14242.17,215.24,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,99,98,07/2772798,72798,5012,UP,双休日低峰,0.0,151.65,151.65,30.0,181.65,2053.38,2017.0,48.74,64.76,48.73,3034,63.89,1796,64.54,64.59,17814.49,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,99,98,07/2772798,72798,5012,UP,双休日低峰,0.0,109.3,109.3,30.0,139.3,1352.06,1332.0,44.53,69.86,44.51,2187,68.8,821,69.24,69.6,12649.92,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,99,98,07/2772798,72798,5012,UP,双休日低峰,0.0,83.9,83.9,30.0,113.9,840.4,827.0,36.06,70.84,36.04,1679,68.64,149,68.38,70.7,12907.9,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,99,98,07/2772798,72798,5012,UP,双休日低峰,0.0,132.85,132.85,30.0,162.85,1889.46,1860.0,51.2,75.7,51.18,2658,74.5,1202,74.92,75.57,20291.41,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,99,98,07/2772798,72798,5012,UP,双休日低峰,0.0,96.35,96.35,30.0,126.35,1103.94,1086.0,41.25,69.65,41.23,1928,66.53,589,66.65,69.36,12532.86,215.54,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,99,98,07/2772798,72798,5012,UP,双休日低峰,0.0,91.4,91.4,30.0,121.4,1000.03,984.0,39.39,67.67,39.37,1829,65.18,557,66.26,67.5,10495.7,215.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,99,98,07/2772798,72798,5012,UP,双休日低峰,0.0,131.75,131.75,30.0,161.75,1839.84,1811.0,50.27,72.35,50.25,2636,71.61,1257,72.08,72.17,16341.32,215.74,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,99,98,07/2772798,72798,5012,UP,双休日低峰,0.0,100.7,100.7,30.0,130.7,1187.51,1155.0,42.45,70.5,42.43,2015,67.52,668,67.68,70.14,14109.81,216.04,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,99,98,07/2772798,72798,5012,UP,双休日低峰,0.0,115.4,115.4,30.0,145.4,1475.37,1452.0,46.03,70.5,46.01,2309,69.72,933,70.21,70.37,18428.42,216.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
