section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,98,99,07/2772798,0,2369,mps,44.14,63.66,1117,0.92,65.15,64.79,63.93,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,98,99,07/2772798,0,3034,mps,48.73,63.89,1796,0.92,64.76,64.59,64.54,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,98,99,07/2772798,0,2187,mps,44.51,68.8,821,0.92,69.86,69.6,69.24,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,98,99,07/2772798,0,1679,mps,36.04,68.64,149,0.92,70.84,70.7,68.38,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,98,99,07/2772798,0,2658,mps,51.18,74.5,1202,0.92,75.7,75.57,74.92,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,98,99,07/2772798,0,1928,mps,41.23,66.53,589,0.92,69.65,69.36,66.65,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,98,99,07/2772798,0,1829,mps,39.37,65.18,557,0.92,67.67,67.5,66.26,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,98,99,07/2772798,0,2636,mps,50.25,71.61,1257,0.92,72.35,72.17,72.08,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,98,99,07/2772798,0,2015,mps,42.43,67.52,668,0.92,70.5,70.14,67.68,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,98,99,07/2772798,0,2309,mps,46.01,69.72,933,0.92,70.5,70.37,70.21,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,98,99,07/2772798,0,2136,mps,41.55,62.25,895,0.92,62.82,62.79,62.66,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,98,99,07/2772798,0,1875,mps,37.36,57.82,722,0.92,58.63,58.53,58.32,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,98,99,07/2772798,0,2711,mps,48.55,77.73,853,0.92,78.58,78.4,78.29,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,98,99,07/2772798,0,2146,mps,44.53,74.11,486,0.92,76.16,75.89,75.26,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,98,99,07/2772798,0,1841,mps,38.93,66.62,540,0.92,67.58,67.5,67.26,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,98,99,07/2772798,0,1690,mps,37.44,71.03,244,0.92,73.44,73.37,71.89,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,98,99,07/2772798,0,1538,mps,34.49,67.09,203,0.92,68.65,68.6,68.37,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,98,99,07/2772798,0,2315,mps,49.03,77.54,850,0.92,78.22,78.17,78.12,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,98,99,07/2772798,0,1811,mps,40.19,75.75,182,0.92,78.15,78.1,76.02,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,98,99,07/2772798,0,2808,mps,48.92,67.87,1465,0.92,69.14,68.95,68.09,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,98,99,07/2772798,0,2078,mps,38.01,53.79,974,0.92,54.46,54.41,54.31,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,98,99,07/2772798,0,1824,mps,38.42,61.4,623,0.92,62.94,62.69,61.71,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
25,永茂路-镇海大道,98,99,07/2772798,0,2850,mps,54.69,77.9,1342,0.92,78.4,78.3,78.25,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,98,99,07/2772798,0,2358,mps,49.5,77.95,874,0.92,78.44,78.41,78.39,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
