站间区间,趟次,segment,日期+服务号,服务号,车底号,方向,时段,开始时刻(s),结束时刻(s),历史运行时间(s),历史停站时间(s),历史累计用时含停站(s),区间距离(m),站间距(m),平均速度(km/h),最高速度(km/h),速度点平均(km/h),速度采样点数,巡航平均速度(km/h),巡航点数,P95速度(km/h),P99速度(km/h),历史实测能耗(Wh),平均重量(t),运行等级,是否晚上八点后,曲线质量标签,源文件
布政-张家潭,17,16,07/0370316,70316,5014,UP,工作日高峰,0.0,115.95,115.95,30.0,145.95,1427.82,1428.0,44.33,64.78,44.31,2320,63.94,1040,64.35,64.69,13033.97,215.24,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx
张家潭-同德路,17,16,07/0370316,70316,5014,UP,工作日高峰,0.0,151.4,151.4,30.0,181.4,2020.2,2017.0,48.04,64.22,48.02,3029,62.77,1792,63.72,63.9,17493.1,215.64,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx
同德路-石碶,17,16,07/0370316,70316,5014,UP,工作日高峰,0.0,104.85,104.85,30.0,134.85,1331.81,1332.0,45.73,77.53,45.71,2098,76.33,624,77.06,77.4,15446.31,216.32,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx
石碶-雅渡,17,16,07/0370316,70316,5014,UP,工作日高峰,0.0,78.85,78.85,30.0,108.85,827.64,827.0,37.79,75.21,37.76,1578,71.88,215,72.48,75.02,13350.89,220.72,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx
雅渡-庙堰,17,16,07/0370316,70316,5014,UP,工作日高峰,0.0,133.65,133.65,30.0,163.65,1860.45,1860.0,50.11,72.84,50.09,2674,71.36,1289,71.88,72.73,20937.74,222.32,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx
庙堰-钟公庙,17,16,07/0370316,70316,5014,UP,工作日高峰,0.0,94.6,94.6,30.0,124.6,1087.88,1086.0,41.4,77.61,41.38,1893,74.12,420,74.88,77.45,16484.9,224.8,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx
钟公庙-鄞州区政府,17,16,07/0370316,70316,5014,UP,工作日高峰,0.0,89.6,89.6,30.0,119.6,984.71,984.0,39.56,74.98,39.54,1793,70.46,338,71.39,74.74,13380.22,227.0,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx
鄞州区政府-钱湖南路,17,16,07/0370316,70316,5014,UP,工作日高峰,0.0,127.5,127.5,30.0,157.5,1811.97,1811.0,51.16,77.31,51.14,2551,75.88,1102,76.62,77.09,18819.92,220.9,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx
钱湖南路-南高教园区,17,16,07/0370316,70316,5014,UP,工作日高峰,0.0,97.05,97.05,30.0,127.05,1169.74,1155.0,43.39,77.6,43.37,1942,76.72,463,77.43,77.51,15397.53,219.22,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx
南高教园区-下应路,17,16,07/0370316,70316,5014,UP,工作日高峰,0.0,110.65,110.65,30.0,140.65,1452.21,1452.0,47.25,77.7,47.23,2214,77.09,710,77.62,77.66,21063.62,220.22,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx
下应路-大洋江,17,16,07/0370316,70316,5014,UP,工作日高峰,0.0,101.4,101.4,30.0,131.4,1213.74,1214.0,43.09,71.92,43.07,2029,71.27,633,71.72,71.85,13942.46,221.0,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx
大洋江-泗港,17,16,07/0370316,70316,5014,UP,工作日高峰,0.0,91.6,91.6,30.0,121.6,959.66,957.0,37.72,62.99,37.7,1833,61.0,615,61.65,62.79,12109.09,220.4,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx
泗港-曹隘,17,16,07/0370316,70316,5014,UP,工作日平峰,0.0,134.7,134.7,30.0,164.7,1798.96,1798.0,48.08,77.72,48.06,2695,76.81,921,77.42,77.55,23109.5,219.22,4,0,0,data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx
曹隘-柳隘,17,16,07/0370316,70316,5014,UP,工作日平峰,0.0,107.1,107.1,30.0,137.1,1307.91,1307.0,43.96,75.61,43.94,2143,73.48,462,74.64,75.23,21378.16,219.8,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx
柳隘-海晏北路,17,16,07/0370316,70316,5014,UP,工作日平峰,0.0,89.0,89.0,30.0,119.0,982.03,980.0,39.72,77.64,39.7,1781,76.44,286,77.5,77.6,14946.26,220.4,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx
海晏北路-民安东路,17,16,07/0370316,70316,5014,UP,工作日平峰,0.0,84.05,84.05,30.0,114.05,865.27,865.0,37.06,73.49,37.04,1682,71.52,211,72.64,73.39,16070.92,221.5,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx
民安东路-会展中心,17,16,07/0370316,70316,5014,UP,工作日平峰,0.0,76.7,76.7,30.0,106.7,725.77,724.0,34.06,68.15,34.04,1535,66.43,199,67.34,68.08,12428.8,219.12,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx
会展中心-院士路,17,16,07/0370316,70316,5014,UP,工作日平峰,0.0,114.65,114.65,30.0,144.65,1552.59,1562.0,48.75,77.5,48.73,2294,76.92,826,77.41,77.45,15079.77,217.92,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx
院士路-盎孟港,17,16,07/0370316,70316,5014,UP,工作日平峰,0.0,89.5,89.5,30.0,119.5,994.34,994.0,40.0,77.52,39.97,1791,75.46,238,76.9,77.46,19027.94,216.62,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx
盎孟港-三官堂,17,16,07/0370316,70316,5014,UP,工作日平峰,0.0,130.65,130.65,30.0,160.65,1877.99,1877.0,51.75,77.0,51.73,2614,76.06,1163,76.62,76.83,19240.6,215.94,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx
三官堂-兴庄路,17,16,07/0370316,70316,5014,UP,工作日平峰,0.0,98.3,98.3,30.0,128.3,1081.06,1081.0,39.59,62.96,39.57,1967,61.85,701,62.48,62.83,11758.02,215.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx
兴庄路-兴海南路,17,16,07/0370316,70316,5014,UP,工作日平峰,0.0,88.45,88.45,30.0,118.45,958.7,958.0,39.02,72.02,39.0,1770,71.22,371,71.95,71.98,14717.75,215.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx
兴海南路-梅堰,17,16,07/0370316,70316,5014,UP,工作日平峰,0.0,81.4,81.4,30.0,111.4,833.62,833.0,36.87,77.32,36.84,1629,75.41,159,76.03,77.27,13175.95,215.34,3,0,0,data\data_processed_step2_v3_all_curve_quality\results_兴海南路-梅堰.xlsx
梅堰-永茂路,17,16,07/0370316,70316,5014,UP,工作日低峰,0.0,328.95,328.95,30.0,358.95,3676.46,3676.0,40.23,56.7,40.23,6580,55.48,2122,55.87,56.0,25895.88,215.64,4,1,1,data\data_processed_step2_v3_all_curve_quality\results_梅堰-永茂路.xlsx
永茂路-镇海大道,17,16,07/0370316,70316,5014,UP,工作日平峰,0.0,141.85,141.85,30.0,171.85,2132.2,2131.0,54.11,77.58,54.09,2838,77.14,1333,77.48,77.52,17986.94,215.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx
镇海大道-骆驼桥,17,16,07/0370316,70316,5014,UP,工作日平峰,0.0,116.95,116.95,0.0,116.95,1597.94,1593.0,49.19,77.68,49.17,2340,77.17,867,77.6,77.65,20552.84,215.34,2,0,0,data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx
--- 总计 ---,,,,,,,,,,2979.35,750.0,3729.35,36532.67,36502.0,44.14,77.72,,,,,,,436829.08,...,,,,
