section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,avg_speed_kmh,cruise_avg_speed_kmh,cruise_point_count,cruise_min_speed_ratio,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
1,布政-张家潭,117,118,07/2973017,1,2359,mps,44.31,63.6,1087,0.92,65.56,65.32,64.14,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_布政-张家潭.xlsx,
2,张家潭-同德路,117,118,07/2973017,1,3044,mps,48.58,62.97,1820,0.92,64.18,64.08,63.97,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_张家潭-同德路.xlsx,
3,同德路-石碶,117,118,07/2973017,1,2216,mps,43.94,65.77,928,0.92,66.71,66.62,66.47,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_同德路-石碶.xlsx,
4,石碶-雅渡,117,118,07/2973017,1,1668,mps,36.31,68.91,150,0.92,71.12,71.04,68.7,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_石碶-雅渡.xlsx,
5,雅渡-庙堰,117,118,07/2973017,1,2630,mps,51.73,74.65,1180,0.92,76.09,75.92,75.22,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
6,庙堰-钟公庙,117,118,07/2973017,1,1930,mps,41.19,66.61,624,0.92,70.1,69.93,66.77,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_庙堰-钟公庙.xlsx,
7,钟公庙-鄞州区政府,117,118,07/2973017,1,1822,mps,39.52,64.99,548,0.92,67.73,67.62,65.08,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钟公庙-鄞州区政府.xlsx,
8,鄞州区政府-钱湖南路,117,118,07/2973017,1,2636,mps,50.25,71.7,1262,0.92,72.65,72.51,72.39,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_鄞州区政府-钱湖南路.xlsx,
9,钱湖南路-南高教园区,117,118,07/2973017,1,2007,mps,42.6,67.64,701,0.92,70.63,70.24,68.2,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_钱湖南路-南高教园区.xlsx,
10,南高教园区-下应路,117,118,07/2973017,1,2319,mps,45.81,68.24,991,0.92,69.13,69.01,68.88,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_南高教园区-下应路.xlsx,
11,下应路-大洋江,117,118,07/2973017,1,2134,mps,41.61,62.4,855,0.92,63.14,63.02,62.87,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_下应路-大洋江.xlsx,
12,大洋江-泗港,117,118,07/2973017,1,1864,mps,37.59,57.86,694,0.92,59.37,59.09,58.43,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_大洋江-泗港.xlsx,
13,泗港-曹隘,117,118,07/2973017,0,2687,mps,48.96,77.92,959,0.92,79,78.79,78.58,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_泗港-曹隘.xlsx,
14,曹隘-柳隘,117,118,07/2973017,0,2132,mps,44.81,74.66,469,0.92,76.95,76.61,75.69,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_曹隘-柳隘.xlsx,
15,柳隘-海晏北路,117,118,07/2973017,0,1763,mps,40.69,77.65,285,0.92,78.88,78.79,78.67,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_柳隘-海晏北路.xlsx,
16,海晏北路-民安东路,117,118,07/2973017,0,1680,mps,37.64,72.44,219,0.92,74.3,74.25,73.78,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_海晏北路-民安东路.xlsx,
17,民安东路-会展中心,117,118,07/2973017,1,1545,mps,34.33,68.6,189,0.92,70.67,70.57,68.88,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_民安东路-会展中心.xlsx,
18,会展中心-院士路,117,118,07/2973017,1,2337,mps,48.58,74.25,923,0.92,75.86,75.73,74.67,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_会展中心-院士路.xlsx,
19,院士路-盎孟港,117,118,07/2973017,1,1820,mps,39.98,75.04,181,0.92,77.26,77.17,75.42,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_院士路-盎孟港.xlsx,
20,盎孟港-三官堂,117,118,07/2973017,1,2787,mps,49.27,66.98,1496,0.92,68.73,68.5,67.36,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_盎孟港-三官堂.xlsx,
21,三官堂-兴庄路,117,118,07/2973017,1,2081,mps,37.98,54.08,960,0.92,54.77,54.66,54.53,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_三官堂-兴庄路.xlsx,
22,兴庄路-兴海南路,117,118,07/2973017,1,1850,mps,37.9,59.64,662,0.92,61.22,61.15,60.19,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_兴庄路-兴海南路.xlsx,
25,永茂路-镇海大道,117,118,07/2973017,1,2851,mps,54.68,78.3,1331,0.92,78.76,78.67,78.63,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_永茂路-镇海大道.xlsx,
26,镇海大道-骆驼桥,117,118,07/2973017,1,2345,mps,49.78,78.31,865,0.92,78.84,78.79,78.76,D:\energy_conservation\data\data_processed_step2_v3_all_curve_quality\results_镇海大道-骆驼桥.xlsx,
